level,design,drug,model,term,n,spearman_rho_log,estimate,ci_low,ci_high,p,se_log_irr_10pct,elasticity,years
ltla,within-area FE,transplant_cni_mtor,lag and lead jointly,t-1,1176,,1.0095468361016942,0.9949593031696864,1.024348243225706,0.20072284697834852,0.007426018896662133,0.09969085212030282,2020-2023
ltla,within-area FE,transplant_cni_mtor,lag and lead jointly,t+1,1176,,0.9831560327154704,0.9614285076352116,1.0053745827053964,0.13625468741831265,0.011401852788196385,-0.17823322043214412,2020-2023
ltla,within-area FE,transplant_cni_mtor,"lag (t-1), clustered by principal trust",t-1,1470,,1.0084618737964768,0.9983987786592153,1.0186263972266272,0.09959702981788862,0.00511672321484527,0.0884089491029453,2020-2024
ltla,within-area FE,transplant_cni_mtor,"concurrent (t), clustered by principal trust",t,1764,,0.9937778640619519,0.9847802009848483,1.0028577362866073,0.17861123138200918,0.004640425928611539,-0.06548696174825261,2019-2024
ltla,within-area FE,transplant_cni_mtor,"lag (t-1), excluding outcome years 2020-21",t-1,882,,1.0149996817339855,0.9941748148519164,1.0362607647363757,0.15923824761415617,0.010576794207992967,0.15620890613879568,2022-2024
ltla,within-area FE,transplant_cni_mtor,"lag (t-1), elective catchments",t-1,1470,,1.0082465082952576,0.9968480925247452,1.0197752587507152,0.15683848155497404,0.0058008045047839,0.08616804257758053,2020-2024
ltla,within-area FE,transplant_cni_mtor,"concurrent (t), elective catchments",t,1764,,0.9936366262751795,0.9845520220645619,1.0028050554455898,0.1731182121307907,0.004686140259316687,-0.06697822102745538,2019-2024
ltla,within-area FE,antiproliferative,concurrent (t),t,1764,,0.9972434932040843,0.9825536561275051,1.0121529532111677,0.7154329031032216,0.007571434662462667,-0.028961365538519135,2019-2024
ltla,within-area FE,antiproliferative,lag (t-1),t-1,1470,,0.9971844147612763,0.9818362670674082,1.0127724859999694,0.7216302206307144,0.00791385827643092,-0.02958295179571048,2020-2024
ltla,within-area FE,antiproliferative,lead (t+1),t+1,1470,,0.9923451423456913,0.9777276525909194,1.0071811704696751,0.3101434653796721,0.007571334236778003,-0.08062419432493441,2019-2023
ltla,within-area FE,antiproliferative,lag and lead jointly,t-1,1176,,0.9931053620303795,0.9742434640240895,1.0123324369247237,0.4794630090598153,0.009783432504829253,-0.07258947382278791,2020-2023
ltla,within-area FE,antiproliferative,lag and lead jointly,t+1,1176,,0.9928516715409363,0.9736075341493907,1.012476184813887,0.47251704669107175,0.009986223837984939,-0.07527003082691071,2020-2023
ltla,within-area FE,antiproliferative,"lag (t-1), clustered by principal trust",t-1,1470,,0.9971844147612763,0.9796864091558624,1.0149949491486612,0.754914550654812,0.009032241187727342,-0.02958295179571048,2020-2024
ltla,within-area FE,antiproliferative,"concurrent (t), clustered by principal trust",t,1764,,0.9972434932040843,0.985529535272634,1.0090966826912706,0.6470409172776416,0.006028505125688064,-0.028961365538519135,2019-2024
ltla,within-area FE,antiproliferative,"lag (t-1), excluding outcome years 2020-21",t-1,882,,1.0082481331797877,0.9823110474053416,1.0348700655924223,0.5367275925580632,0.013296722000710307,0.08618495150805806,2022-2024
ltla,within-area FE,antiproliferative,"lag (t-1), elective catchments",t-1,1470,,0.9970517368544592,0.9812562082432058,1.0131015300726653,0.717055865986459,0.008147482244317526,-0.030979039601813557,2020-2024
ltla,within-area FE,antiproliferative,"concurrent (t), elective catchments",t,1764,,0.9978654357133322,0.9830534470705942,1.0129006014459896,0.7794347451236018,0.00763007306773032,-0.022419910659616127,2019-2024
ltla,within-area FE,systemic_glucocorticoid,concurrent (t),t,1764,,1.007703338169518,0.9897603163340069,1.0259716428308572,0.4025017997853094,0.00916647389768179,0.08051415889160923,2019-2024
ltla,within-area FE,systemic_glucocorticoid,lag (t-1),t-1,1470,,1.0210464003732163,0.9999611523546201,1.0425762533476737,0.05042381900511534,0.010646343141289314,0.2185284321120617,2020-2024
ltla,within-area FE,systemic_glucocorticoid,lead (t+1),t+1,1470,,1.0000119157729062,0.976354164345252,1.0242429112374598,0.9992216787616767,0.01221520448417939,0.0001250202437815262,2019-2023
ltla,within-area FE,systemic_glucocorticoid,lag and lead jointly,t-1,1176,,1.0179346452158529,0.9957267501036086,1.040637847504755,0.11422557808362448,0.011254144485752493,0.18650386459657953,2020-2023
ltla,within-area FE,systemic_glucocorticoid,lag and lead jointly,t+1,1176,,0.9855163242074759,0.9517489345134597,1.0204817573827079,0.41210538000059516,0.017787966881271565,-0.15307481493955288,2020-2023
ltla,within-area FE,systemic_glucocorticoid,"lag (t-1), clustered by principal trust",t-1,1470,,1.0210464003732163,0.9986717545189985,1.0439223368415285,0.06541280403230137,0.011304649254020459,0.2185284321120617,2020-2024
ltla,within-area FE,systemic_glucocorticoid,"concurrent (t), clustered by principal trust",t,1764,,1.007703338169518,0.9884098879397404,1.0273733904813982,0.4365481275246359,0.00986307137372303,0.08051415889160923,2019-2024
ltla,within-area FE,systemic_glucocorticoid,"lag (t-1), excluding outcome years 2020-21",t-1,882,,1.0224338725838003,0.9785753776797884,1.068258049048088,0.32128895688387826,0.022369079468332737,0.2327761273700628,2022-2024
ltla,within-area FE,systemic_glucocorticoid,"lag (t-1), elective catchments",t-1,1470,,1.0219270806751315,1.0005437190450401,1.043767441980399,0.044390807543312934,0.010789065469216562,0.2275742176501332,2020-2024
ltla,within-area FE,systemic_glucocorticoid,"concurrent (t), elective catchments",t,1764,,1.0091994050294313,0.9911495222982372,1.0275779952455006,0.3199676897290299,0.009207767372989157,0.0960794351312051,2019-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,concurrent (t),t,1764,,1.0080950311664767,0.9798926354165973,1.0371091231137608,0.5775834743286281,0.014476893455503534,0.08459161626603318,2019-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,lag (t-1),t-1,1470,,1.0095767949064935,0.9839565401812167,1.0358641496767247,0.4673729195124495,0.013114682390594382,0.10000220456385829,2020-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,lead (t+1),t+1,1470,,0.9974176215314431,0.9638385386007412,1.0321665630694838,0.8823511962587215,0.01747233210129182,-0.0271295108731765,2019-2023
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,lag and lead jointly,t-1,1176,,1.0110667000258133,0.9837242441883399,1.039169134989186,0.4313772776061172,0.013987537255557646,0.11547467640016601,2020-2023
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,lag and lead jointly,t+1,1176,,0.9889227164642093,0.9398478181683103,1.040560099447732,0.6679620095764043,0.025968479014009647,-0.1168720229636171,2020-2023
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,"lag (t-1), clustered by principal trust",t-1,1470,,1.0095767949064935,0.9824206296247215,1.0374836135139114,0.49326649261123545,0.01391170953914155,0.10000220456385829,2020-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,"concurrent (t), clustered by principal trust",t,1764,,1.0080950311664767,0.9786529282022558,1.0384228796304305,0.5939421323157927,0.015122784750562102,0.08459161626603318,2019-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,"lag (t-1), excluding outcome years 2020-21",t-1,882,,1.018764248149341,0.9699496901015817,1.0700354914269792,0.4580397697583578,0.025051758210737046,0.19505126762706515,2022-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,"lag (t-1), elective catchments",t-1,1470,,1.0109934847889885,0.9841537394689819,1.0385652010399105,0.42577377092839774,0.013727882923643806,0.11471487847953876,2020-2024
ltla,within-area FE,glucocorticoid_dexamethasone_hydrocortisone,"concurrent (t), elective catchments",t,1764,,1.010652159603151,0.9818904745027808,1.0402563363574215,0.4719418892546028,0.01473027295671989,0.11117201830994583,2019-2024
ltla,within-area FE,low_tb_risk_biologic,concurrent (t),t,1764,,1.004662132647738,0.9909961478726764,1.0185165733923542,0.5056418805829885,0.0069877195605021255,0.048801697542739,2019-2024
ltla,within-area FE,low_tb_risk_biologic,lag (t-1),t-1,1470,,1.0033293515836692,0.9882617429145943,1.0186266897071443,0.6668044426363828,0.0077201611760744,0.034873730910633914,2020-2024
ltla,within-area FE,low_tb_risk_biologic,lead (t+1),t+1,1470,,1.0093691664034499,0.989576372615469,1.0295578413955244,0.3560311229709906,0.01010402136645783,0.09784419688212076,2019-2023
ltla,within-area FE,low_tb_risk_biologic,lag and lead jointly,t-1,1176,,1.0081342395225235,0.9919615699545326,1.0245705838626809,0.32617693851954166,0.0082511465942053,0.0849996813394926,2020-2023
ltla,within-area FE,low_tb_risk_biologic,lag and lead jointly,t+1,1176,,1.0117502971841112,0.9845394473099522,1.0397132046349342,0.4010048239353283,0.013909750940069575,0.12256611550339426,2020-2023
ltla,within-area FE,low_tb_risk_biologic,"lag (t-1), clustered by principal trust",t-1,1470,,1.0033293515836692,0.9875229814217622,1.0193887197439981,0.6816135852259155,0.008101699854776285,0.034873730910633914,2020-2024
ltla,within-area FE,low_tb_risk_biologic,"concurrent (t), clustered by principal trust",t,1764,,1.004662132647738,0.9892957861537042,1.0202671586225496,0.554201590216002,0.007863885026376858,0.048801697542739,2019-2024
ltla,within-area FE,low_tb_risk_biologic,"lag (t-1), excluding outcome years 2020-21",t-1,882,,0.9963808278189547,0.9585029493736155,1.0357555547366513,0.8545159764809902,0.019773929693656652,-0.03804144779645622,2022-2024
ltla,within-area FE,low_tb_risk_biologic,"lag (t-1), elective catchments",t-1,1470,,1.0030351311052514,0.9877774162939101,1.0185285243775741,0.698382149525466,0.00782062661261021,0.0317965447111024,2020-2024
ltla,within-area FE,low_tb_risk_biologic,"concurrent (t), elective catchments",t,1764,,1.0044670164940661,0.9906528018076604,1.0184738642877056,0.52815269750424,0.007065421623836692,0.04676382940223789,2019-2024
ltla,within-area FE,negative_control_levetiracetam,concurrent (t),t,1764,,1.0032048200861312,0.9813954842397472,1.0254988200029116,0.7753911132077316,0.01121400626440181,0.03357139397493025,2019-2024
ltla,within-area FE,negative_control_levetiracetam,lag (t-1),t-1,1470,,1.013113658372819,0.988022108729438,1.0388424264123715,0.30857066487058704,0.012795215804325,0.13669493410992012,2020-2024
ltla,within-area FE,negative_control_levetiracetam,lead (t+1),t+1,1470,,1.0000799596779586,0.9706756758451267,1.030374975533069,0.9958100604635689,0.01522593542053234,0.0008389080947931171,2019-2023
ltla,within-area FE,negative_control_levetiracetam,lag and lead jointly,t-1,1176,,1.017887139080644,0.9876461095152124,1.0490541277121488,0.24925637800160583,0.0153876942796444,0.1860141978069318,2020-2023
ltla,within-area FE,negative_control_levetiracetam,lag and lead jointly,t+1,1176,,0.9918868824693153,0.9546611672367556,1.030564163893246,0.6763870854212493,0.019516628670580995,-0.08547049207873125,2020-2023
ltla,within-area FE,negative_control_levetiracetam,"lag (t-1), clustered by principal trust",t-1,1470,,1.013113658372819,0.9894445992356816,1.0373489183471434,0.2800558397975169,0.012061185153259171,0.13669493410992012,2020-2024
ltla,within-area FE,negative_control_levetiracetam,"concurrent (t), clustered by principal trust",t,1764,,1.0032048200861312,0.9804101597556343,1.0265294591550291,0.7849608350637357,0.011726510260235783,0.03357139397493025,2019-2024
ltla,within-area FE,negative_control_levetiracetam,"lag (t-1), excluding outcome years 2020-21",t-1,882,,1.020721277561004,0.969855857920174,1.074254403845155,0.43163346954704196,0.02608027085048135,0.21518700625642184,2022-2024
ltla,within-area FE,negative_control_levetiracetam,"lag (t-1), elective catchments",t-1,1470,,1.0134832720038986,0.9877421598885952,1.0398952118714642,0.30755646239031076,0.01312590237933083,0.1405220473298865,2020-2024
ltla,within-area FE,negative_control_levetiracetam,"concurrent (t), elective catchments",t,1764,,1.0044559145724608,0.9822178119411591,1.027197503500415,0.6971050145740323,0.011422554683574174,0.0466478647614611,2019-2024
