utla,year,ltbi_active,ltbi_tests_per_1000
E07000008,2016,1,0.23306965742718064
E07000008,2017,1,0.12187993561388985
E07000008,2018,1,0.08834448202285819
E07000008,2019,1,0.0484853855830256
E07000008,2020,1,0.04828704685765971
E07000008,2021,1,0.04786052048907658
E07000008,2022,1,0.04661840873129014
E07000008,2023,1,0.046082024195930556
E07000008,2024,1,0.04576390491189102
E07000008,2025,1,0.04631170867384745
E07000009,2011,0,0.0
E07000009,2012,0,0.0
E07000009,2013,0,0.0
E07000009,2014,0,0.0
E07000009,2015,0,0.0
E07000009,2016,1,0.26426423483685846
E07000009,2017,1,0.14053503774227108
E07000009,2018,1,0.1044251401708872
E07000009,2019,1,0.05780468680400607
E07000009,2020,1,0.057845905585137886
E07000009,2021,1,0.05707331402912418
E07000009,2022,1,0.056154451961286725
E07000009,2023,1,0.05487399542660755
E07000009,2024,1,0.053967250006079256
E07000009,2025,1,0.05316743093284885
E07000010,2011,0,0.0
E07000010,2012,0,0.0
E07000010,2013,0,0.0
E07000010,2014,0,0.0
E07000010,2015,0,0.0
E07000010,2016,1,0.250073055872253
E07000010,2017,1,0.13184169724881756
E07000010,2018,1,0.09751505807869665
E07000010,2019,1,0.05398288932936104
E07000010,2020,1,0.05411965781095419
E07000010,2021,1,0.05385467267619535
E07000010,2022,1,0.05354921628287915
E07000010,2023,1,0.053113785748418116
E07000010,2024,1,0.05247002502511546
E07000010,2025,1,0.05222830528366114
E07000011,2011,0,0.0
E07000011,2012,0,0.0
E07000011,2013,0,0.0
E07000011,2014,0,0.0
E07000011,2015,0,0.0
E07000011,2016,1,0.2735124719842567
E07000011,2017,1,0.14529839016414267
E07000011,2018,1,0.10770087693599434
E07000011,2019,1,0.05968384214951174
E07000011,2020,1,0.05939921141806583
E07000011,2021,1,0.058088898664746126
E07000011,2022,1,0.057356123690007026
E07000011,2023,1,0.05643490017693685
E07000011,2024,1,0.055482114710904
E07000011,2025,1,0.05502800432171758
E07000012,2011,0,0.0
E07000012,2012,0,0.0
E07000012,2013,0,0.0
E07000012,2014,0,0.0
E07000012,2015,0,0.0
E07000012,2016,1,0.28140287788790835
E07000012,2017,1,0.14934510028196038
E07000012,2018,1,0.11038665701283358
E07000012,2019,1,0.06072278193388591
E07000012,2020,1,0.06014901919505575
E07000012,2021,1,0.059228939375914245
E07000012,2022,1,0.05825564189114662
E07000012,2023,1,0.05693837143488429
E07000012,2024,1,0.05596752539209247
E07000012,2025,1,0.05529517543834386
E07000032,2011,0,0.0
E07000032,2012,0,0.0
E07000032,2013,0,0.0
E07000032,2014,0,0.0
E07000032,2015,0,0.0
E07000032,2016,1,0.05088843973969076
E07000032,2017,1,0.016177595779825256
E07000032,2018,1,0.057365311126687225
E07000032,2019,1,0.2616102309416928
E07000032,2020,1,0.2612737494175325
E07000032,2021,1,0.26026330301945927
E07000032,2022,1,0.25922796568951195
E07000032,2023,1,0.256508247218371
E07000032,2024,1,0.2526775024216164
E07000032,2025,1,0.24950500068529635
E07000033,2011,0,0.0
E07000033,2012,0,0.0
E07000033,2013,0,0.0
E07000033,2014,0,0.0
E07000033,2015,0,0.0
E07000033,2016,1,0.049630593290316015
E07000033,2017,1,0.015765577684021856
E07000033,2018,1,0.05607765574738787
E07000033,2019,1,0.2557681139896006
E07000033,2020,1,0.25426202781609597
E07000033,2021,1,0.25165220296830737
E07000033,2022,1,0.24854206835381196
E07000033,2023,1,0.2446566280410346
E07000033,2024,1,0.2420106326493935
E07000033,2025,1,0.23995174863405802
E07000034,2011,0,0.0
E07000034,2012,0,0.0
E07000034,2013,0,0.0
E07000034,2014,0,0.0
E07000034,2015,0,0.0
E07000034,2016,1,0.05324116223327509
E07000034,2017,1,0.017055314649236136
E07000034,2018,1,0.0608646626175649
E07000034,2019,1,0.2795006539461865
E07000034,2020,1,0.2805592767139013
E07000034,2021,1,0.28079742180809963
E07000034,2022,1,0.2795972945226677
E07000034,2023,1,0.2766768783667194
E07000034,2024,1,0.27513407535523277
E07000034,2025,1,0.27355181979826076
E07000035,2011,0,0.0
E07000035,2012,0,0.0
E07000035,2013,0,0.0
E07000035,2014,0,0.0
E07000035,2015,0,0.0
E07000035,2016,1,0.04884327426863842
E07000035,2017,1,0.015583898317600391
E07000035,2018,1,0.055487978397042635
E07000035,2019,1,0.2548350459940388
E07000035,2020,1,0.25561780595609
E07000035,2021,1,0.2531671796189679
E07000035,2022,1,0.25297654434085337
E07000035,2023,1,0.2518736990894473
E07000035,2024,1,0.2528038087611218
E07000035,2025,1,0.2518702022035267
E07000036,2011,0,0.0
E07000036,2012,0,0.0
E07000036,2013,0,0.0
E07000036,2014,0,0.0
E07000036,2015,0,0.0
E07000036,2016,1,0.05144567346044135
E07000036,2017,1,0.016479924989251007
E07000036,2018,1,0.05868299534762736
E07000036,2019,1,0.27085076866119806
E07000036,2020,1,0.2717181754881735
E07000036,2021,1,0.2724609360949185
E07000036,2022,1,0.27278430322158886
E07000036,2023,1,0.27019257952796344
E07000036,2024,1,0.2706008975472121
E07000036,2025,1,0.2714164632888018
E07000037,2011,0,0.0
E07000037,2012,0,0.0
E07000037,2013,0,0.0
E07000037,2014,0,0.0
E07000037,2015,0,0.0
E07000037,2016,1,0.03369137691550551
E07000037,2017,1,0.01076003145964198
E07000037,2018,1,0.03837309758858034
E07000037,2019,1,0.17584957901900453
E07000037,2020,1,0.1763544436652327
E07000037,2021,1,0.17602527606981455
E07000037,2022,1,0.17599822290585052
E07000037,2023,1,0.17477032386559516
E07000037,2024,1,0.17446792015804033
E07000037,2025,1,0.17487898816661548
E07000038,2011,0,0.0
E07000038,2012,0,0.0
E07000038,2013,0,0.0
E07000038,2014,0,0.0
E07000038,2015,0,0.0
E07000038,2016,1,0.050849218265910906
E07000038,2017,1,0.01624862013671183
E07000038,2018,1,0.057768318637883856
E07000038,2019,1,0.2648146391380731
E07000038,2020,1,0.26322278263510407
E07000038,2021,1,0.25983645321257887
E07000038,2022,1,0.25606163797352205
E07000038,2023,1,0.25356512005769233
E07000038,2024,1,0.24945762688810455
E07000038,2025,1,0.24636391577309374
E07000039,2011,0,0.0
E07000039,2012,0,0.0
E07000039,2013,0,0.0
E07000039,2014,0,0.0
E07000039,2015,0,0.0
E07000039,2016,1,0.047347534001651946
E07000039,2017,1,0.014963390967542534
E07000039,2018,1,0.05260856866597368
E07000039,2019,1,0.2368504993444762
E07000039,2020,1,0.2324629206267473
E07000039,2021,1,0.22646906867844405
E07000039,2022,1,0.2201667147104167
E07000039,2023,1,0.21409506316734228
E07000039,2024,1,0.20884542276348314
E07000039,2025,1,0.20487277685028218
E07000040,2011,0,0.0
E07000040,2012,0,0.0
E07000040,2013,0,0.0
E07000040,2014,0,0.0
E07000040,2015,0,0.0
E07000040,2016,0,0.0
E07000040,2017,0,0.0
E07000040,2018,0,0.0
E07000040,2019,0,0.0
E07000040,2020,0,0.0
E07000040,2021,0,0.0
E07000040,2022,0,0.0
E07000040,2023,0,0.0
E07000040,2024,0,0.0
E07000040,2025,0,0.0
E07000041,2011,0,0.0
E07000041,2012,0,0.0
E07000041,2013,0,0.0
E07000041,2014,0,0.0
E07000041,2015,0,0.0
E07000041,2016,0,0.0
E07000041,2017,0,0.0
E07000041,2018,0,0.0
E07000041,2019,0,0.0
E07000041,2020,0,0.0
E07000041,2021,0,0.0
E07000041,2022,0,0.0
E07000041,2023,0,0.0
E07000041,2024,0,0.0
E07000041,2025,0,0.0
E07000042,2011,0,0.0
E07000042,2012,0,0.0
E07000042,2013,0,0.0
E07000042,2014,0,0.0
E07000042,2015,0,0.0
E07000042,2016,0,0.0
E07000042,2017,0,0.0
E07000042,2018,0,0.0
E07000042,2019,0,0.0
E07000042,2020,0,0.0
E07000042,2021,0,0.0
E07000042,2022,0,0.0
E07000042,2023,0,0.0
E07000042,2024,0,0.0
E07000042,2025,0,0.0
E07000043,2011,0,0.0
E07000043,2012,0,0.0
E07000043,2013,0,0.0
E07000043,2014,0,0.0
E07000043,2015,0,0.0
E07000043,2016,0,0.0
E07000043,2017,0,0.0
E07000043,2018,0,0.0
E07000043,2019,0,0.0
E07000043,2020,0,0.0
E07000043,2021,0,0.0
E07000043,2022,0,0.0
E07000043,2023,0,0.0
E07000043,2024,0,0.0
E07000043,2025,0,0.0
E07000044,2011,0,0.0
E07000044,2012,0,0.0
E07000044,2013,0,0.0
E07000044,2014,0,0.0
E07000044,2015,0,0.0
E07000044,2016,0,0.0
E07000044,2017,0,0.0
E07000044,2018,0,0.0
E07000044,2019,0,0.0
E07000044,2020,0,0.0
E07000044,2021,0,0.0
E07000044,2022,0,0.0
E07000044,2023,0,0.0
E07000044,2024,0,0.0
E07000044,2025,0,0.0
E07000045,2011,0,0.0
E07000045,2012,0,0.0
E07000045,2013,0,0.0
E07000045,2014,0,0.0
E07000045,2015,0,0.0
E07000045,2016,0,0.0
E07000045,2017,0,0.0
E07000045,2018,0,0.0
E07000045,2019,0,0.0
E07000045,2020,0,0.0
E07000045,2021,0,0.0
E07000045,2022,0,0.0
E07000045,2023,0,0.0
E07000045,2024,0,0.0
E07000045,2025,0,0.0
E07000046,2011,0,0.0
E07000046,2012,0,0.0
E07000046,2013,0,0.0
E07000046,2014,0,0.0
E07000046,2015,0,0.0
E07000046,2016,0,0.0
E07000046,2017,0,0.0
E07000046,2018,0,0.0
E07000046,2019,0,0.0
E07000046,2020,0,0.0
E07000046,2021,0,0.0
E07000046,2022,0,0.0
E07000046,2023,0,0.0
E07000046,2024,0,0.0
E07000046,2025,0,0.0
E07000047,2011,0,0.0
E07000047,2012,0,0.0
E07000047,2013,0,0.0
E07000047,2014,0,0.0
E07000047,2015,0,0.0
E07000047,2016,0,0.0
E07000047,2017,0,0.0
E07000047,2018,0,0.0
E07000047,2019,0,0.0
E07000047,2020,0,0.0
E07000047,2021,0,0.0
E07000047,2022,0,0.0
E07000047,2023,0,0.0
E07000047,2024,0,0.0
E07000047,2025,0,0.0
E07000061,2011,0,0.0
E07000061,2012,0,0.0
E07000061,2013,0,0.0
E07000061,2014,0,0.0
E07000061,2015,0,0.0
E07000061,2016,0,0.0
E07000061,2017,0,0.0
E07000061,2018,0,0.0
E07000061,2019,0,0.0
E07000061,2020,0,0.0
E07000061,2021,0,0.0
E07000061,2022,0,0.0
E07000061,2023,0,0.0
E07000061,2024,0,0.0
E07000061,2025,0,0.0
E07000062,2011,0,0.0
E07000062,2012,0,0.0
E07000062,2013,0,0.0
E07000062,2014,0,0.0
E07000062,2015,0,0.0
E07000062,2016,0,0.0
E07000062,2017,0,0.0
E07000062,2018,0,0.0
E07000062,2019,0,0.0
E07000062,2020,0,0.0
E07000062,2021,0,0.0
E07000062,2022,0,0.0
E07000062,2023,0,0.0
E07000062,2024,0,0.0
E07000062,2025,0,0.0
E07000063,2011,0,0.0
E07000063,2012,0,0.0
E07000063,2013,0,0.0
E07000063,2014,0,0.0
E07000063,2015,0,0.0
E07000063,2016,0,0.0
E07000063,2017,0,0.0
E07000063,2018,0,0.0
E07000063,2019,0,0.0
E07000063,2020,0,0.0
E07000063,2021,0,0.0
E07000063,2022,0,0.0
E07000063,2023,0,0.0
E07000063,2024,0,0.0
E07000063,2025,0,0.0
E07000064,2011,0,0.0
E07000064,2012,0,0.0
E07000064,2013,0,0.0
E07000064,2014,0,0.0
E07000064,2015,0,0.0
E07000064,2016,0,0.0
E07000064,2017,0,0.0
E07000064,2018,0,0.0
E07000064,2019,0,0.0
E07000064,2020,0,0.0
E07000064,2021,0,0.0
E07000064,2022,0,0.0
E07000064,2023,0,0.0
E07000064,2024,0,0.0
E07000064,2025,0,0.0
E07000065,2011,0,0.0
E07000065,2012,0,0.0
E07000065,2013,0,0.0
E07000065,2014,0,0.0
E07000065,2015,0,0.0
E07000065,2016,0,0.0
E07000065,2017,0,0.0
E07000065,2018,0,0.0
E07000065,2019,0,0.0
E07000065,2020,0,0.0
E07000065,2021,0,0.0
E07000065,2022,0,0.0
E07000065,2023,0,0.0
E07000065,2024,0,0.0
E07000065,2025,0,0.0
E07000066,2011,0,0.0
E07000066,2012,0,0.0
E07000066,2013,0,0.0
E07000066,2014,0,0.0
E07000066,2015,0,0.0
E07000066,2016,0,0.0
E07000066,2017,0,0.0
E07000066,2018,0,0.0
E07000066,2019,0,0.0
E07000066,2020,0,0.0
E07000066,2021,0,0.0
E07000066,2022,0,0.0
E07000066,2023,0,0.0
E07000066,2024,0,0.0
E07000066,2025,0,0.0
E07000067,2011,0,0.0
E07000067,2012,0,0.0
E07000067,2013,0,0.0
E07000067,2014,0,0.0
E07000067,2015,0,0.0
E07000067,2016,0,0.0
E07000067,2017,0,0.0
E07000067,2018,0,0.0
E07000067,2019,0,0.0
E07000067,2020,0,0.0
E07000067,2021,0,0.0
E07000067,2022,0,0.0
E07000067,2023,0,0.0
E07000067,2024,0,0.0
E07000067,2025,0,0.0
E07000068,2011,0,0.0
E07000068,2012,0,0.0
E07000068,2013,0,0.0
E07000068,2014,0,0.0
E07000068,2015,0,0.0
E07000068,2016,0,0.0
E07000068,2017,0,0.0
E07000068,2018,0,0.0
E07000068,2019,0,0.0
E07000068,2020,0,0.0
E07000068,2021,0,0.0
E07000068,2022,0,0.0
E07000068,2023,0,0.0
E07000068,2024,0,0.0
E07000068,2025,0,0.0
E07000069,2011,0,0.0
E07000069,2012,0,0.0
E07000069,2013,0,0.0
E07000069,2014,0,0.0
E07000069,2015,0,0.0
E07000069,2016,0,0.0
E07000069,2017,0,0.0
E07000069,2018,0,0.0
E07000069,2019,0,0.0
E07000069,2020,0,0.0
E07000069,2021,0,0.0
E07000069,2022,0,0.0
E07000069,2023,0,0.0
E07000069,2024,0,0.0
E07000069,2025,0,0.0
E07000070,2011,0,0.0
E07000070,2012,0,0.0
E07000070,2013,0,0.0
E07000070,2014,0,0.0
E07000070,2015,0,0.0
E07000070,2016,0,0.0
E07000070,2017,0,0.0
E07000070,2018,0,0.0
E07000070,2019,0,0.0
E07000070,2020,0,0.0
E07000070,2021,0,0.0
E07000070,2022,0,0.0
E07000070,2023,0,0.0
E07000070,2024,0,0.0
E07000070,2025,0,0.0
E07000071,2011,0,0.0
E07000071,2012,0,0.0
E07000071,2013,0,0.0
E07000071,2014,0,0.0
E07000071,2015,0,0.0
E07000071,2016,0,0.0
E07000071,2017,0,0.0
E07000071,2018,0,0.0
E07000071,2019,0,0.0
E07000071,2020,0,0.0
E07000071,2021,0,0.0
E07000071,2022,0,0.0
E07000071,2023,0,0.0
E07000071,2024,0,0.0
E07000071,2025,0,0.0
E07000072,2011,0,0.0
E07000072,2012,0,0.0
E07000072,2013,0,0.0
E07000072,2014,0,0.0
E07000072,2015,0,0.0
E07000072,2016,0,0.0
E07000072,2017,0,0.0
E07000072,2018,0,0.0
E07000072,2019,0,0.0
E07000072,2020,0,0.0
E07000072,2021,0,0.0
E07000072,2022,0,0.0
E07000072,2023,0,0.0
E07000072,2024,0,0.0
E07000072,2025,0,0.0
E07000073,2011,0,0.0
E07000073,2012,0,0.0
E07000073,2013,0,0.0
E07000073,2014,0,0.0
E07000073,2015,0,0.0
E07000073,2016,0,0.0
E07000073,2017,0,0.0
E07000073,2018,0,0.0
E07000073,2019,0,0.0
E07000073,2020,0,0.0
E07000073,2021,0,0.0
E07000073,2022,0,0.0
E07000073,2023,0,0.0
E07000073,2024,0,0.0
E07000073,2025,0,0.0
E07000074,2011,0,0.0
E07000074,2012,0,0.0
E07000074,2013,0,0.0
E07000074,2014,0,0.0
E07000074,2015,0,0.0
E07000074,2016,0,0.0
E07000074,2017,0,0.0
E07000074,2018,0,0.0
E07000074,2019,0,0.0
E07000074,2020,0,0.0
E07000074,2021,0,0.0
E07000074,2022,0,0.0
E07000074,2023,0,0.0
E07000074,2024,0,0.0
E07000074,2025,0,0.0
E07000075,2011,0,0.0
E07000075,2012,0,0.0
E07000075,2013,0,0.0
E07000075,2014,0,0.0
E07000075,2015,0,0.0
E07000075,2016,0,0.0
E07000075,2017,0,0.0
E07000075,2018,0,0.0
E07000075,2019,0,0.0
E07000075,2020,0,0.0
E07000075,2021,0,0.0
E07000075,2022,0,0.0
E07000075,2023,0,0.0
E07000075,2024,0,0.0
E07000075,2025,0,0.0
E07000076,2011,0,0.0
E07000076,2012,0,0.0
E07000076,2013,0,0.0
E07000076,2014,0,0.0
E07000076,2015,0,0.0
E07000076,2016,0,0.0
E07000076,2017,0,0.0
E07000076,2018,0,0.0
E07000076,2019,0,0.0
E07000076,2020,0,0.0
E07000076,2021,0,0.0
E07000076,2022,0,0.0
E07000076,2023,0,0.0
E07000076,2024,0,0.0
E07000076,2025,0,0.0
E07000077,2011,0,0.0
E07000077,2012,0,0.0
E07000077,2013,0,0.0
E07000077,2014,0,0.0
E07000077,2015,0,0.0
E07000077,2016,0,0.0
E07000077,2017,0,0.0
E07000077,2018,0,0.0
E07000077,2019,0,0.0
E07000077,2020,0,0.0
E07000077,2021,0,0.0
E07000077,2022,0,0.0
E07000077,2023,0,0.0
E07000077,2024,0,0.0
E07000077,2025,0,0.0
E07000078,2011,0,0.0
E07000078,2012,0,0.0
E07000078,2013,0,0.0
E07000078,2014,0,0.0
E07000078,2015,0,0.0
E07000078,2016,0,0.0
E07000078,2017,0,0.0
E07000078,2018,0,0.0
E07000078,2019,0,0.0
E07000078,2020,0,0.0
E07000078,2021,0,0.0
E07000078,2022,0,0.0
E07000078,2023,0,0.0
E07000078,2024,0,0.0
E07000078,2025,0,0.0
E07000079,2011,0,0.0
E07000079,2012,0,0.0
E07000079,2013,0,0.0
E07000079,2014,0,0.0
E07000079,2015,0,0.0
E07000079,2016,0,0.0
E07000079,2017,0,0.0
E07000079,2018,0,0.0
E07000079,2019,0,0.0
E07000079,2020,0,0.0
E07000079,2021,0,0.0
E07000079,2022,0,0.0
E07000079,2023,0,0.0
E07000079,2024,0,0.0
E07000079,2025,0,0.0
E07000080,2011,0,0.0
E07000080,2012,0,0.0
E07000080,2013,0,0.0
E07000080,2014,0,0.0
E07000080,2015,0,0.0
E07000080,2016,0,0.0
E07000080,2017,0,0.0
E07000080,2018,0,0.0
E07000080,2019,0,0.0
E07000080,2020,0,0.0
E07000080,2021,0,0.0
E07000080,2022,0,0.0
E07000080,2023,0,0.0
E07000080,2024,0,0.0
E07000080,2025,0,0.0
E07000081,2011,0,0.0
E07000081,2012,0,0.0
E07000081,2013,0,0.0
E07000081,2014,0,0.0
E07000081,2015,0,0.0
E07000081,2016,0,0.0
E07000081,2017,0,0.0
E07000081,2018,0,0.0
E07000081,2019,0,0.0
E07000081,2020,0,0.0
E07000081,2021,0,0.0
E07000081,2022,0,0.0
E07000081,2023,0,0.0
E07000081,2024,0,0.0
E07000081,2025,0,0.0
E07000082,2011,0,0.0
E07000082,2012,0,0.0
E07000082,2013,0,0.0
E07000082,2014,0,0.0
E07000082,2015,0,0.0
E07000082,2016,0,0.0
E07000082,2017,0,0.0
E07000082,2018,0,0.0
E07000082,2019,0,0.0
E07000082,2020,0,0.0
E07000082,2021,0,0.0
E07000082,2022,0,0.0
E07000082,2023,0,0.0
E07000082,2024,0,0.0
E07000082,2025,0,0.0
E07000083,2011,0,0.0
E07000083,2012,0,0.0
E07000083,2013,0,0.0
E07000083,2014,0,0.0
E07000083,2015,0,0.0
E07000083,2016,0,0.0
E07000083,2017,0,0.0
E07000083,2018,0,0.0
E07000083,2019,0,0.0
E07000083,2020,0,0.0
E07000083,2021,0,0.0
E07000083,2022,0,0.0
E07000083,2023,0,0.0
E07000083,2024,0,0.0
E07000083,2025,0,0.0
E07000084,2011,0,0.0
E07000084,2012,0,0.0
E07000084,2013,0,0.0
E07000084,2014,0,0.0
E07000084,2015,0,0.0
E07000084,2016,0,0.0
E07000084,2017,0,0.0
E07000084,2018,0,0.0
E07000084,2019,0,0.0
E07000084,2020,0,0.0
E07000084,2021,0,0.0
E07000084,2022,0,0.0
E07000084,2023,0,0.0
E07000084,2024,0,0.0
E07000084,2025,0,0.0
E07000085,2011,0,0.0
E07000085,2012,0,0.0
E07000085,2013,0,0.0
E07000085,2014,0,0.0
E07000085,2015,0,0.0
E07000085,2016,0,0.0
E07000085,2017,0,0.0
E07000085,2018,0,0.0
E07000085,2019,0,0.0
E07000085,2020,0,0.0
E07000085,2021,0,0.0
E07000085,2022,0,0.0
E07000085,2023,0,0.0
E07000085,2024,0,0.0
E07000085,2025,0,0.0
E07000086,2011,0,0.0
E07000086,2012,0,0.0
E07000086,2013,0,0.0
E07000086,2014,0,0.0
E07000086,2015,0,0.0
E07000086,2016,0,0.0
E07000086,2017,0,0.0
E07000086,2018,0,0.0
E07000086,2019,0,0.0
E07000086,2020,0,0.0
E07000086,2021,0,0.0
E07000086,2022,0,0.0
E07000086,2023,0,0.0
E07000086,2024,0,0.0
E07000086,2025,0,0.0
E07000087,2011,0,0.0
E07000087,2012,0,0.0
E07000087,2013,0,0.0
E07000087,2014,0,0.0
E07000087,2015,0,0.0
E07000087,2016,0,0.0
E07000087,2017,0,0.0
E07000087,2018,0,0.0
E07000087,2019,0,0.0
E07000087,2020,0,0.0
E07000087,2021,0,0.0
E07000087,2022,0,0.0
E07000087,2023,0,0.0
E07000087,2024,0,0.0
E07000087,2025,0,0.0
E07000088,2011,0,0.0
E07000088,2012,0,0.0
E07000088,2013,0,0.0
E07000088,2014,0,0.0
E07000088,2015,0,0.0
E07000088,2016,0,0.0
E07000088,2017,0,0.0
E07000088,2018,0,0.0
E07000088,2019,0,0.0
E07000088,2020,0,0.0
E07000088,2021,0,0.0
E07000088,2022,0,0.0
E07000088,2023,0,0.0
E07000088,2024,0,0.0
E07000088,2025,0,0.0
E07000089,2011,0,0.0
E07000089,2012,0,0.0
E07000089,2013,0,0.0
E07000089,2014,0,0.0
E07000089,2015,0,0.0
E07000089,2016,0,0.0
E07000089,2017,0,0.0
E07000089,2018,0,0.0
E07000089,2019,0,0.0
E07000089,2020,0,0.0
E07000089,2021,0,0.0
E07000089,2022,0,0.0
E07000089,2023,0,0.0
E07000089,2024,0,0.0
E07000089,2025,0,0.0
E07000090,2011,0,0.0
E07000090,2012,0,0.0
E07000090,2013,0,0.0
E07000090,2014,0,0.0
E07000090,2015,0,0.0
E07000090,2016,0,0.0
E07000090,2017,0,0.0
E07000090,2018,0,0.0
E07000090,2019,0,0.0
E07000090,2020,0,0.0
E07000090,2021,0,0.0
E07000090,2022,0,0.0
E07000090,2023,0,0.0
E07000090,2024,0,0.0
E07000090,2025,0,0.0
E07000091,2011,0,0.0
E07000091,2012,0,0.0
E07000091,2013,0,0.0
E07000091,2014,0,0.0
E07000091,2015,0,0.0
E07000091,2016,0,0.0
E07000091,2017,0,0.0
E07000091,2018,0,0.0
E07000091,2019,0,0.0
E07000091,2020,0,0.0
E07000091,2021,0,0.0
E07000091,2022,0,0.0
E07000091,2023,0,0.0
E07000091,2024,0,0.0
E07000091,2025,0,0.0
E07000092,2011,0,0.0
E07000092,2012,0,0.0
E07000092,2013,0,0.0
E07000092,2014,0,0.0
E07000092,2015,0,0.0
E07000092,2016,0,0.0
E07000092,2017,0,0.0
E07000092,2018,0,0.0
E07000092,2019,0,0.0
E07000092,2020,0,0.0
E07000092,2021,0,0.0
E07000092,2022,0,0.0
E07000092,2023,0,0.0
E07000092,2024,0,0.0
E07000092,2025,0,0.0
E07000093,2011,0,0.0
E07000093,2012,0,0.0
E07000093,2013,0,0.0
E07000093,2014,0,0.0
E07000093,2015,0,0.0
E07000093,2016,0,0.0
E07000093,2017,0,0.0
E07000093,2018,0,0.0
E07000093,2019,0,0.0
E07000093,2020,0,0.0
E07000093,2021,0,0.0
E07000093,2022,0,0.0
E07000093,2023,0,0.0
E07000093,2024,0,0.0
E07000093,2025,0,0.0
E07000094,2011,0,0.0
E07000094,2012,0,0.0
E07000094,2013,0,0.0
E07000094,2014,0,0.0
E07000094,2015,0,0.0
E07000094,2016,0,0.0
E07000094,2017,0,0.0
E07000094,2018,0,0.0
E07000094,2019,0,0.0
E07000094,2020,0,0.0
E07000094,2021,0,0.0
E07000094,2022,0,0.0
E07000094,2023,0,0.0
E07000094,2024,0,0.0
E07000094,2025,0,0.0
E07000095,2011,0,0.0
E07000095,2012,0,0.0
E07000095,2013,0,0.0
E07000095,2014,0,0.0
E07000095,2015,0,0.0
E07000095,2016,0,0.0
E07000095,2017,0,0.0
E07000095,2018,0,0.0
E07000095,2019,0,0.0
E07000095,2020,0,0.0
E07000095,2021,0,0.0
E07000095,2022,0,0.0
E07000095,2023,0,0.0
E07000095,2024,0,0.0
E07000095,2025,0,0.0
E07000096,2011,0,0.0
E07000096,2012,0,0.0
E07000096,2013,0,0.0
E07000096,2014,0,0.0
E07000096,2015,0,0.0
E07000096,2016,0,0.02119932632750727
E07000096,2017,1,0.4709188364506283
E07000096,2018,1,0.3550818781743515
E07000096,2019,1,0.13086069604191686
E07000096,2020,1,0.13048201444241567
E07000096,2021,1,0.1301491071245117
E07000096,2022,1,0.12929276983277277
E07000096,2023,1,0.1273584159199971
E07000096,2024,1,0.12536116685533968
E07000096,2025,1,0.12445213697911839
E07000098,2011,0,0.0
E07000098,2012,0,0.0
E07000098,2013,0,0.0
E07000098,2014,0,0.0
E07000098,2015,0,0.0
E07000098,2016,0,0.020231229905412478
E07000098,2017,1,0.4494931569698491
E07000098,2018,1,0.3387536610614859
E07000098,2019,1,0.12424960586154596
E07000098,2020,1,0.12381316428425289
E07000098,2021,1,0.1232211731816351
E07000098,2022,1,0.12277494180863807
E07000098,2023,1,0.12161396004816645
E07000098,2024,1,0.1211330015087962
E07000098,2025,1,0.12085940235987211
E07000099,2011,0,0.0
E07000099,2012,0,0.0
E07000099,2013,0,0.0
E07000099,2014,0,0.0
E07000099,2015,0,0.0
E07000099,2016,1,0.037979811307465604
E07000099,2017,1,0.02013287015333439
E07000099,2018,1,0.01497606766672762
E07000099,2019,1,0.008307435532412215
E07000099,2020,1,0.008316239088938665
E07000099,2021,1,0.008283306077417374
E07000099,2022,1,0.008245898514331615
E07000099,2023,1,0.00816129868520169
E07000099,2024,1,0.008087451035241307
E07000099,2025,1,0.008055246065152295
E07000102,2011,0,0.0
E07000102,2012,0,0.0
E07000102,2013,0,0.0
E07000102,2014,0,0.0
E07000102,2015,0,0.0
E07000102,2016,0,0.01960379920395629
E07000102,2017,1,0.4372725264694723
E07000102,2018,1,0.3307414544649805
E07000102,2019,1,0.1218891175770639
E07000102,2020,1,0.1214316841383185
E07000102,2021,1,0.1212519940996187
E07000102,2022,1,0.1208852228717518
E07000102,2023,1,0.11983213372072324
E07000102,2024,1,0.11917012622289912
E07000102,2025,1,0.11855857115536476
E07000103,2011,0,0.0
E07000103,2012,0,0.0
E07000103,2013,0,0.0
E07000103,2014,0,0.0
E07000103,2015,0,0.0
E07000103,2016,0,0.018140412612241662
E07000103,2017,1,0.4031334172087733
E07000103,2018,1,0.30325286971243154
E07000103,2019,1,0.11147559814580886
E07000103,2020,1,0.11131217933341396
E07000103,2021,1,0.11111128814377147
E07000103,2022,1,0.11038013697355827
E07000103,2023,1,0.10825255967602773
E07000103,2024,1,0.10664598745075873
E07000103,2025,1,0.10579506226897753
E07000105,2011,0,0.0
E07000105,2012,0,0.0
E07000105,2013,0,0.0
E07000105,2014,0,0.0
E07000105,2015,0,0.0
E07000105,2016,0,0.0
E07000105,2017,0,0.0
E07000105,2018,0,0.0
E07000105,2019,0,0.0
E07000105,2020,0,0.0
E07000105,2021,0,0.0
E07000105,2022,0,0.0
E07000105,2023,0,0.0
E07000105,2024,0,0.0
E07000105,2025,0,0.0
E07000106,2011,0,0.0
E07000106,2012,0,0.0
E07000106,2013,0,0.0
E07000106,2014,0,0.0
E07000106,2015,0,0.0
E07000106,2016,0,0.0
E07000106,2017,0,0.0
E07000106,2018,0,0.0
E07000106,2019,0,0.0
