utla,year,tb_count
E06000063,2002,4
E06000063,2003,2
E06000063,2004,3
E06000063,2005,4
E06000063,2006,1
E06000063,2007,10
E06000063,2008,3
E06000063,2009,0
E06000063,2010,3
E06000063,2011,1
E06000063,2012,16
E06000063,2013,8
E06000063,2014,5
E06000063,2015,6
E06000063,2016,5
E06000063,2017,2
E06000063,2018,9
E06000063,2019,6
E06000063,2020,2
E06000063,2021,2
E06000063,2022,2
E06000063,2023,2
E06000063,2024,7
E06000064,2001,1
E06000064,2002,2
E06000064,2003,3
E06000064,2004,5
E06000064,2005,1
E06000064,2006,1
E06000064,2007,13
E06000064,2008,5
E06000064,2009,7
E06000064,2010,8
E06000064,2011,10
E06000064,2012,13
E06000064,2013,6
E06000064,2014,9
E06000064,2015,2
E06000064,2016,4
E06000064,2017,2
E06000064,2018,3
E06000064,2019,5
E06000064,2020,4
E06000064,2021,4
E06000064,2022,1
E06000064,2023,1
E06000064,2024,4
E06000065,2001,12
E06000065,2002,10
E06000065,2003,14
E06000065,2004,20
E06000065,2005,13
E06000065,2006,18
E06000065,2007,17
E06000065,2008,10
E06000065,2009,20
E06000065,2010,18
E06000065,2011,13
E06000065,2012,13
E06000065,2013,17
E06000065,2014,13
E06000065,2015,15
E06000065,2016,15
E06000065,2017,13
E06000065,2018,8
E06000065,2019,10
E06000065,2020,17
E06000065,2021,13
E06000065,2022,12
E06000065,2023,19
E06000065,2024,23
E06000066,2001,6
E06000066,2002,19
E06000066,2003,6
E06000066,2004,17
E06000066,2005,21
E06000066,2006,8
E06000066,2007,13
E06000066,2008,13
E06000066,2009,7
E06000066,2010,14
E06000066,2011,17
E06000066,2012,16
E06000066,2013,16
E06000066,2014,19
E06000066,2015,5
E06000066,2016,7
E06000066,2017,10
E06000066,2018,4
E06000066,2019,19
E06000066,2020,11
E06000066,2021,11
E06000066,2022,13
E06000066,2023,14
E06000066,2024,13
E07000008,2001,8
E07000008,2002,9
E07000008,2003,7
E07000008,2004,7
E07000008,2005,15
E07000008,2006,25
E07000008,2007,10
E07000008,2008,20
E07000008,2009,9
E07000008,2010,15
E07000008,2011,14
E07000008,2012,15
E07000008,2013,17
E07000008,2014,10
E07000008,2015,11
E07000008,2016,18
E07000008,2017,14
E07000008,2018,16
E07000008,2019,33
E07000008,2020,20
E07000008,2021,17
E07000008,2022,20
E07000008,2023,18
E07000008,2024,26
E07000009,2001,1
E07000009,2002,1
E07000009,2003,1
E07000009,2004,4
E07000009,2005,1
E07000009,2006,3
E07000009,2007,2
E07000009,2008,3
E07000009,2009,2
E07000009,2010,2
E07000009,2011,4
E07000009,2012,1
E07000009,2013,2
E07000009,2014,5
E07000009,2015,0
E07000009,2016,3
E07000009,2017,3
E07000009,2018,3
E07000009,2019,3
E07000009,2020,2
E07000009,2021,4
E07000009,2022,1
E07000009,2023,2
E07000009,2024,2
E07000010,2001,4
E07000010,2002,1
E07000010,2003,0
E07000010,2004,5
E07000010,2005,1
E07000010,2006,2
E07000010,2007,3
E07000010,2008,7
E07000010,2009,3
E07000010,2010,2
E07000010,2011,6
E07000010,2012,4
E07000010,2013,11
E07000010,2014,9
E07000010,2015,3
E07000010,2016,4
E07000010,2017,3
E07000010,2018,6
E07000010,2019,5
E07000010,2020,5
E07000010,2021,1
E07000010,2022,2
E07000010,2023,3
E07000010,2024,10
E07000011,2001,5
E07000011,2002,3
E07000011,2003,10
E07000011,2004,5
E07000011,2005,10
E07000011,2006,5
E07000011,2007,5
E07000011,2008,7
E07000011,2009,16
E07000011,2010,5
E07000011,2011,9
E07000011,2012,7
E07000011,2013,7
E07000011,2014,9
E07000011,2015,10
E07000011,2016,5
E07000011,2017,9
E07000011,2018,7
E07000011,2019,6
E07000011,2020,10
E07000011,2021,5
E07000011,2022,8
E07000011,2023,4
E07000011,2024,8
E07000012,2001,3
E07000012,2002,9
E07000012,2003,1
E07000012,2004,6
E07000012,2005,10
E07000012,2006,6
E07000012,2007,9
E07000012,2008,12
E07000012,2009,9
E07000012,2010,5
E07000012,2011,5
E07000012,2012,10
E07000012,2013,7
E07000012,2014,6
E07000012,2015,8
E07000012,2016,8
E07000012,2017,10
E07000012,2018,7
E07000012,2019,5
E07000012,2020,8
E07000012,2021,6
E07000012,2022,11
E07000012,2023,9
E07000012,2024,17
E07000032,2001,5
E07000032,2002,3
E07000032,2003,2
E07000032,2004,3
E07000032,2005,5
E07000032,2006,7
E07000032,2007,2
E07000032,2008,6
E07000032,2009,5
E07000032,2010,1
E07000032,2011,6
E07000032,2012,5
E07000032,2013,4
E07000032,2014,6
E07000032,2015,3
E07000032,2016,2
E07000032,2017,0
E07000032,2018,0
E07000032,2019,1
E07000032,2020,3
E07000032,2021,0
E07000032,2022,2
E07000032,2023,3
E07000032,2024,0
E07000033,2001,1
E07000033,2002,2
E07000033,2003,3
E07000033,2004,0
E07000033,2005,3
E07000033,2006,3
E07000033,2007,0
E07000033,2008,2
E07000033,2009,1
E07000033,2010,1
E07000033,2011,2
E07000033,2012,5
E07000033,2013,0
E07000033,2014,4
E07000033,2015,0
E07000033,2016,0
E07000033,2017,0
E07000033,2018,1
E07000033,2019,2
E07000033,2020,2
E07000033,2021,0
E07000033,2022,6
E07000033,2023,4
E07000033,2024,2
E07000034,2001,9
E07000034,2002,8
E07000034,2003,6
E07000034,2004,10
E07000034,2005,10
E07000034,2006,11
E07000034,2007,10
E07000034,2008,4
E07000034,2009,5
E07000034,2010,2
E07000034,2011,8
E07000034,2012,5
E07000034,2013,7
E07000034,2014,6
E07000034,2015,5
E07000034,2016,1
E07000034,2017,4
E07000034,2018,2
E07000034,2019,5
E07000034,2020,0
E07000034,2021,2
E07000034,2022,3
E07000034,2023,7
E07000034,2024,1
E07000035,2001,2
E07000035,2002,3
E07000035,2003,3
E07000035,2004,1
E07000035,2005,2
E07000035,2006,3
E07000035,2007,1
E07000035,2008,2
E07000035,2009,4
E07000035,2010,1
E07000035,2011,1
E07000035,2012,5
E07000035,2013,1
E07000035,2014,1
E07000035,2015,0
E07000035,2016,2
E07000035,2017,1
E07000035,2018,0
E07000035,2019,0
E07000035,2020,2
E07000035,2021,1
E07000035,2022,0
E07000035,2023,0
E07000035,2024,0
E07000036,2001,6
E07000036,2002,5
E07000036,2003,7
E07000036,2004,4
E07000036,2005,0
E07000036,2006,3
E07000036,2007,4
E07000036,2008,3
E07000036,2009,4
E07000036,2010,2
E07000036,2011,7
E07000036,2012,5
E07000036,2013,2
E07000036,2014,4
E07000036,2015,6
E07000036,2016,0
E07000036,2017,4
E07000036,2018,2
E07000036,2019,0
E07000036,2020,2
E07000036,2021,3
E07000036,2022,2
E07000036,2023,6
E07000036,2024,5
E07000037,2001,8
E07000037,2002,3
E07000037,2003,1
E07000037,2004,2
E07000037,2005,1
E07000037,2006,9
E07000037,2007,4
E07000037,2008,3
E07000037,2009,3
E07000037,2010,2
E07000037,2011,7
E07000037,2012,3
E07000037,2013,2
E07000037,2014,2
E07000037,2015,2
E07000037,2016,2
E07000037,2017,0
E07000037,2018,1
E07000037,2019,1
E07000037,2020,1
E07000037,2021,0
E07000037,2022,5
E07000037,2023,1
E07000037,2024,1
E07000038,2001,2
E07000038,2002,2
E07000038,2003,4
E07000038,2004,3
E07000038,2005,4
E07000038,2006,3
E07000038,2007,6
E07000038,2008,3
E07000038,2009,2
E07000038,2010,1
E07000038,2011,2
E07000038,2012,1
E07000038,2013,1
E07000038,2014,2
E07000038,2015,0
E07000038,2016,2
E07000038,2017,1
E07000038,2018,0
E07000038,2019,0
E07000038,2020,3
E07000038,2021,3
E07000038,2022,3
E07000038,2023,5
E07000038,2024,2
E07000039,2001,3
E07000039,2002,3
E07000039,2003,4
E07000039,2004,2
E07000039,2005,3
E07000039,2006,4
E07000039,2007,3
E07000039,2008,5
E07000039,2009,8
E07000039,2010,5
E07000039,2011,3
E07000039,2012,3
E07000039,2013,5
E07000039,2014,3
E07000039,2015,2
E07000039,2016,0
E07000039,2017,0
E07000039,2018,1
E07000039,2019,1
E07000039,2020,2
E07000039,2021,1
E07000039,2022,2
E07000039,2023,3
E07000039,2024,3
E07000040,2001,2
E07000040,2002,5
E07000040,2003,1
E07000040,2004,6
E07000040,2005,5
E07000040,2006,1
E07000040,2007,3
E07000040,2008,2
E07000040,2009,5
E07000040,2010,4
E07000040,2011,3
E07000040,2012,1
E07000040,2013,0
E07000040,2014,1
E07000040,2015,4
E07000040,2016,2
E07000040,2017,1
E07000040,2018,4
E07000040,2019,6
E07000040,2020,3
E07000040,2021,2
E07000040,2022,0
E07000040,2023,0
E07000040,2024,1
E07000041,2001,6
E07000041,2002,2
E07000041,2003,1
E07000041,2004,7
E07000041,2005,7
E07000041,2006,6
E07000041,2007,8
E07000041,2008,7
E07000041,2009,9
E07000041,2010,1
E07000041,2011,8
E07000041,2012,14
E07000041,2013,7
E07000041,2014,5
E07000041,2015,5
E07000041,2016,6
E07000041,2017,7
E07000041,2018,5
E07000041,2019,6
E07000041,2020,5
E07000041,2021,5
E07000041,2022,2
E07000041,2023,6
E07000041,2024,9
E07000042,2001,0
E07000042,2002,0
E07000042,2003,1
E07000042,2004,0
E07000042,2005,2
E07000042,2006,1
E07000042,2007,0
E07000042,2008,4
E07000042,2009,0
E07000042,2010,2
E07000042,2011,2
E07000042,2012,3
E07000042,2013,1
E07000042,2014,3
E07000042,2015,2
E07000042,2016,1
E07000042,2017,5
E07000042,2018,2
E07000042,2019,3
E07000042,2020,1
E07000042,2021,1
E07000042,2022,1
E07000042,2023,0
E07000042,2024,0
E07000043,2001,0
E07000043,2002,0
E07000043,2003,0
E07000043,2004,1
E07000043,2005,0
E07000043,2006,0
E07000043,2007,1
E07000043,2008,0
E07000043,2009,1
E07000043,2010,0
E07000043,2011,0
E07000043,2012,1
E07000043,2013,3
E07000043,2014,3
E07000043,2015,4
E07000043,2016,2
E07000043,2017,1
E07000043,2018,1
E07000043,2019,2
E07000043,2020,0
E07000043,2021,0
E07000043,2022,2
E07000043,2023,0
E07000043,2024,1
E07000044,2001,6
E07000044,2002,0
E07000044,2003,0
E07000044,2004,1
E07000044,2005,1
E07000044,2006,2
E07000044,2007,2
E07000044,2008,2
E07000044,2009,1
E07000044,2010,6
E07000044,2011,3
E07000044,2012,1
E07000044,2013,2
E07000044,2014,4
E07000044,2015,3
E07000044,2016,1
E07000044,2017,2
E07000044,2018,1
E07000044,2019,0
E07000044,2020,2
E07000044,2021,1
E07000044,2022,1
E07000044,2023,1
E07000044,2024,5
E07000045,2001,12
E07000045,2002,5
E07000045,2003,8
E07000045,2004,2
E07000045,2005,2
E07000045,2006,5
E07000045,2007,4
E07000045,2008,8
E07000045,2009,8
E07000045,2010,5
E07000045,2011,9
E07000045,2012,4
E07000045,2013,9
E07000045,2014,7
E07000045,2015,13
E07000045,2016,7
E07000045,2017,3
E07000045,2018,6
E07000045,2019,2
E07000045,2020,0
E07000045,2021,3
E07000045,2022,3
E07000045,2023,3
E07000045,2024,5
E07000046,2001,1
E07000046,2002,0
E07000046,2003,0
E07000046,2004,1
E07000046,2005,0
E07000046,2006,0
E07000046,2007,1
E07000046,2008,0
E07000046,2009,0
E07000046,2010,0
E07000046,2011,1
E07000046,2012,1
E07000046,2013,0
E07000046,2014,2
E07000046,2015,1
E07000046,2016,1
E07000046,2017,0
E07000046,2018,1
E07000046,2019,1
E07000046,2020,1
E07000046,2021,0
E07000046,2022,1
E07000046,2023,1
E07000046,2024,2
E07000047,2001,1
E07000047,2002,1
E07000047,2003,2
E07000047,2004,3
E07000047,2005,0
E07000047,2006,2
E07000047,2007,1
E07000047,2008,2
E07000047,2009,1
E07000047,2010,2
E07000047,2011,0
E07000047,2012,5
E07000047,2013,5
E07000047,2014,4
E07000047,2015,1
E07000047,2016,0
E07000047,2017,0
E07000047,2018,2
E07000047,2019,0
E07000047,2020,1
E07000047,2021,0
E07000047,2022,0
E07000047,2023,0
E07000047,2024,2
E07000061,2001,11
E07000061,2002,9
E07000061,2003,7
E07000061,2004,9
E07000061,2005,7
E07000061,2006,4
E07000061,2007,5
E07000061,2008,9
E07000061,2009,10
E07000061,2010,7
E07000061,2011,5
E07000061,2012,6
E07000061,2013,5
E07000061,2014,6
E07000061,2015,8
E07000061,2016,6
E07000061,2017,4
E07000061,2018,2
E07000061,2019,4
E07000061,2020,5
E07000061,2021,3
E07000061,2022,3
E07000061,2023,6
E07000061,2024,11
E07000062,2001,8
E07000062,2002,6
E07000062,2003,2
E07000062,2004,3
E07000062,2005,4
E07000062,2006,3
E07000062,2007,1
E07000062,2008,0
E07000062,2009,3
E07000062,2010,2
E07000062,2011,11
E07000062,2012,10
E07000062,2013,4
E07000062,2014,11
E07000062,2015,5
E07000062,2016,6
E07000062,2017,2
E07000062,2018,3
E07000062,2019,3
E07000062,2020,1
E07000062,2021,1
E07000062,2022,2
E07000062,2023,3
E07000062,2024,8
E07000063,2001,4
E07000063,2002,3
E07000063,2003,2
E07000063,2004,1
E07000063,2005,1
E07000063,2006,2
E07000063,2007,2
E07000063,2008,4
E07000063,2009,5
E07000063,2010,9
E07000063,2011,2
E07000063,2012,8
E07000063,2013,5
E07000063,2014,0
E07000063,2015,5
E07000063,2016,4
E07000063,2017,1
E07000063,2018,2
E07000063,2019,5
E07000063,2020,4
E07000063,2021,1
E07000063,2022,2
E07000063,2023,2
E07000063,2024,2
E07000064,2001,2
E07000064,2002,2
E07000064,2003,1
E07000064,2004,3
E07000064,2005,1
E07000064,2006,4
E07000064,2007,1
E07000064,2008,0
E07000064,2009,3
E07000064,2010,1
E07000064,2011,2
E07000064,2012,2
E07000064,2013,2
E07000064,2014,6
E07000064,2015,2
E07000064,2016,2
E07000064,2017,1
E07000064,2018,1
E07000064,2019,1
E07000064,2020,1
E07000064,2021,1
E07000064,2022,1
E07000064,2023,1
E07000064,2024,3
E07000065,2001,3
E07000065,2002,5
E07000065,2003,1
E07000065,2004,4
E07000065,2005,2
E07000065,2006,3
E07000065,2007,2
E07000065,2008,4
E07000065,2009,6
E07000065,2010,2
E07000065,2011,5
E07000065,2012,8
E07000065,2013,4
E07000065,2014,2
E07000065,2015,3
E07000065,2016,2
E07000065,2017,7
E07000065,2018,3
E07000065,2019,1
E07000065,2020,6
E07000065,2021,2
E07000065,2022,3
E07000065,2023,4
E07000065,2024,1
E07000066,2001,6
E07000066,2002,8
E07000066,2003,9
E07000066,2004,5
E07000066,2005,12
E07000066,2006,16
E07000066,2007,8
E07000066,2008,16
E07000066,2009,13
E07000066,2010,14
E07000066,2011,15
E07000066,2012,5
E07000066,2013,13
E07000066,2014,14
E07000066,2015,12
E07000066,2016,14
E07000066,2017,11
E07000066,2018,9
E07000066,2019,10
E07000066,2020,7
E07000066,2021,8
E07000066,2022,7
E07000066,2023,3
E07000066,2024,8
E07000067,2001,4
E07000067,2002,0
E07000067,2003,1
E07000067,2004,5
E07000067,2005,2
E07000067,2006,5
E07000067,2007,2
E07000067,2008,0
E07000067,2009,2
E07000067,2010,6
E07000067,2011,4
E07000067,2012,7
E07000067,2013,4
E07000067,2014,4
E07000067,2015,1
E07000067,2016,4
E07000067,2017,2
E07000067,2018,0
E07000067,2019,5
E07000067,2020,6
E07000067,2021,1
E07000067,2022,3
E07000067,2023,5
E07000067,2024,3
E07000068,2001,7
E07000068,2002,3
E07000068,2003,2
E07000068,2004,3
E07000068,2005,2
E07000068,2006,4
E07000068,2007,3
E07000068,2008,7
E07000068,2009,6
E07000068,2010,3
E07000068,2011,3
E07000068,2012,2
E07000068,2013,5
E07000068,2014,7
E07000068,2015,6
E07000068,2016,4
E07000068,2017,2
E07000068,2018,3
E07000068,2019,2
E07000068,2020,5
E07000068,2021,1
E07000068,2022,2
E07000068,2023,5
E07000068,2024,3
E07000069,2001,2
E07000069,2002,4
E07000069,2003,3
E07000069,2004,5
E07000069,2005,1
E07000069,2006,2
E07000069,2007,5
E07000069,2008,1
E07000069,2009,3
E07000069,2010,1
E07000069,2011,3
E07000069,2012,2
E07000069,2013,4
E07000069,2014,2
E07000069,2015,4
E07000069,2016,1
E07000069,2017,1
E07000069,2018,3
E07000069,2019,5
E07000069,2020,7
E07000069,2021,1
E07000069,2022,0
E07000069,2023,0
E07000069,2024,3
E07000070,2001,8
E07000070,2002,9
E07000070,2003,7
E07000070,2004,15
E07000070,2005,3
E07000070,2006,7
E07000070,2007,9
E07000070,2008,7
E07000070,2009,5
E07000070,2010,6
E07000070,2011,9
E07000070,2012,2
E07000070,2013,4
E07000070,2014,10
E07000070,2015,3
E07000070,2016,5
E07000070,2017,8
E07000070,2018,1
E07000070,2019,9
E07000070,2020,3
E07000070,2021,3
E07000070,2022,4
E07000070,2023,8
E07000070,2024,12
E07000071,2001,4
E07000071,2002,9
E07000071,2003,5
E07000071,2004,3
E07000071,2005,8
E07000071,2006,6
E07000071,2007,9
E07000071,2008,5
E07000071,2009,8
E07000071,2010,10
E07000071,2011,18
E07000071,2012,6
E07000071,2013,5
E07000071,2014,7
E07000071,2015,6
E07000071,2016,7
E07000071,2017,10
E07000071,2018,3
E07000071,2019,5
E07000071,2020,8
E07000071,2021,6
E07000071,2022,5
E07000071,2023,8
E07000071,2024,12
E07000072,2001,7
E07000072,2002,8
E07000072,2003,3
E07000072,2004,7
E07000072,2005,4
E07000072,2006,7
E07000072,2007,2
E07000072,2008,4
E07000072,2009,8
E07000072,2010,9
E07000072,2011,6
E07000072,2012,12
E07000072,2013,14
E07000072,2014,6
E07000072,2015,5
E07000072,2016,5
E07000072,2017,4
E07000072,2018,2
E07000072,2019,3
E07000072,2020,8
E07000072,2021,4
E07000072,2022,5
E07000072,2023,7
E07000072,2024,7
E07000073,2001,5
E07000073,2002,9
E07000073,2003,6
E07000073,2004,6
E07000073,2005,3
E07000073,2006,9
E07000073,2007,6
E07000073,2008,9
E07000073,2009,6
E07000073,2010,6
E07000073,2011,14
E07000073,2012,21
E07000073,2013,13
E07000073,2014,8
E07000073,2015,2
E07000073,2016,13
E07000073,2017,17
E07000073,2018,8
E07000073,2019,6
E07000073,2020,3
E07000073,2021,9
E07000073,2022,13
E07000073,2023,9
E07000073,2024,9
E07000074,2001,0
E07000074,2002,0
E07000074,2003,2
E07000074,2004,2
E07000074,2005,0
E07000074,2006,1
E07000074,2007,0
E07000074,2008,1
E07000074,2009,2
E07000074,2010,1
E07000074,2011,2
E07000074,2012,1
E07000074,2013,1
E07000074,2014,1
E07000074,2015,1
E07000074,2016,3
E07000074,2017,2
E07000074,2018,1
E07000074,2019,1
E07000074,2020,1
E07000074,2021,1
E07000074,2022,1
E07000074,2023,1
E07000074,2024,1
E07000075,2001,2
E07000075,2002,5
E07000075,2003,1
E07000075,2004,2
E07000075,2005,3
E07000075,2006,4
E07000075,2007,3
E07000075,2008,3
E07000075,2009,5
E07000075,2010,1
E07000075,2011,2
E07000075,2012,1
E07000075,2013,1
E07000075,2014,1
E07000075,2015,0
E07000075,2016,4
E07000075,2017,1
E07000075,2018,1
E07000075,2019,1
E07000075,2020,1
E07000075,2021,1
E07000075,2022,0
E07000075,2023,0
E07000075,2024,3
E07000076,2001,5
E07000076,2002,4
E07000076,2003,5
E07000076,2004,2
E07000076,2005,3
E07000076,2006,3
E07000076,2007,0
E07000076,2008,0
E07000076,2009,4
E07000076,2010,3
E07000076,2011,5
E07000076,2012,1
E07000076,2013,4
E07000076,2014,5
E07000076,2015,0
E07000076,2016,5
E07000076,2017,5
E07000076,2018,1
E07000076,2019,5
E07000076,2020,1
E07000076,2021,4
E07000076,2022,3
E07000076,2023,3
E07000076,2024,6
E07000077,2001,2
E07000077,2002,1
E07000077,2003,1
E07000077,2004,0
E07000077,2005,2
E07000077,2006,4
E07000077,2007,3
E07000077,2008,1
E07000077,2009,5
E07000077,2010,3
E07000077,2011,1
E07000077,2012,0
E07000077,2013,2
E07000077,2014,1
E07000077,2015,5
E07000077,2016,3
E07000077,2017,2
E07000077,2018,5
E07000077,2019,7
E07000077,2020,5
E07000077,2021,3
E07000077,2022,1
E07000077,2023,0
E07000077,2024,3
E07000078,2001,7
E07000078,2002,10
E07000078,2003,6
E07000078,2004,8
E07000078,2005,6
E07000078,2006,14
E07000078,2007,8
E07000078,2008,13
E07000078,2009,8
E07000078,2010,5
E07000078,2011,7
E07000078,2012,5
E07000078,2013,13
E07000078,2014,7
E07000078,2015,5
E07000078,2016,2
E07000078,2017,4
E07000078,2018,4
E07000078,2019,4
E07000078,2020,6
E07000078,2021,4
E07000078,2022,3
E07000078,2023,1
E07000078,2024,11
E07000079,2001,3
E07000079,2002,0
E07000079,2003,0
E07000079,2004,1
E07000079,2005,1
E07000079,2006,2
E07000079,2007,1
E07000079,2008,2
E07000079,2009,2
E07000079,2010,1
E07000079,2011,3
E07000079,2012,5
E07000079,2013,3
E07000079,2014,1
E07000079,2015,1
E07000079,2016,1
E07000079,2017,1
E07000079,2018,2
E07000079,2019,2
E07000079,2020,1
E07000079,2021,3
E07000079,2022,2
E07000079,2023,3
E07000079,2024,2
E07000080,2001,3
E07000080,2002,2
E07000080,2003,2
E07000080,2004,1
E07000080,2005,2
E07000080,2006,3
E07000080,2007,3
E07000080,2008,1
E07000080,2009,1
E07000080,2010,0
E07000080,2011,1
E07000080,2012,1
E07000080,2013,0
E07000080,2014,1
E07000080,2015,2
E07000080,2016,1
E07000080,2017,1
E07000080,2018,3
E07000080,2019,0
E07000080,2020,1
E07000080,2021,0
E07000080,2022,1
E07000080,2023,3
E07000080,2024,1
E07000081,2001,1
E07000081,2002,7
E07000081,2003,7
E07000081,2004,8
E07000081,2005,6
E07000081,2006,12
E07000081,2007,13
E07000081,2008,11
E07000081,2009,8
E07000081,2010,7
E07000081,2011,13
E07000081,2012,11
E07000081,2013,21
E07000081,2014,8
E07000081,2015,12
E07000081,2016,8
E07000081,2017,6
E07000081,2018,2
E07000081,2019,9
E07000081,2020,7
E07000081,2021,4
E07000081,2022,4
E07000081,2023,11
E07000081,2024,12
E07000082,2001,3
E07000082,2002,0
E07000082,2003,6
E07000082,2004,3
E07000082,2005,4
E07000082,2006,4
E07000082,2007,3
E07000082,2008,7
E07000082,2009,4
E07000082,2010,2
E07000082,2011,2
E07000082,2012,5
E07000082,2013,7
E07000082,2014,5
E07000082,2015,5
E07000082,2016,1
E07000082,2017,3
E07000082,2018,3
E07000082,2019,6
E07000082,2020,3
E07000082,2021,3
E07000082,2022,2
E07000082,2023,5
E07000082,2024,3
E07000083,2001,1
E07000083,2002,1
E07000083,2003,2
E07000083,2004,3
E07000083,2005,4
E07000083,2006,2
E07000083,2007,2
E07000083,2008,1
E07000083,2009,1
E07000083,2010,2
E07000083,2011,4
E07000083,2012,2
E07000083,2013,4
E07000083,2014,4
E07000083,2015,4
E07000083,2016,3
E07000083,2017,5
E07000083,2018,4
E07000083,2019,5
E07000083,2020,3
E07000083,2021,5
E07000083,2022,1
E07000083,2023,1
E07000083,2024,2
E07000084,2001,3
E07000084,2002,6
E07000084,2003,3
E07000084,2004,14
E07000084,2005,4
E07000084,2006,7
E07000084,2007,7
E07000084,2008,6
E07000084,2009,11
E07000084,2010,11
E07000084,2011,15
E07000084,2012,9
E07000084,2013,8
E07000084,2014,11
E07000084,2015,12
E07000084,2016,13
E07000084,2017,6
E07000084,2018,10
E07000084,2019,11
E07000084,2020,8
E07000084,2021,6
E07000084,2022,8
E07000084,2023,7
E07000084,2024,11
E07000085,2001,4
E07000085,2002,5
E07000085,2003,2
E07000085,2004,7
E07000085,2005,5
E07000085,2006,4
E07000085,2007,3
E07000085,2008,1
E07000085,2009,5
E07000085,2010,4
E07000085,2011,3
E07000085,2012,3
E07000085,2013,1
E07000085,2014,1
E07000085,2015,3
E07000085,2016,2
E07000085,2017,4
E07000085,2018,5
E07000085,2019,3
E07000085,2020,3
E07000085,2021,5
E07000085,2022,0
E07000085,2023,1
E07000085,2024,5
E07000086,2001,2
E07000086,2002,4
E07000086,2003,3
E07000086,2004,2
E07000086,2005,5
E07000086,2006,6
E07000086,2007,2
E07000086,2008,4
E07000086,2009,7
E07000086,2010,8
E07000086,2011,4
E07000086,2012,5
E07000086,2013,4
E07000086,2014,3
E07000086,2015,4
E07000086,2016,1
E07000086,2017,6
E07000086,2018,6
E07000086,2019,8
E07000086,2020,2
E07000086,2021,2
E07000086,2022,3
E07000086,2023,3
E07000086,2024,9
E07000087,2001,2
E07000087,2002,1
E07000087,2003,4
E07000087,2004,3
E07000087,2005,1
E07000087,2006,2
E07000087,2007,3
E07000087,2008,2
E07000087,2009,3
E07000087,2010,1
E07000087,2011,3
E07000087,2012,6
E07000087,2013,8
E07000087,2014,4
E07000087,2015,2
E07000087,2016,1
E07000087,2017,3
E07000087,2018,3
E07000087,2019,2
E07000087,2020,6
E07000087,2021,1
E07000087,2022,3
E07000087,2023,1
E07000087,2024,3
E07000088,2001,2
E07000088,2002,3
E07000088,2003,5
E07000088,2004,1
E07000088,2005,3
E07000088,2006,3
E07000088,2007,2
E07000088,2008,3
E07000088,2009,2
E07000088,2010,7
E07000088,2011,7
E07000088,2012,2
E07000088,2013,1
E07000088,2014,0
E07000088,2015,2
E07000088,2016,0
E07000088,2017,1
E07000088,2018,3
E07000088,2019,0
E07000088,2020,2
E07000088,2021,1
E07000088,2022,0
E07000088,2023,2
E07000088,2024,0
E07000089,2001,2
E07000089,2002,0
E07000089,2003,0
E07000089,2004,5
E07000089,2005,2
E07000089,2006,3
E07000089,2007,4
E07000089,2008,1
E07000089,2009,4
E07000089,2010,1
E07000089,2011,3
E07000089,2012,2
E07000089,2013,2
E07000089,2014,4
E07000089,2015,0
E07000089,2016,2
E07000089,2017,0
E07000089,2018,4
E07000089,2019,0
E07000089,2020,2
E07000089,2021,4
E07000089,2022,0
E07000089,2023,3
E07000089,2024,2
E07000090,2001,3
E07000090,2002,5
E07000090,2003,2
E07000090,2004,3
E07000090,2005,5
E07000090,2006,2
E07000090,2007,4
E07000090,2008,5
E07000090,2009,1
E07000090,2010,1
E07000090,2011,1
E07000090,2012,3
E07000090,2013,1
E07000090,2014,2
E07000090,2015,5
E07000090,2016,2
E07000090,2017,2
E07000090,2018,4
E07000090,2019,8
E07000090,2020,0
E07000090,2021,2
E07000090,2022,1
E07000090,2023,1
E07000090,2024,0
E07000091,2001,9
E07000091,2002,9
E07000091,2003,6
E07000091,2004,10
E07000091,2005,4
E07000091,2006,10
E07000091,2007,6
E07000091,2008,4
E07000091,2009,4
E07000091,2010,2
E07000091,2011,6
E07000091,2012,2
E07000091,2013,1
E07000091,2014,2
E07000091,2015,4
E07000091,2016,4
E07000091,2017,3
E07000091,2018,2
E07000091,2019,6
E07000091,2020,3
E07000091,2021,5
E07000091,2022,2
E07000091,2023,2
E07000091,2024,5
E07000092,2001,1
E07000092,2002,3
E07000092,2003,7
E07000092,2004,3
E07000092,2005,4
E07000092,2006,7
E07000092,2007,15
E07000092,2008,8
E07000092,2009,18
E07000092,2010,19
E07000092,2011,28
E07000092,2012,33
E07000092,2013,20
E07000092,2014,15
E07000092,2015,20
E07000092,2016,24
E07000092,2017,21
E07000092,2018,19
E07000092,2019,17
E07000092,2020,16
E07000092,2021,23
E07000092,2022,13
E07000092,2023,14
E07000092,2024,15
E07000093,2001,1
E07000093,2002,2
E07000093,2003,7
E07000093,2004,2
E07000093,2005,3
E07000093,2006,2
E07000093,2007,7
E07000093,2008,2
E07000093,2009,8
E07000093,2010,8
E07000093,2011,5
E07000093,2012,1
E07000093,2013,2
E07000093,2014,1
E07000093,2015,3
E07000093,2016,6
E07000093,2017,6
E07000093,2018,6
E07000093,2019,4
E07000093,2020,4
E07000093,2021,4
E07000093,2022,3
E07000093,2023,2
E07000093,2024,3
E07000094,2001,1
E07000094,2002,3
E07000094,2003,3
E07000094,2004,1
E07000094,2005,2
E07000094,2006,1
E07000094,2007,1
E07000094,2008,1
