utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E07000070,2019,179882,19.156447004147164,36.98368930743487,1691.0,9.40060706463126,,,6.50285059875022,1.713821292,3389151.0,25.0,21925.0,1287.0,792.0,65134.0,12333.0,2195.0,194986.0,253089.0,66949.0,25787.0,2616.0,100056.0,56615.0,120235.0,4695207.629,,,,,3313385.50004,,,7669151.08326,9789013.33257,2064755.09905,,28537.13336,1082806.50005,,2478854.725,18840.96796789006,0.13897999799868802,121.8854582448494,7.1546902969724595,4.402886336598437,362.09292758586184,68.56161261271278,12.20244382428481,1083.9661555908872,1406.9723485395982,372.1828754405666,143.35508833568673,14.542866990582715,556.2313071902691,314.7341034678289,668.4104023748903
E07000070,2020,180488,19.334249368379062,36.75313594255574,1202.0,6.659722530029697,2.6666666666666665,0.014774758802062554,6.57489708372996,1.608328223,3440804.0,36.0,20077.0,1232.0,565.0,70926.0,12737.0,2097.0,215120.0,266665.0,71376.0,26007.0,2458.0,84450.0,59205.0,123768.0,4366009.974,,,,,3469976.33333,,,8307845.4999,10322107.16588,2176561.89914,,28090.26646,907303.49978,,2499645.25,19063.89344443952,0.1994592438278445,111.23731217587873,6.825938566552901,3.130402021187004,392.96795354815833,70.56978857320154,11.618500952971942,1191.8797925623865,1477.4666459820044,395.4611940960064,144.09268206196535,13.618633925801161,467.8981428128186,328.0273480785426,685.7408802801294
E07000070,2021,181827,19.40085905833567,37.04565328581564,1348.0,7.413640438438736,3.0,0.016499199788810245,6.68857047245292,1.614875913,3453797.0,41.0,19846.0,1299.0,665.0,68968.0,12543.0,1878.0,223417.0,272721.0,73513.0,25072.0,2183.0,86371.0,60743.0,121669.0,4068295.785,,,,,3111159.0,,,8624755.83315,10662358.99959,2219334.83215,,24914.93331,911666.44152,,2458639.5,18994.96224433115,0.22548906378040665,109.14770633624269,7.144153508554835,3.657322619852937,379.3056036782216,68.98315431701563,10.328499067795212,1228.7339064055393,1499.8927552013727,404.30189135826913,137.88931236835015,12.00591771299092,475.0174616531098,334.07029759056684,669.1470463682512
E07000070,2022,183444,19.41791500403393,36.937703059244235,1958.0,10.673557052833562,3.5,0.01907939207605591,6.83575978161965,1.658706784,3563842.0,39.0,21263.0,1362.0,745.0,68786.0,12414.0,1876.0,227717.0,282731.0,75913.0,25580.0,1880.0,105752.0,63685.0,121239.0,4187047.144,,,,,2895255.00002,,,8852659.83356,11172565.99946,2290556.9650499998,,21280.00015,1075096.16636,,2459633.875,19427.411090032925,0.21259894027605156,115.91003248947908,7.424609145025185,4.061184884760472,374.97001809816624,67.67187806633088,10.226554152765967,1241.3434072523494,1541.238743158675,413.82111161989485,139.44309980157433,10.248359172281459,576.4811059505898,347.16316696103445,660.9046902596978
E07000070,2023,185919,19.35627880958912,37.31302341342197,2866.0,15.415315271704344,247.5,1.3312248882577895,7.09380131000512,1.709514737,3698161.0,31.0,21127.0,1526.0,632.0,71082.0,12652.0,1938.0,232705.0,299002.0,81205.0,26762.0,1876.0,113254.0,66298.0,123815.0,4068241.055,,,,,2818806.99997,,,9084942.41676,11823989.49925,2414840.53205,,21785.66667,1128964.34952,,2493015.5,19891.24833933057,0.1667392789332989,113.63550793625181,8.207875472652068,3.399329815672416,382.32778790763723,68.05114055045476,10.423894276539784,1251.6472227152683,1608.2379961165884,436.7762305089851,143.94440589719179,10.090415718673185,609.1577514939302,356.59615208773715,665.962058746013
E07000070,2024,188328,19.32214009600272,37.451680047576566,2965.0,15.743808674227942,389.5,2.0682001614205,7.480328668,1.655353546,3850778.0,2.0,21073.0,1555.0,555.0,72326.0,12618.0,2063.0,240020.0,324219.0,85808.0,28260.0,1372.0,112464.0,70716.0,126381.0,3928045.178,,,,,2808166.33328,,,9255541.73113,12844742.332729999,2528479.59837,,17108.66663,1093235.74927,,2531012.375,20447.187884966654,0.01061976976339153,111.89520411197486,8.256870991036914,2.9469861093411494,384.0427339535279,67.00012743723715,10.954292510938364,1274.4785693046174,1721.5655664585192,455.6306019285502,150.0573467567223,7.285162057686589,597.1708933350325,375.4938192939977,671.0685612335925
E07000070,2025,190570,19.41176470588235,37.53318990397229,,,376.25,1.97434013748229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000071,2011,173614,15.888695612105014,42.15558653104012,,,,,,0.96728307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000071,2012,175840,16.428002729754322,41.777752502274794,2429.0,13.813694267515924,,,4.97298626390198,1.086366057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000071,2013,177308,16.94396191937194,41.28973311976899,2561.0,14.443792722268594,,,5.21835379542686,1.256000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000071,2014,180414,17.19434190251311,41.021206779961645,2778.0,15.39791812165353,5.5,0.03048543904575033,5.29899675367922,1.275159121,3229892.0,192.0,24982.0,1205.0,620.0,65273.0,10076.0,2793.0,161461.0,215506.0,50393.0,20813.0,2129.0,107679.0,48040.0,134399.0,5064030.593,,,,,3494301.66666,,,5806174.33321,7248363.99835,1532393.93306,,27695.59994,1188036.9913,,2407847.0,17902.668307337568,1.0642189630516479,138.47040695289724,6.679082554568936,3.436540401520946,361.7956477878657,55.8493243318146,15.48106022814194,894.9471770483443,1194.5081867260856,279.318678151363,115.36244415621847,11.80063631425499,596.8439256377,266.2764530468811,744.9477313290544
E07000071,2015,183242,17.296798768841203,40.82197312843125,2790.0,15.225767018478296,6.0,0.03274358498597483,5.45426385404083,1.308794975,3562659.0,198.0,27042.0,1217.0,787.0,72664.0,11115.0,2971.0,183929.0,234056.0,58224.0,24437.0,2170.0,110379.0,56420.0,152188.0,5514499.769,,,,,3728875.83331,,,6677780.44998,8113047.66498,1758547.06642,,30396.86644,1227724.64122,,2693310.9,19442.371290424686,1.0805383045371695,147.57533753178856,6.641490487988562,4.294866897327032,396.54664323681254,60.65749118651838,16.21353183222187,1003.7491404808941,1277.305421246221,317.74374870389977,133.35916438371115,11.842263236594231,602.367361194486,307.89884415144996,830.530118640923
E07000071,2016,185361,17.413587539989535,40.57649667405765,2981.0,16.082131624235952,4.0,0.021579512410917073,5.37343739294546,1.31618464,3752789.0,158.0,28682.0,1319.0,861.0,76929.0,11353.0,2891.0,196062.0,245632.0,62646.0,26445.0,2218.0,119410.0,60981.0,164632.0,5799941.558,,,,,3763899.66674,,,7065474.25028,8559215.83213,1855830.4997100001,,30002.9999,1309035.25806,,2876955.5,20245.839200263268,0.8523907402312245,154.7358937424809,7.115844217499906,4.6449900464499,415.02257756485994,61.24805110028539,15.596592594990318,1057.730590577306,1325.1546981295958,337.96753362357776,142.66755142667552,11.965839631853518,644.2023942469019,328.98506158253355,888.169571808525
E07000071,2017,187177,17.4936023122499,40.315316518589356,2533.0,13.532645570769914,4.75,0.025377049530658148,5.42592212030066,1.517768383,3699659.0,102.0,27568.0,1456.0,713.0,76161.0,11406.0,2774.0,195705.0,247656.0,62775.0,27038.0,2083.0,112222.0,63908.0,167617.0,5408676.568,,,,,3495775.66669,,,7019370.91678,8642233.16549,1809132.29991,,26822.56665,1244346.03329,,2864834.0,19765.56414516741,0.5449387478162381,147.28305293919658,7.778733498239634,3.8092286979703704,406.8929409062011,60.93697409403933,14.820196925904357,1045.561153346832,1323.1112796978261,335.3777440604348,144.45150846524945,11.12850403628651,599.5501584062145,341.43083819058967,895.4999813011214
E07000071,2018,189101,17.61651181114854,40.085456978017035,2537.0,13.416110967155118,5.5,0.029084986330056427,5.4785466429214,1.493361831,3784382.0,121.0,27552.0,1566.0,911.0,78770.0,11892.0,2876.0,200009.0,255673.0,64420.0,28625.0,2009.0,109166.0,69159.0,175400.0,5550965.879,,,,,3445267.00001,,,7072854.28334,8918647.99887,1816058.63255,,26588.1999,1210637.62464,,2963672.875,20012.490679583927,0.6398696992612413,145.6999169755845,8.281288835066976,4.8175313721238915,416.5498860397354,62.88702862491473,15.20880376095314,1057.683460161501,1352.044674539003,340.6645126149518,151.37413339961185,10.623952279469702,577.2893850376254,365.72519447279495,927.5466549621631
E07000071,2019,190470,17.698325195568856,40.05040163805324,3155.0,16.564288339371032,4.25,0.022313225179818347,5.52550998923172,1.605150104,3856521.0,175.0,27987.0,1635.0,904.0,81400.0,12679.0,2903.0,205808.0,262474.0,66341.0,29924.0,1891.0,104695.0,71194.0,181602.0,5517375.727,,,,,3494074.33337,,,7233389.4833700005,9235376.16547,1839876.29913,,24555.53318,1155943.34974,,3057229.75,20247.393290281936,0.9187798603454612,146.93652543707668,8.58402898094188,4.7461542500131255,427.3638893264031,66.5669134246863,15.241245340473565,1080.5271171313066,1378.0332860817975,348.3015698010185,157.10610594844331,9.928072662361526,549.6666141649603,373.7806478710558,953.4414868483225
E07000071,2020,191979,17.78892483031998,39.95905802197115,2831.0,14.746404554664833,6.75,0.03516009563546013,5.62542314997334,1.518116236,3947655.0,162.0,26698.0,1605.0,723.0,88793.0,13402.0,2914.0,225292.0,275357.0,69674.0,30560.0,1909.0,93388.0,70760.0,191124.0,5202018.233,,,,,3727351.66664,,,7883408.46674,9777480.49887,1921602.23259,,26632.13315,1019615.0329999999,,3203393.875,20562.952197896644,0.843842295251043,139.06729381859472,8.360289406653854,3.7660369102870628,462.5141291495424,69.80971877132394,15.178743508404565,1173.5241875413456,1434.3079190953176,362.925111600748,159.18407742513506,9.943795936013835,486.4490386969408,368.5819803207642,995.546387886175
E07000071,2021,192658,17.912570461647064,39.65628211649659,3390.0,17.595947222539422,32.0,0.1660974369089267,5.86351420148467,1.697479248,3951312.0,67.0,25367.0,1634.0,703.0,83873.0,13549.0,2727.0,238209.0,280835.0,72467.0,30037.0,1630.0,90934.0,71087.0,190743.0,4749068.446,,,,,3264847.0,,,8249891.00011,10078284.99886,1974203.06584,,23122.06675,980464.14157,,3175659.625,20509.462363358907,0.34776650852806523,131.66855256464825,8.481350372162069,3.6489530670929833,435.34657268320024,70.32669289622025,14.154615951582596,1236.4345108949537,1457.6866779474508,376.1432175149747,155.9083972635447,8.460588192548455,471.9970102461357,368.9802655482772,990.0601065099814
E07000071,2022,194696,17.969038911944775,39.63769158072071,4240.0,21.777540370629083,163.75,0.8410547725685171,5.94537998429456,1.613283038,4096025.0,66.0,27388.0,1685.0,673.0,83975.0,14447.0,2601.0,249036.0,299096.0,76235.0,31207.0,1734.0,110007.0,72565.0,192186.0,5094392.124,,,,,3054252.00003,,,8579205.24996,10756252.49933,2046440.09864,,23607.8999,1145762.19112,,3208968.75,21038.054197312733,0.33899001520318855,140.67058388462013,8.654517812384434,3.4566709126022106,431.3134322225418,74.20285984303734,13.359288326416568,1279.1017791839586,1536.2205695032255,391.5591486214406,160.28577885524098,8.906192217611046,565.019312158442,372.7092492912027,987.1081069975756
E07000071,2023,198691,17.837244767000016,40.11656290420804,5779.0,29.085363705452185,278.25,1.4004157208932462,6.33571931270062,1.665587902,4212718.0,57.0,27032.0,1821.0,695.0,82551.0,15237.0,2326.0,258712.0,320803.0,81218.0,32103.0,1684.0,114161.0,71907.0,196011.0,5060646.999,,,,,2888995.66674,,,8902503.91648,11585135.49932,2148935.79916,,23598.66661,1180743.23282,,3274496.875,21202.3594425515,0.2868776139835222,136.05045019653633,9.164984825684101,3.4978937143604893,415.4742791570831,76.68691586433206,11.706619826766184,1302.0821275246487,1614.582442083436,408.76536934234565,161.5724919598774,8.47547196400441,574.5655314030329,361.9036594511075,986.5117192021783
E07000071,2024,199730,18.12797276323036,39.78521003354528,5042.0,25.244079507334902,228.25,1.142792770239824,6.669344891,1.77321589,4377124.0,48.0,26262.0,1834.0,592.0,82125.0,15294.0,2155.0,268711.0,343928.0,87399.0,33226.0,1486.0,114457.0,73363.0,198788.0,4741369.87,,,,,2834555.0001,,,9164266.95453,12544815.83278,2289393.53226,,21107.99983,1177112.43259,,3310022.375,21915.205527462072,0.24032443799128825,131.48750813598357,9.182396234917139,2.964001401892555,411.18009312571974,76.57337405497422,10.789565913983877,1345.3712511891054,1721.9646522805788,437.5857407500125,166.35457868121964,7.440044059480298,573.0586291493515,367.31086967406,995.283632904421
E07000071,2025,201163,18.287160163648384,39.755322797930035,,,294.5,1.4639869160829775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000072,2011,124880,18.26873798846893,36.99551569506726,,,,,,0.952854395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000072,2012,126599,18.810575123026247,36.74752565186139,615.0,4.857858276921619,,,5.50559942517795,1.016274095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000072,2013,128068,19.128119436549333,36.521223100228006,622.0,4.856794827747758,,,5.73636783300444,1.215365529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000072,2014,130040,19.23869578591203,36.539526299600126,800.0,6.151953245155337,12.5,0.09612426945555214,5.81664109984652,1.201549888,1781623.0,115.0,12058.0,561.0,520.0,32982.0,5916.0,823.0,90607.0,127945.0,30044.0,11168.0,1387.0,68746.0,33809.0,50297.0,2755983.052,,,,,2496226.16676,,,3853803.91662,4991159.16588,996096.20016,,17648.80002,759724.38316,,1174228.25,13700.576745616732,0.8843432789910797,92.72531528760382,4.31405721316518,3.998769609350969,253.62965241464164,45.49369424792372,6.328821900953553,696.7625346047371,983.8895724392495,231.0366041218087,85.8812673023685,10.665948938788064,528.6527222393111,259.98923408182094,386.78099046447244
E07000072,2015,130848,19.331590853509415,36.2779713866471,804.0,6.144534115920763,11.25,0.08597762289068232,5.84054217863243,1.277379632,1913177.0,221.0,12995.0,606.0,498.0,35303.0,6384.0,910.0,100592.0,136064.0,32400.0,12555.0,1404.0,71610.0,38750.0,55083.0,2944508.437,,,,,2608910.0000299998,,,4312203.00006,5335142.49908,1074930.29994,,17191.93326,790454.4331200001,,1252987.75,14621.369833700172,1.6889826363414038,99.31370750794815,4.631327953044754,3.8059427732942037,269.80160185864514,48.78943506969919,6.954634384935192,768.7698703839569,1039.8630471998042,247.61555392516507,95.95102714600146,10.730007336757152,547.2762289068231,296.1451455123502,420.96936903888485
E07000072,2016,131587,19.324097365241247,36.00279662884631,992.0,7.538738629195893,14.0,0.10639348871849043,5.93231455368269,1.233822823,1963115.0,281.0,13394.0,706.0,473.0,35406.0,6330.0,1010.0,104995.0,138156.0,34337.0,12808.0,1300.0,69850.0,43756.0,58224.0,2937100.371,,,,,2522655.66667,,,4506930.50018,5474908.66594,1122858.96669,,15825.53331,767916.75818,,1286838.5,14918.760971828524,2.1354693092782724,101.78817056396149,5.365271645375303,3.594580011703284,269.0691329690623,48.105055970574604,7.675530257548238,797.9131677141359,1049.9213448136975,260.9452301519147,97.33484310760183,9.879395381002684,530.8275133561826,332.5252494547334,442.47532051038473
E07000072,2017,132376,19.354716867105818,35.78594307125159,877.0,6.625067988154953,9.25,0.06987671481235269,6.03113684164878,1.152567863,1949764.0,151.0,13360.0,701.0,503.0,35527.0,6001.0,920.0,106769.0,139007.0,34212.0,12885.0,1161.0,66663.0,46667.0,58904.0,2901287.114,,,,,2386134.16668,,,4587843.75014,5609985.16633,1103003.03309,,14497.36667,752187.75826,,1295893.75,14728.984105880221,1.140690155315163,100.92463890735482,5.295521846860458,3.799782437904152,268.37946455550855,45.33299087447876,6.949900284039403,806.5585906810902,1050.092161721158,258.4456396929957,97.3363751737475,8.77047198888016,503.58826373360733,352.53369190789874,444.97491992506195
E07000072,2018,133373,19.412474788750348,35.54767456681637,942.0,7.062898787610686,7.0,0.052484385895196176,6.20530441318587,1.234982252,1941663.0,119.0,13131.0,673.0,404.0,36167.0,5774.0,857.0,106016.0,142648.0,35099.0,13420.0,1245.0,63520.0,47988.0,59858.0,2889678.771,,,,,2274611.16668,,,4543255.00026,5819326.16641,1124406.73284,,15919.39999,723335.64979,,1310551.75,14558.141452917758,0.892234560218335,98.45321016997444,5.045998815352433,3.0290988430941796,271.17182638165144,43.29212059412325,6.425588387454732,794.8835221521597,1069.541811311135,263.16420864792724,100.62006553050468,9.33472291993132,476.2583131518373,359.8029586198106,448.8014815592361
E07000072,2019,134206,19.467087909631463,35.606455747135,962.0,7.168084884431396,7.0,0.05215862182018688,6.50549917645184,1.300407529,1958140.0,103.0,13506.0,792.0,399.0,37423.0,5696.0,939.0,109536.0,145993.0,36248.0,13708.0,1120.0,63273.0,47820.0,60560.0,2927934.102,,,,,2244705.83334,,,4690925.6669,6018981.6663,1134782.7663,,14569.93336,712416.89145,,1328816.25,14590.554818711533,0.767476863925607,100.63633518620628,5.901375497369715,2.973041443750652,278.84744348240764,42.44221569825493,6.99670655559364,816.1781142422842,1087.827667913506,270.09224624830483,102.1414839873031,8.3453794912299,471.4617826326692,356.31789934876235,451.24659106150244
E07000072,2020,134569,19.421263441059978,35.671662864404134,717.0,5.32812163276832,16.25,0.12075589474544658,6.5811512774303,1.260273218,1966297.0,60.0,12044.0,831.0,349.0,40605.0,5616.0,807.0,116235.0,151188.0,38610.0,13571.0,1207.0,57537.0,48363.0,60267.0,2580978.386,,,,,2372172.49998,,,4944520.0835,6341248.8331,1186443.76606,,16837.39999,637783.88324,,1345122.25,14611.8125274023,0.4458679190601104,89.50055361933283,6.175270678982529,2.593465062532976,301.74111422392974,41.73323722402634,5.996923511358485,863.757626199199,1123.4979824476663,286.9160059151811,100.84789215941264,8.969376305092554,427.5650409826929,359.39183615840204,447.8520312999279
E07000072,2021,134941,19.541873855981503,35.81639383137816,783.0,5.802535923107136,20.25,0.15006558421828797,6.74316086984033,1.143570065,1964376.0,41.0,11593.0,763.0,423.0,39619.0,5448.0,737.0,119612.0,154561.0,39543.0,13394.0,958.0,56823.0,49403.0,60283.0,2444548.014,,,,,2103592.49998,,,4934702.50017,6481051.33293,1206593.4997,,13480.06667,614969.84974,,1330390.25,14557.29541058685,0.30383649150369424,85.9116206342031,5.654323000422407,3.134703314782016,293.6023891923137,40.37320013932015,5.461646200932259,886.4022054082895,1145.396877153719,293.0391800861117,99.25819432196293,7.099398996598514,421.0951452857175,366.10815096968304,446.73598091017556
E07000072,2022,134985,19.934807571211618,35.52024298996185,925.0,6.852613253324443,81.25,0.6019187317109309,6.86884937631892,1.206636548,2019858.0,44.0,12253.0,847.0,548.0,40042.0,5254.0,706.0,122227.0,161661.0,40567.0,14065.0,963.0,66658.0,50150.0,60909.0,2487094.141,,,,,1904850.83333,,,4998615.41673,6827043.33311,1230968.46629,,13506.33321,698710.94959,,1346278.25,14963.57373041449,0.32596214394191947,90.77304885728043,6.27477127088195,4.059710338185725,296.64036744823494,38.92284327888284,5.230210764158981,905.4857947179316,1197.6219579953329,300.5296884839056,104.19676260325221,7.134126014001556,493.81783161091977,371.5227617883469,451.22791421269034
E07000072,2023,136224,20.020701198026778,35.58624031007752,1518.0,11.14341085271318,296.25,2.1747269203664557,6.8738152147037,1.216544986,2069623.0,39.0,12303.0,939.0,415.0,40224.0,5134.0,775.0,124801.0,171436.0,41608.0,13980.0,863.0,65617.0,54023.0,60646.0,2407177.091,,,,,1819396.33331,,,5075516.75002,7325093.6662,1246199.13276,,12125.99995,666093.07472,,1345226.375,15192.79275311252,0.28629316420014095,90.31448202959831,6.893058491895701,3.046452901104064,295.2783650458069,37.68792576932112,5.689159032182288,916.1454662908152,1258.4860230209067,305.43810194972986,102.62508809020437,6.335153864223631,481.6845783415551,396.57475922010804,445.1932111815833
E07000072,2024,137184,20.250903895498016,35.611295777933286,1198.0,8.732796827618381,173.75,1.2665471191975741,6.903132804,1.230474353,2134295.0,35.0,12135.0,1090.0,453.0,39942.0,4899.0,857.0,128351.0,182109.0,43343.0,14553.0,856.0,64597.0,58658.0,60388.0,2318121.301,,,,,1757203.66666,,,5124907.34776,7869388.4998,1289906.79942,,12455.66655,638582.24963,,1359639.75,15557.900338231864,0.2551317937951948,88.4578376487054,7.945533006764637,3.3021343596920927,291.15640307907626,35.71116165150455,6.247084208070912,935.6120247259155,1327.4798810356895,315.9479239561465,106.08379986004199,6.239794728248192,470.8785281082342,427.586307441101,440.1971075344063
E07000072,2025,138394,20.409121782736246,35.539112967325174,,,175.0,1.2645056866627167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000073,2011,82177,15.032186621560777,40.85328011487399,,,,,,2.573536873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000073,2012,83478,15.100984690577159,40.631064472076474,726.0,8.696902177819306,,,6.48030069519344,2.505813599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000073,2013,84743,15.213055945623827,40.24757207084951,769.0,9.074495828564011,,,6.62791498710878,2.666239023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E07000073,2014,86531,15.011961031306699,40.43753105823347,949.0,10.967167835804508,1.25,0.014445689983936394,6.68364974400981,2.694136381,1740817.0,79.0,11249.0,750.0,322.0,37155.0,5624.0,1154.0,93353.0,132323.0,35571.0,12947.0,1085.0,63464.0,27878.0,51512.0,2625965.352,,,,,2330289.16665,,,3286421.58327,4700965.83258,1049687.03315,,12806.533300000001,667450.36649,,977618.25,20117.84216061296,0.9129676069847801,129.99965330344037,8.667413990361837,3.7212097398620148,429.38368908252534,64.99404837572662,13.336260993170079,1078.8387976563313,1529.1976285955323,411.07811073488114,149.62267857761958,12.538858906056788,733.4250153124315,322.173556297743,595.3011059620251
E07000073,2015,87797,14.89914233971548,40.2678907024158,932.0,10.615396881442418,2.25,0.02562729933824618,6.80927828112169,2.787111998,1784729.0,50.0,11103.0,803.0,263.0,37695.0,5686.0,1188.0,98243.0,135179.0,37157.0,13223.0,1046.0,59515.0,31984.0,52694.0,2627261.207,,,,,2300717.49995,,,3511277.83332,4915202.99915,1093378.36669,,12795.79992,644945.06646,,997669.75,20327.904142510564,0.5694955408499152,126.46217980113217,9.146098386049637,2.9955465448705536,429.34268824675104,64.76303290545235,13.531214050593984,1118.9790083943642,1539.6767543310136,423.2149162272059,150.60879073316855,11.913846714580226,677.870542273654,364.29490757087376,600.1799605909086
E07000073,2016,88913,14.77736663929909,40.224714046314936,1058.0,11.899272322382554,,,6.94627521469942,2.925826311,1796417.0,54.0,11706.0,815.0,285.0,36958.0,5554.0,1084.0,99570.0,133266.0,38220.0,13215.0,1028.0,61517.0,37737.0,53745.0,2667949.897,,,,,2198390.83333,,,3581625.50011,4924989.99914,1105318.29979,,13537.59989,668148.19141,,1004668.35,20204.21085780482,0.6073352603106408,131.65678809622892,9.16626365098467,3.2053805405283815,415.6647509363085,62.4655562178759,12.191693003272864,1119.8587383172314,1498.8359407510711,429.8584009087535,148.62843453713182,11.561863844432198,691.8785779357349,424.42612441375275,604.4672882480627
E07000073,2017,89824,14.689837905236908,40.18859102244389,853.0,9.496348414677593,,,7.04301145834701,2.360970497,1813988.0,38.0,11615.0,1026.0,259.0,36769.0,5507.0,1098.0,102080.0,134615.0,39647.0,13215.0,1043.0,62464.0,42939.0,55581.0,2546653.486,,,,,2105013.49998,,,3663856.3334,5053654.16625,1136008.43338,,13362.33328,689114.5496,,1029948.2,20194.91449946562,0.4230495190594941,129.3084253651585,11.422337014606342,2.8834164588528677,409.3449412183826,61.30878161738511,12.223904524403277,1136.4446027787674,1498.652921268258,441.38537584609907,147.12103669397933,11.611596009975063,695.4043462771642,478.0348236551478,618.7767189169932
E07000073,2018,90695,14.633662274656817,40.27013617068196,963.0,10.618005402723414,1.25,0.0137824576878549,7.23855048123506,2.686995029,1819450.0,36.0,12237.0,1013.0,282.0,36662.0,5455.0,1033.0,104986.0,136490.0,41702.0,13585.0,1188.0,61746.0,46551.0,55842.0,2718801.2,,,,,2043938.33332,,,3788346.2502,5201327.66649,1175246.59986,,15932.0001,685327.73305,,1041856.0,20061.194112134075,0.3969347814102211,134.9247477810243,11.16930371023761,3.1093224543800653,404.23397100170905,60.14664534979878,11.389823033243289,1157.5720822537075,1504.934119852252,459.80484039914,149.78775015160704,13.098847786537295,680.8093059154309,513.2697502618668,615.7120017641546
E07000073,2019,91952,14.597833652340352,40.54289194362276,1116.0,12.136767008874195,10.75,0.11690882199408387,7.58638243716195,2.865044355,1843445.0,53.0,12506.0,1085.0,329.0,37913.0,5584.0,939.0,109267.0,138619.0,44007.0,14517.0,983.0,58186.0,44463.0,56519.0,2675671.87,,,,,2038173.33333,,,3967016.2501,5330435.33303,1222440.83297,,12901.39989,638292.1496,,1064520.5,20047.905428919436,0.5763876805289716,136.00574212632677,11.799634591961023,3.5779537149817298,412.3129458848095,60.72733600139203,10.211849660692536,1188.3047677048894,1507.5147903253871,478.58665390638595,157.8758482686619,10.690360187924133,632.7866713067688,483.54576300678616,614.6576474682442
E07000073,2020,92415,14.577720067088675,40.54428393659038,697.0,7.542065681978034,29.75,0.32191743764540387,7.69856191879669,2.932668447,1879764.0,72.0,11603.0,1054.0,232.0,41672.0,5606.0,981.0,119053.0,142702.0,47259.0,15484.0,941.0,48176.0,42704.0,57477.0,2581889.6720000003,,,,,2162708.33333,,,4291756.75017,5562274.99954,1298546.86637,,13529.53338,528918.16653,,1085448.625,20340.46421035546,0.7790943028729103,125.55321105881079,11.40507493372288,2.510414975923822,450.92246929610997,60.66114808202132,10.615159876643403,1288.2432505545635,1544.143266785695,511.37802304820644,167.54855813450197,10.182329708380674,521.3006546556295,462.0894876372883,621.9444895309204
E07000073,2021,93428,14.701160251744659,40.76187010318106,990.0,10.596395084985229,48.0,0.5137646101811021,7.94320030026273,2.667435646,1898417.0,63.0,11667.0,983.0,272.0,40788.0,5362.0,873.0,124153.0,142831.0,48123.0,15472.0,712.0,53340.0,44009.0,57204.0,2368480.129,,,,,1953773.33329,,,4418295.00017,5594998.49965,1295890.93306,,10645.66656,564369.45808,,1076106.5,20319.572290962024,0.6743160508626964,124.87691056214412,10.521471079333818,2.9113327910262448,436.5714775013915,57.3917883289806,9.344093847668793,1328.862867662799,1528.7815215995204,515.0811319946911,165.60345934837522,7.620841717686346,570.9209230637497,471.04722353041916,612.2789741833283
