utla,year,population,pct_age_65plus,pct_age_15_44,intl_in_per_1000,hiv_prev,diabetes_prev,tb_count,ddd_antiproliferative,ddd_antituberculosis_active,ddd_antituberculosis_mdr,ddd_antituberculosis_rifamycin_isoniazid,ddd_il6_abatacept,ddd_jak_inhibitor_rheum,ddd_low_tb_risk_biologic,ddd_negative_control_levetiracetam,ddd_rituximab,ddd_ruxolitinib,ddd_systemic_glucocorticoid,ddd_tnf_inhibitor,ddd_transplant_cni_mtor,pred_mg_antiproliferative,pred_mg_antituberculosis_active,pred_mg_antituberculosis_mdr,pred_mg_antituberculosis_rifamycin_isoniazid,pred_mg_il6_abatacept,pred_mg_jak_inhibitor_rheum,pred_mg_low_tb_risk_biologic,pred_mg_negative_control_levetiracetam,pred_mg_rituximab,pred_mg_ruxolitinib,pred_mg_systemic_glucocorticoid,pred_mg_tnf_inhibitor,pred_mg_transplant_cni_mtor,pct_non_uk_born,principal_trust,rate_antituberculosis_active,rate_antituberculosis_rifamycin_isoniazid,rate_tnf_inhibitor,rate_il6_abatacept,rate_jak_inhibitor_rheum,rate_rituximab,rate_transplant_cni_mtor,rate_antiproliferative,rate_systemic_glucocorticoid,rate_low_tb_risk_biologic,rate_negative_control_levetiracetam,rate_glucocorticoid_pred_mg
E06000033,2021,180655,19.190169106861145,36.59129279566024,6.138772798981484,3.077697277,7.1063371314767,18,45204.270846194115,2285.5004299947636,17.16634369046454,7705.245058149162,14487.07696759725,8317.035554153095,37548.990444527895,8761.229626987013,38377.09506560652,2309.1164476165877,280860.8731389978,138374.0814092302,18360.360242430812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927371.871730394,0.0,0.0,12.498616430168463,RAJ,0.034660789979155206,0.11685400588572348,2.0985141421718487,0.21970397624772944,0.1261321235421197,0.5820083928324217,0.2784443100305974,0.6855460263310355,4.259399652467036,0.5694497601691849,0.13286855520777344,16204.211739118175
E06000033,2022,180685,19.364086670171847,36.49500511940671,10.50446910368874,3.059143543,7.22757117276101,8,49403.02548453084,2288.537786632152,28.55757370007696,7519.381544078462,10999.23609683118,9957.611908776851,41902.43811724161,9417.35106021443,37576.6745045985,2659.8846062151556,277403.3958008012,145917.80100473683,20434.47391922972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875498.640853456,0.0,0.0,12.498616430168463,RAJ,0.03470109050955101,0.11401635623456491,2.212551109794679,0.16678137873080687,0.1509872347853826,0.5697749849920224,0.3098478570588824,0.7490979038223387,4.206266726976999,0.6353665236251482,0.1427952614152069,15914.429204712378
E06000033,2023,182327,19.38879046987007,36.70986743598041,14.452055921503671,3.378606558,7.37219192602904,15,51492.18241335231,2088.4919218189075,25.773791434312027,8413.165408560364,11605.274221891807,14828.94704998817,52071.13144188186,10038.826513818009,44973.485349078044,2466.092922001839,296626.9727743993,172930.6534771808,23493.33475714736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084533.288717868,0.0,0.0,12.498616430168463,RAJ,0.031382602007471117,0.12641993913480248,2.598532374614011,0.17438597597064323,0.22282630763270614,0.6757914535622177,0.3530212239795165,0.7737442746567914,4.457247899313214,0.7824438184544668,0.1508478408816736,16917.589214531406
E06000033,2024,184503,19.4582201915416,36.85468528967009,14.460469477461071,3.517143726,7.598582609,16,56135.58970521493,2823.0059750017776,31.607455656737365,8859.703345925542,11803.009318217353,18160.518511833478,54222.079664364246,11079.739880250385,49763.65972211857,2854.3782762018445,304946.44328843144,226326.4822426951,25587.95252016607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168685.1836032523,0.0,0.0,12.498616430168463,RAJ,0.04191944274732849,0.1315597028332916,3.3607722047314983,0.17526550696049642,0.2696695730578903,0.7389516363377775,0.37996119037253756,0.8335698399411992,4.528217468764943,0.805155704330371,0.16452551842904117,17174.16618484931
E06000034,2011,158268,12.787802967119063,42.64222710844896,,1.833747149,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2012,160026,13.195355754689864,42.149400722382616,6.667666504193068,1.964978337,6.09055858170531,9,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2013,161702,13.51869488318017,41.73294084179541,6.883031749761908,2.069000721,6.17684745017775,11,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2014,164451,13.61803819982852,41.52543918857289,8.60438671701601,2.060384274,6.31195600703424,4,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2015,166622,13.734080733636617,41.18543769730288,9.992678037714107,1.992647171,6.37508535012518,11,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2016,168977,13.76637057114282,40.891363913432,11.208626026027211,2.132701397,6.51046351262217,12,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2017,170966,13.726705894739306,40.72447153235146,9.656890843793503,2.252406597,6.67673469992079,16,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2018,173113,13.697989174700918,40.65263729471501,10.259194861160053,2.213140965,6.86810081754135,6,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985879478364634,RAJ,,,,,,,,,,,,
E06000034,2019,174924,13.69451876243397,40.81200978710754,10.32448377581121,2.33226037,7.00721733311266,17,47644.00078139013,2998.0558997490034,23.433824456372815,8403.454247941261,9182.44776160533,3411.067962608156,26272.015962528476,7672.01631100982,42739.8797404877,1794.448050143993,268607.48960695317,115841.96508103938,16396.39931426939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797605.345703365,0.0,0.0,20.985879478364634,RAJ,0.04695668850548956,0.13161808741583056,1.81436078981368,0.14381897925776815,0.05342544006756369,0.6694082054654765,0.2568066243448723,0.7462184090811436,4.207032370801083,0.41148227758761263,0.12016202905198782,15993.261906332835
E06000034,2020,175803,13.600450504257608,40.85993981900195,7.838319027547881,2.454528809,7.13559710252813,7,35405.39829264232,2914.176771462,38.84488966214978,7624.406587078352,10061.708385922191,5305.222092198869,29896.034219831927,7509.612567824855,36494.47619626443,1985.4730031900183,233733.5822374205,118693.52684118664,18130.451928864954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458515.7464628997,0.0,0.0,20.985879478364634,RAJ,0.04541473097279887,0.11881927595136417,1.8497280750065377,0.15680235459572534,0.08267694548511793,0.5687324237421172,0.28254620818749493,0.5517601588864735,3.642520200068593,0.465901850753586,0.11703031807045004,13984.492565331078
E06000034,2021,175933,13.614842013721132,40.97468922828577,8.503237027732148,2.492967844,7.44090732431191,14,43625.799222017755,2587.202727170473,24.38025064395893,7839.155646095886,13614.767119940505,7920.357249539038,37152.22143237332,8649.447740424648,36830.78523034743,2162.236041010273,272873.96423366084,132665.86919161698,18794.491308040335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855334.558574661,0.0,0.0,20.985879478364634,RAJ,0.04028935247953549,0.12207566946750799,2.065946324859767,0.21201668723578543,0.12334018576871128,0.5735493676857749,0.292678218460037,0.67936508554148,4.249344364104686,0.5785549500883831,0.13469398633032933,16229.670150424656
E06000034,2022,177098,13.622401156421867,40.97731199674757,12.450733492190764,2.443058014,7.6071138723309,11,47779.115013941584,2586.443449451369,44.82023033890655,7841.139949480592,10273.880163754333,9435.090207218595,41826.030362293626,9365.556808851466,36418.920303765255,2432.013968506293,269657.54605133185,140071.6934677749,20954.088578317056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798885.1338132354,0.0,0.0,20.985879478364634,RAJ,0.040012571778637054,0.12130331908918461,2.1669248907117735,0.1589380844899331,0.14596190929066277,0.563404803249795,0.3241621128324594,0.7391482962523743,4.171632640689952,0.6470534054946071,0.14488621977819055,15804.160034631874
E06000034,2023,179372,13.53834489217938,41.3581829940013,15.509667060633769,2.539255857,7.75876870668874,9,49848.50424799435,2489.0104766444483,36.947306397214035,8551.282968751404,10759.410766793366,14034.727426155165,51533.299292647964,10039.109615930922,42942.13328197937,2289.7345464537275,284924.7566401636,164512.62341466863,23682.98607397556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966411.8247900824,0.0,0.0,20.985879478364634,RAJ,0.03801711964703106,0.13061220545640978,2.51276406688096,0.16433912604666337,0.2143662779969196,0.6558976887396082,0.3617336783520153,0.7613855256954989,4.3519377138956274,0.7871190673556656,0.15333725390060912,16537.764114745238
E06000034,2024,181287,13.570746937176963,41.40671973169615,14.143319708528466,2.627541304,8.0269287,15,53972.141824823666,3132.7172422971475,42.2605581150589,9054.540776335045,11020.62138964446,17936.115103349748,54119.26823161579,10966.784470631586,47327.098176582695,2657.8299360881974,292350.66393864894,211374.21150921838,25793.171313326668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042190.996295101,0.0,0.0,20.985879478364634,RAJ,0.047343642760913164,0.1368380580574168,3.1944233662225043,0.16655073590108443,0.2710621356139183,0.7152376214266276,0.3898030348355781,0.8156618053795676,4.4181917242802085,0.8178852744976279,0.1657371176700229,16781.076394309028
E06000035,2011,264885,14.093285765520886,41.60409234195972,,1.160171509,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2012,268144,14.601109851423116,41.24835909063787,6.6494122561012,1.245900393,6.71273925502509,20,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2013,271084,15.013796461613374,40.92716648714052,6.724852813150168,1.407587647,6.66311817143104,16,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2014,273977,15.330483945732672,40.56763888939582,7.847374049646503,1.430770636,6.85986020578676,16,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2015,276037,15.47365027152157,40.218521430098136,8.317725522303169,1.347530484,6.97112277345467,14,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2016,277504,15.670044395756458,39.77564287361624,8.655731088560886,1.526607394,7.21511994268302,12,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2017,278652,15.846288560641948,39.538564230653286,7.658297805147639,1.600473523,7.43502642308395,12,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2018,278827,16.052247450928352,39.264490167738415,7.563829901695317,1.7440871,7.73601718445306,18,,,,,,,,,,,,,,,,,,,,,,,,,,,13.822768342197056,RPA,,,,,,,,,,,,
E06000035,2019,279852,16.275031087860725,39.112102111115874,8.443748838671869,1.813076138,7.64767514182073,24,101340.75483845643,4874.795709010052,8.399557075327941,12588.880518430058,38144.736638265626,4822.818357845152,47592.8530194125,15140.36890685416,70070.91416880973,3002.9705474130546,412695.22010162356,280847.3372199894,22031.46611365375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293576.586013512,0.0,0.0,13.822768342197056,RPA,0.04772381359511214,0.12324401330752378,2.749470289677473,0.37343355693748914,0.047214959980266986,0.6859879769013889,0.21568608097600855,0.9921169177529691,4.040249259947611,0.46592977050504086,0.14822285621866038,15342.311600465646
E06000035,2020,280364,16.43185287697422,38.97469004579761,7.707836954815883,1.844306231,7.69765081689016,17,92230.56848290616,4024.5935547267154,7.525615823940675,11421.04080254635,44290.67074873148,9517.120072227579,53417.96964349198,15286.993881750588,68584.17713729068,3236.709211110077,364382.9815161934,300793.1001470037,21493.278539502822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902949.1105350684,0.0,0.0,13.822768342197056,RPA,0.03932845768921846,0.11160677814092511,2.9393598512442995,0.43280985940128597,0.0930016035145268,0.6702067853599584,0.21003300933349095,0.9012800823010925,3.560762217690324,0.5220021178289358,0.14938499599982438,13921.006657541868
E06000035,2021,279903,16.553591780009505,38.83702568389764,8.256431692407727,1.877167463,7.91655260609676,17,96909.71037054493,3718.706242174239,6.985455074471455,14353.735500585073,48596.47948862712,13691.944197109022,46203.527980371815,14475.256268094845,67709.4042683955,3385.768517298398,458214.8189779215,305203.3294044144,22648.124331762683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963761.472213509,0.0,0.0,13.822768342197056,RPA,0.036399167854326044,0.14049618168197187,2.9873688571311265,0.4756684983543185,0.13401848455532978,0.662748227684899,0.2216827104513328,0.9485645234588843,4.485064703461326,0.452245985807234,0.14168564235090292,17733.86306046562
E06000035,2022,282849,16.626539248857163,38.92041336543527,12.45187361454345,2.023788691,8.18729603775595,18,113298.53374249498,3493.0533351190816,14.92142501515598,14321.260131742942,46572.392581799824,17340.750411593723,66182.26967978862,16279.650807463539,57644.55600625728,3738.6349489044856,431814.2055399386,347465.9520839621,24942.98825597652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569677.265556146,0.0,0.0,13.822768342197056,RPA,0.033834339655832456,0.13871828830246122,3.3656173879306635,0.4511085282766425,0.1679656114649268,0.558355484474409,0.24160224758073415,1.0974298716285376,4.182629664300174,0.6410533068667078,0.15768761082466856,16155.889770005007
E06000035,2023,287701,16.55677248254264,39.28627290138025,20.333610241187905,2.175502539,8.4768093870734,22,109310.72527885855,2958.0431555418872,20.332819269920876,13968.213591352907,47199.101042133916,26771.5125692011,91638.56578564376,18422.961638284916,48890.787511599876,3857.8383348605175,430876.7209093257,381309.85385864845,25923.402365980273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534303.595913055,0.0,0.0,13.822768342197056,RPA,0.028168924763565056,0.13301684155589907,3.631146680475858,0.44946873870750337,0.25494040611132096,0.4655783714532765,0.2468640017961977,1.0409468132545956,4.103163238483234,0.8726579462576922,0.17543862378702355,15760.472142651764
E06000035,2024,291691,16.537020340017346,39.36700138159902,18.88985261801016,2.232247829,8.741532048,20,106158.74254874469,3557.4091861551397,25.308221596355587,13779.963895836136,51876.91114706227,38894.921561465075,113223.43044747358,18763.944633684387,73077.83437779,3387.4532000720624,434029.1246590974,407361.9952791573,27662.25577387149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4593123.080794309,0.0,0.0,13.822768342197056,RPA,0.03341318908506379,0.1294291758813841,3.8261731114048327,0.4872571443430944,0.36532299226071685,0.686388146602595,0.25981947375886083,0.9971026531382895,4.076645798043064,1.0634581776885361,0.17624152781383814,15746.536851648865
E06000036,2011,113696,12.548374613003096,42.34537714607374,,1.199274898,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2012,115100,12.927888792354477,41.78105994787142,7.515204170286708,1.330616713,5.0676006395684,10,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2013,116552,13.301359050037751,41.41499073374974,7.292882147024504,1.486395359,5.20525197509918,6,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2014,117979,13.521050356419362,41.07171615287466,8.586273828393189,1.47494638,5.33585836003059,14,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2015,119078,13.606207695796034,40.847175800735656,8.574211861133039,1.50459516,5.39770652253305,7,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2016,119553,13.847414954037122,40.50337507214373,9.585706757672328,1.641412377,5.63375852924838,3,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2017,120164,14.119869511667387,40.125994474218565,8.579940747644885,1.682999015,5.72442109400048,5,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2018,121046,14.442443368636717,39.82039885663301,8.732217504089354,1.500567794,5.90608688546359,7,,,,,,,,,,,,,,,,,,,,,,,,,,,17.364226611343405,RDU,,,,,,,,,,,,
E06000036,2019,121660,14.69340785796482,39.68765411803386,8.170310701956272,1.725113869,5.97025410461242,7,18048.377439482072,2463.764284060737,11.858158248570959,8200.866327771855,6787.714239025647,7087.097812336052,24457.515916419474,5872.112397917095,39951.02111542828,976.8029358119046,162276.8601650034,91440.76754034901,13605.747749881995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699298.522700841,0.0,0.0,17.364226611343405,RDU,0.05548281386168813,0.18467965580636478,2.059203113558086,0.1528561348610353,0.15959811224040166,0.8996782210343284,0.30639504547553353,0.40644097832680054,3.6543986309252463,0.550771764932576,0.13223721167495975,13967.602520966966
E06000036,2020,123188,14.963308114426727,39.58096567847517,6.1694320875409945,1.512798548,6.06618010641033,5,15838.114607658918,2368.935254594006,17.386372583941114,8934.314607596983,7723.440471628861,9848.46117383227,31020.594458442043,5886.040493781961,32493.43279782464,1025.9639318507252,144048.93991156796,99515.248191003,13501.300490981723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520854.3531638382,0.0,0.0,17.364226611343405,RDU,0.052685599037488665,0.19870096330315448,2.2132392407684924,0.17177087769242913,0.21903176776763678,0.7226605152748965,0.30027165274908296,0.35224287118472486,3.203677548906604,0.6899042928136578,0.1309067306809808,12345.799535375509
E06000036,2021,125195,15.183513718598986,39.85941930588282,7.396461520028756,1.419707656,6.21113775022903,13,16757.72973968142,2737.9837671369214,15.956243671018026,8595.33978840367,9603.193016454305,12481.12679381281,39039.56447491942,6721.594040466949,32659.329279403344,1071.2262471369427,170906.4529497517,114299.07425221903,13980.846595541221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794078.734472925,0.0,0.0,17.364226611343405,RDU,0.05991713238880325,0.18809757684103035,2.5012831873175165,0.21015310398418038,0.2731328561704084,0.7147059743928971,0.30595222894566604,0.3667206224521291,3.7400603650032345,0.8543289339845056,0.14709314380179409,14330.274647333561
E06000036,2022,127130,15.42672854558326,39.81200346102415,11.89333752851412,1.523338318,6.50859707632128,5,16341.442298966136,2338.0280733498985,17.488908115625765,7121.212546724977,7216.4789624688165,10246.209377241328,42637.61935241489,5763.815432283952,36478.326617480285,829.0339854035697,141822.77280377477,106437.52309780315,14626.485537159426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494600.8359421773,0.0,0.0,17.364226611343405,RDU,0.05038587560247139,0.15346630504908634,2.293791019607869,0.15551935215638002,0.22081181871304917,0.7861293232896168,0.31520933780779736,0.352167661383529,3.0563638946601905,0.9188656924885409,0.12421360148621359,11756.476330859572
E06000036,2023,128972,15.747604131129238,39.81096672145892,13.847967000589277,1.553197026,6.77533905028144,11,15113.306484275312,2549.8673449096577,29.782984387141052,11768.695021994261,8556.74009604623,17082.2418222919,55934.248363111736,7702.816436244791,32978.90365620702,1256.8178299546712,160345.17957760862,131332.22316814185,15004.836305718987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664352.6226994782,0.0,0.0,17.364226611343405,RDU,0.05416631463619496,0.2500000004672196,2.7898637692654504,0.18176909368554095,0.36287459701971847,0.7005641589022192,0.31874469313970216,0.3210489031340202,3.40618011550152,1.1881998888388163,0.1636293666427074,12904.759348536723
E06000036,2024,130502,16.074083155813703,39.70054098787758,11.99215337695974,1.694828868,7.164654001,6,16064.51837956349,2635.9412583243693,26.729997922810902,11733.642004006675,10636.790113727677,24813.380581077894,68428.67651128977,7261.225994433543,37437.44446008072,1402.9910438251504,163011.70981741522,166616.16020280553,15850.647940458588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706746.1310295195,0.0,0.0,17.364226611343405,RDU,0.05533828502338324,0.2463331166919958,3.4978975854210503,0.2233060851369449,0.5209258448582617,0.7859522535020346,0.33276449949874465,0.33725444148052713,3.422226664398262,1.436574351797889,0.15244034457527955,13078.313980088576
E06000037,2011,154148,15.493551651659445,37.852583231699406,,0.820685685,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2012,155172,16.19042095223365,37.3153661743098,5.967571469079473,0.834834576,4.36593951967842,9,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2013,156789,16.673363565046017,36.89608327114785,6.129256516719924,0.788928688,4.57941646905845,11,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2014,157663,17.147333236079486,36.42325720048458,6.951535870813063,0.723969996,4.72785033699596,7,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2015,158895,17.436672016111267,36.18049655432833,7.539570156392586,0.756462812,4.91347290927564,5,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2016,160551,17.75635156430044,35.78987362271179,8.414771630198505,0.832931459,5.0464730769548,6,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2017,160729,18.21202147714476,35.32903209750574,7.142457179476013,0.88523972,5.2002689935704,8,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2018,160953,18.555727448385557,34.99530918963921,7.051748025821203,0.869545817,5.39905145180118,6,,,,,,,,,,,,,,,,,,,,,,,,,,,12.048558421851286,RHW,,,,,,,,,,,,
E06000037,2019,160883,18.93052715327288,34.74574690924461,6.37730524666994,0.878724694,5.535530589598,5,40717.26584548854,1842.3318951726274,11.102802054771008,5981.1118406191745,12733.137040401005,3826.396176966707,29410.243248906903,7747.602561231595,47369.071619876115,1220.7829995038776,208042.21928143775,135351.3910718886,38504.07135251328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297523.906556454,0.0,0.0,12.048558421851286,RHW,0.031373635774498046,0.10185419082512313,2.304940416104115,0.216836502054305,0.0651608758984421,0.8066624715514971,0.655697658828104,0.6933868277029795,3.5428148590145825,0.5008360665894769,0.13193630394097497,14280.712732584885
E06000037,2020,161026,19.256517581011764,34.43356973408021,4.670053283320706,0.861932099,5.6070700642074,9,36596.57947066257,2207.649622764387,16.773619582252817,5500.964294995743,14560.975455868307,6741.668994596803,41741.137275905116,7073.815421871282,35462.17745395592,1329.1975598427641,192038.78750520037,151145.64757606506,37429.13591009816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2322764.7093813196,0.0,0.0,12.048558421851286,RHW,0.037561357363788045,0.0935944198749448,2.5716198911477592,0.2477431187555742,0.11470399819031696,0.6033600198650115,0.636826213380978,0.6226609447510743,3.267383307029978,0.7101913989539529,0.12035519869030394,14424.780528494277
E06000037,2021,161864,19.639326842287357,34.451761973014385,5.047447239657984,0.786653101,5.86236466072015,5,37069.51754894783,2286.2463961629,15.149480408984342,6557.882586914737,16256.584523640759,10222.579413367408,52057.03396884017,8698.955963955212,37503.91751045833,1081.8892487220985,198706.6811675677,165754.35533600664,39459.3142555268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205037.1243870417,0.0,0.0,12.048558421851286,RHW,0.03869723197629297,0.11099936741947301,2.805574565490234,0.2751605529086275,0.17302838732477946,0.6347950065039943,0.667892244656715,0.6274423099139516,3.36332888234885,0.8811224909401394,0.1472393865568052,13622.776679107408
E06000037,2022,162376,19.90072424496231,34.2094890870572,9.36098930876484,0.900030732,6.19026846968315,4,38783.30114114761,2212.579569218099,14.946267907978037,6836.321777383706,15597.179456950007,12858.811179601402,62182.44968509126,8633.07340261436,41005.5774508083,1449.8989429552955,199089.45368749512,175960.0235764441,42058.53181418388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061249.9247075152,0.0,0.0,12.048558421851286,RHW,0.03733225250944871,0.11534739558284991,2.968925557802997,0.26316696132551487,0.21696321913423675,0.6918759410900237,0.7096421533073562,0.6543800781198452,3.3591821331227023,1.0491875391040864,0.14566349643773457,12694.301649920648
E06000037,2023,164121,20.079697296506847,34.47517380469288,11.095472243040197,1.029076934,6.48791167400363,6,39391.69753328819,2846.1032667038025,27.226180738472497,8030.119991642276,15946.30227568672,17296.816405253867,69882.0330277137,8846.9278145465,43619.24141841204,1813.3763490529175,201166.93101568593,187956.2153052559,40698.85347725137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091545.0148655244,0.0,0.0,12.048558421851286,RHW,0.04751094129604849,0.13404944366793656,3.1376151442100215,0.26619688757345533,0.2887414657270303,0.7281503951922549,0.679399395305007,0.6575786096557424,3.358145982264938,1.1665638445626225,0.1476846862742599,12743.920734491774
E06000037,2024,164918,20.45258855916273,34.43468875441128,8.367794904134175,1.139372349,6.863936674,4,44177.69481779471,2513.8042893185857,31.93601906144295,8622.729397597557,17698.57821893171,25450.430701930214,77454.45259004962,9125.231806221234,46647.13452094044,2401.0379262306374,210874.95310279238,215001.69551672757,44032.94256604788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192907.801322732,0.0,0.0,12.048558421851286,RHW,0.04176096629372781,0.14324643858039465,3.571749239875086,0.29402039434345223,0.4227992541902553,0.7749328063069025,0.7315041342430182,0.733908853628623,3.5031930871214603,1.2867241883770484,0.1515943383107825,13296.958496481477
E06000038,2011,155339,11.52575978987891,49.8007583414339,,2.878076792,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2012,159065,11.633608902021184,49.580988903907205,27.34731084776664,3.198491096,4.45783671107054,43,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2013,163089,11.595509200497888,49.58458265119045,27.18147759812127,3.293317795,4.56571832400561,66,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2014,166300,11.625977149729405,49.23812387251954,31.214672279013836,3.048018217,4.73034963027584,64,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2015,169220,11.566008746011107,48.98889020210377,33.03982980735138,3.081103802,4.93153772468586,37,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2016,171750,11.54410480349345,48.96535662299854,33.985443959243085,3.402527571,5.01744484912119,27,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2017,173047,11.568533404219664,48.56946378729478,30.45993285061284,3.560933113,5.1741346927824,38,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
E06000038,2018,174484,11.63545081497444,48.52593934114303,31.555901973819957,3.388528824,5.41244110836062,22,,,,,,,,,,,,,,,,,,,,,,,,,,,33.469957118501036,RHW,,,,,,,,,,,,
