utla,year,population,pct_age_65plus,pct_age_15_44,international_in,intl_in_per_1000,asylum_supported,asylum_per_1000,diabetes_prev,hiv_prev,area_name,tb_count,tb_denominator,items_total,items_antituberculosis,items_oral_glucocorticoids,items_oral_hydrocortisone,items_oral_dexamethasone,items_inhaled_corticosteroids,items_conventional_dmards,items_transplant_immunosuppressants,items_proton_pump_inhibitors,items_statins,items_metformin,items_insulins,items_fluoroquinolones,items_all_antibacterials,items_vitamin_d,items_levothyroxine,mg_pred_equivalent,adq_antituberculosis,adq_oral_glucocorticoids,adq_oral_hydrocortisone,adq_oral_dexamethasone,adq_inhaled_corticosteroids,adq_conventional_dmards,adq_transplant_immunosuppressants,adq_proton_pump_inhibitors,adq_statins,adq_metformin,adq_insulins,adq_fluoroquinolones,adq_all_antibacterials,adq_vitamin_d,adq_levothyroxine,rate_total_items,rate_antituberculosis,rate_oral_glucocorticoids,rate_oral_hydrocortisone,rate_oral_dexamethasone,rate_inhaled_corticosteroids,rate_conventional_dmards,rate_transplant_immunosuppressants,rate_proton_pump_inhibitors,rate_statins,rate_metformin,rate_insulins,rate_fluoroquinolones,rate_all_antibacterials,rate_vitamin_d,rate_levothyroxine
E06000031,2018,211037,13.91509545719471,41.65715016798002,3255.0,15.423835630718782,227.5,1.0780100172007752,7.34025770643575,2.314578533,Peterborough,119.0,624365.0,3642057.0,67.0,23218.0,1089.0,507.0,74664.0,9497.0,3138.0,182930.0,227708.0,91763.0,26057.0,2442.0,113114.0,54572.0,142130.0,4856794.546,,,,,3674858.66664,,,6730895.83336,8439408.16584,2837811.86568,,34178.79979,1263300.86617,,2784670.0,17257.907381170127,0.31747987319759097,110.01862232689054,5.160232565853382,2.4024223240474423,353.7957798869393,45.00158739936599,14.869430479015529,866.8148239408256,1078.9956263593588,434.8194866303065,123.47123964044219,11.571430602216672,535.9913190577955,258.5897259722229,673.483796680203
E06000031,2019,213026,14.051805882849981,41.58928957028719,3505.0,16.453390665928104,210.75,0.989315858158159,7.44159150050741,2.280152559,Peterborough,118.0,632300.0,3818301.0,48.0,24996.0,1207.0,562.0,77143.0,10019.0,3578.0,198847.0,245554.0,100265.0,27397.0,2206.0,114002.0,58984.0,153321.0,4990577.348,,,,,3770222.99995,,,7240467.6668,9277779.333,3056600.99827,,30933.80012,1241473.85841,,2967175.175,17924.107855379156,0.22532460826378,117.33778975336344,5.665975045299635,2.638175621755091,362.1295053185996,47.03181771239191,16.796071840995936,933.4400495714139,1152.6949762000881,470.6702468243313,128.60871442922462,10.355543454789556,535.1553331518219,276.8863894548083,719.7290471585628
E06000031,2020,213718,14.201424306796808,41.346072862370036,3164.0,14.804555535799512,195.5,0.9147568290925425,7.50267532482085,2.355339289,Peterborough,104.0,637781.0,3843751.0,35.0,22234.0,1308.0,481.0,80799.0,10546.0,3665.0,220753.0,259228.0,103821.0,28056.0,2170.0,97732.0,59021.0,158866.0,4551204.31,,,,,3850972.33327,,,7822320.50016,9859053.3326,3115743.5646699998,,30800.93322,1066260.5579600001,,3006655.475,17985.153332896618,0.16376720725441937,104.03428817413601,6.120214488250872,2.2506293339821637,378.06361654142376,49.34539907728876,17.148766131069916,1032.9172086581382,1212.9441600613893,485.7850064103164,131.2757933351426,10.153566849774,457.29419141111185,276.1629811246596,743.3440327908739
E06000031,2021,216470,14.229685406753823,41.416824502240495,3175.0,14.667159421628863,225.75,1.0428696817110916,7.65574221977417,2.238466024,Peterborough,114.0,643214.0,3905372.0,27.0,21161.0,1418.0,503.0,78228.0,10929.0,3425.0,233312.0,268235.0,106278.0,29315.0,2006.0,100321.0,62329.0,161174.0,4050756.5949999997,,,,,3358969.66664,,,8171666.08335,10304580.8327,3159669.3314,,28230.66671,1076293.13287,,2992648.875,18041.169677091515,0.12472859980597772,97.7548852034924,6.550561278699127,2.323647618607659,361.38032983785286,50.48736545479743,15.822053864276805,1077.8029288123066,1239.1324432946828,490.95948630295186,135.42292234489767,9.266873007807087,463.44066152353673,287.9336628632143,744.5558275973576
E06000031,2022,218712,14.28819634953729,41.35118329126888,3992.0,18.252313544752916,326.0,1.4905446431837301,7.80373278192412,2.436466932,Peterborough,112.0,648205.0,4071909.0,22.0,22970.0,1621.0,664.0,80411.0,11392.0,3443.0,240905.0,287861.0,112098.0,30990.0,2061.0,116658.0,68552.0,165995.0,4250689.753,,,,,3019524.66663,,,8438136.33331,11159044.33292,3300932.99815,,29727.00002,1210782.78271,,3061938.625,18617.675299023373,0.10058890230074252,105.0239584476389,7.411573210431984,3.0359559603496837,367.6570101320458,52.08676250045722,15.742163210066208,1101.4713413072898,1316.1646365997292,512.5370350049379,141.6931855590914,9.423351256446834,533.3863711181828,313.43501956911376,758.9661289732617
E06000031,2023,221822,14.317786333186069,41.50940844460874,5372.0,24.217615926283237,471.75,2.1267051960581007,8.02681044196161,2.773722649,Peterborough,127.0,655770.0,4207176.0,2.0,22733.0,1639.0,596.0,80168.0,11085.0,3485.0,245070.0,306504.0,117672.0,32517.0,2301.0,121460.0,70092.0,168645.0,4247352.619,,,,,3060546.99997,,,8549709.08323,12030770.33301,3442660.53166,,32024.99992,1239899.73264,,3082938.325,18966.45057749006,0.009016238245079387,102.48307201269486,7.388807241842559,2.6868389970336573,361.4068938157622,49.972500473352504,15.710795142050832,1104.8047533608028,1381.7565435349063,530.4793933874909,146.59050950762324,10.373182100963836,547.5561486236712,315.98308553705226,760.2717494207068
E06000031,2024,224152,14.410756986330703,41.483457653734966,4944.0,22.056461686712588,439.5,1.9607230807666227,8.330142303,2.921548605,Peterborough,119.0,662955.0,4434736.0,10.0,22558.0,1720.0,573.0,82710.0,11264.0,3280.0,259191.0,335986.0,124812.0,35089.0,1802.0,125474.0,75074.0,172439.0,4143807.213,,,,,3081231.33331,,,8870325.27251,13235157.99989,3610217.76465,,25196.66667,1238870.65765,,3123208.825,19784.503372711373,0.044612584317784365,100.63706770405796,7.67336450265891,2.556301081409044,368.9906848923944,50.25161497555231,14.632927656233269,1156.3180341910845,1498.9203754595096,556.8185873871302,156.54109711267355,8.039187694064742,559.7719404689675,334.9245155073343,769.2949427174417
E06000031,2025,224757,14.53703332932901,41.3668984725726,,,527.0,2.3447545571439377,,,Peterborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000032,2011,203641,11.782499594875295,45.62980932130563,,,,,,4.232354641,Luton,295.0,598673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000032,2012,205873,11.85925303463786,45.28082847192201,4518.0,21.94556838439232,,,7.20147040662721,4.270028591,Luton,289.0,609097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000032,2013,209624,11.836430943021792,45.02347059497004,4947.0,23.5993970156089,,,7.46390775160206,4.100880146,Luton,253.0,619138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000032,2014,213749,11.806371023958008,44.826876383047406,5511.0,25.78257676059303,50.0,0.23391922301390886,7.59606414590292,4.094252586,Luton,218.0,629246.0,3403011.0,267.0,21625.0,1049.0,474.0,63999.0,8577.0,3205.0,150973.0,198284.0,81432.0,23014.0,2590.0,162111.0,53480.0,67363.0,5187070.814,,,,,5115721.33333,,,6533304.0,8547812.66499,3291482.39926,,27909.30011,1664059.93323,,1815325.5,15920.593780555699,1.2491286508942732,101.17006395351558,4.907625298831807,2.2175542341718555,299.411927073343,40.12650351580592,14.994222195191558,706.3097371215772,927.648784321798,380.9702033693725,107.66833996884195,12.117015752120476,758.4175832401555,250.2000009356769,315.15001239771885
E06000032,2015,217612,11.692829439552966,44.532930169292136,5542.0,25.467345550796832,74.5,0.3423524437990552,7.61209307926846,4.358759403,Luton,190.0,640985.0,3370922.0,281.0,21369.0,1106.0,524.0,62510.0,8457.0,3142.0,158566.0,195310.0,82337.0,23243.0,2774.0,153749.0,55467.0,68885.0,5147641.428,,,,,4803287.33332,,,6964575.51684,8543875.16507,3291665.96552,,31882.40011,1621937.97497,,1822019.1,15490.515228939581,1.291289083322611,98.19770968512766,5.0824403066007395,2.407955443633623,287.25437935407973,38.86274653971288,14.438541992169549,728.6638604488724,897.514842931456,378.3660827527894,106.80936713048912,12.7474587798467,706.5281326397442,254.88943624432474,316.54963880668345
E06000032,2016,220952,11.620170896846373,44.33858937687824,6444.0,29.164705456388717,70.75,0.3202052934574025,7.73868203533783,4.212951183,Luton,185.0,652313.0,3443767.0,361.0,22586.0,1264.0,703.0,64983.0,9012.0,3082.0,166217.0,196113.0,84549.0,24529.0,2553.0,152051.0,58227.0,74498.0,5286492.368,,,,,4746312.16665,,,7418102.66668,8733811.33171,3405606.03246,,28874.06657,1642164.46636,,1936079.95,15586.041312140193,1.633839023860386,102.22129693327058,5.720699518447446,3.1816865201491726,294.10460190448606,40.78713928817119,13.948730946087839,752.2765125457113,887.5819182446866,382.6577718237445,111.01506209493463,11.554545783699627,688.1630399362757,263.5278250479742,337.1682537383685
E06000032,2017,220752,11.704990215264187,43.87819815902008,5335.0,24.167391461912008,114.5,0.5186815974487207,7.96845341531881,4.102422237,Luton,173.0,659316.0,3350637.0,301.0,21940.0,1241.0,674.0,65661.0,9386.0,3104.0,164106.0,194815.0,85186.0,25030.0,2793.0,140077.0,55074.0,77400.0,5150275.66,,,,,4522700.66664,,,7543505.16654,8926261.16571,3460150.76552,,30974.33339,1535056.46639,,2002599.25,15178.286040443576,1.363521055301877,99.38754801768499,5.621693121693121,3.05319997100819,297.44237877799526,42.51830107994491,14.061027759657897,743.3953033268101,882.5061607595854,385.89004856128145,113.38515619337537,12.652207001522068,634.5446473871132,249.48358338769296,350.61969993476845
E06000032,2018,221532,11.741418846938592,43.777874076882796,5592.0,25.242402903418018,153.0,0.6906451438166947,8.19058465010097,4.098995686,Luton,162.0,663236.0,3322731.0,252.0,21427.0,1335.0,486.0,66816.0,9572.0,2889.0,164083.0,198205.0,88164.0,25907.0,2659.0,123636.0,55672.0,79772.0,4925507.526,,,,,4449614.66659,,,7681427.90009,9471893.66567,3632457.76516,,31649.7332,1391811.54103,,2114521.25,14998.876008883592,1.1375331780510265,96.721918278172,6.026217431341747,2.1938139862412656,301.60879692324363,43.20820468374772,13.041005362656412,740.6740335482007,894.701442680967,397.97410757813765,116.94473033241248,12.002780636657459,558.0954444504631,251.3045519383204,360.0924471408194
E06000032,2019,223106,11.747779082588545,43.87959086712146,7107.0,31.854813407080044,139.5,0.6252633277455559,8.3450857581351,4.090959072,Luton,151.0,665390.0,3288962.0,200.0,21146.0,1312.0,501.0,66601.0,9714.0,2802.0,169006.0,201230.0,89868.0,26554.0,2328.0,113008.0,55864.0,82447.0,4814126.857,,,,,4328730.33329,,,7970642.66666,9859190.16552,3720389.39827,,27306.66651,1268556.49974,,2177250.9,14741.701254112395,0.8964348784882522,94.78005970256291,5.8806128028829345,2.2455693706130715,298.5172967109804,43.539842048174414,12.559052647620414,757.5143653689278,901.947952990955,402.80404829991124,119.01965881688525,10.434501985603255,506.521563741002,250.39219025933863,369.54183213360466
E06000032,2020,224132,11.69043242375029,43.89154605321864,6931.0,30.923741366694628,177.75,0.7930594471115235,8.42642605777887,3.752005816,Luton,147.0,668770.0,3353932.0,195.0,18949.0,1397.0,424.0,70327.0,9886.0,2915.0,191155.0,212784.0,94645.0,27475.0,2325.0,96245.0,57889.0,85340.0,4298327.365,,,,,4498392.33326,,,8758372.0835,10350236.16604,3835801.19791,,29371.53349,1070436.17508,,2211866.25,14964.092588296182,0.870023022147663,84.54392947013368,6.232934163796334,1.8917423661056878,313.77491835168564,44.107936394624595,13.005728766976603,852.8679528135206,949.3691217675298,422.2734816982849,122.5840129923438,10.373351417914444,429.4121321364196,258.28083450823624,380.757767744008
E06000032,2021,224958,11.755083171080823,44.00332506512327,6906.0,30.69906382524738,243.75,1.0835355933107513,8.93547427891763,3.813750982,Luton,148.0,672196.0,3340403.0,177.0,16947.0,1394.0,433.0,68230.0,9235.0,2534.0,199236.0,216160.0,99980.0,28620.0,1881.0,95683.0,59218.0,86267.0,3816564.2600000002,,,,,3950179.99994,,,9022397.58359,10621353.33263,3937264.93189,,25417.00014,1042268.69989,,2216920.75,14849.007370264671,0.7868135385271917,75.33406235830688,6.196712275180256,1.9248037411427912,303.301060642431,41.05210750451195,11.264324896202847,885.6586562825061,960.8904773335468,444.4385174121391,127.22374843304083,8.361560824687276,425.33717405026715,263.2402492909788,383.48047191031213
E06000032,2022,227839,11.706073148144084,44.403284775652985,9323.0,40.919245607644,557.5,2.4469032957483137,9.63673979984604,3.768138647,Luton,149.0,676636.0,3446824.0,116.0,17703.0,1454.0,470.0,67957.0,8963.0,2334.0,204569.0,231112.0,108453.0,29380.0,1608.0,110867.0,61251.0,87617.0,3890893.175,,,,,3413039.33325,,,9208759.50007,11584394.33286,4205123.96558,,20625.33333,1167662.81621,,2250928.875,15128.33184836661,0.509131448083954,77.69960366750205,6.381699357879906,2.0628601775815376,298.2676363572523,39.33918249290068,10.244075860585765,897.8664758886757,1014.3654071515411,476.0071805090437,128.9507064198842,7.057615245853432,486.60238150623906,268.8345717809506,384.55663867906725
E06000032,2023,233813,11.487385218101645,45.467104053239126,13340.0,57.054141557569515,1127.25,4.821160500057739,9.96591127973804,3.891431093,Luton,150.0,686144.0,3647257.0,108.0,18501.0,1544.0,492.0,70789.0,9497.0,2409.0,214281.0,256524.0,117508.0,31265.0,1586.0,117094.0,65340.0,93219.0,3920151.925,,,,,3414035.33331,,,9556253.50008,13208650.49986,4545367.56499,,20532.99996,1222791.76599,,2362271.25,15599.034270977234,0.46190759281990307,79.12733680334284,6.603567808462318,2.104245700624003,302.7590424826678,40.617929713061294,10.303105473177283,916.4631564540894,1097.1331790790075,502.5725686766775,133.7179711992062,6.783198539003391,500.8019229042012,279.4540936560413,398.69040643591245
E06000032,2024,238047,11.445638886438392,45.69055690682932,13516.0,56.77870336530181,803.5,3.375383852768571,10.66395371,3.848706961,Luton,158.0,700276.0,3880321.0,114.0,18566.0,1608.0,438.0,74835.0,9295.0,2402.0,223196.0,281262.0,127411.0,33801.0,1419.0,120805.0,70506.0,97963.0,3716765.544,,,,,3385522.66666,,,9932600.605,15003679.33358,4923310.09746,,20162.00013,1241036.30746,,2484615.875,16300.65071183422,0.4788970245371712,77.99300138208001,6.754968556629573,1.8399727784849211,314.37069150209834,39.046910904149186,10.090444324020046,937.6131604263023,1181.5397799594198,535.2346385377678,141.99296777527127,5.961007700160052,507.4838162211665,296.1852071229631,411.52797556785004
E06000032,2025,236380,11.722649970386666,45.224215246636774,,,774.5,3.276503934343007,,,Luton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000033,2011,174274,17.783490365745894,39.23993252005463,,,,,,2.728861094,Southend-on-Sea,65.0,516409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000033,2012,175196,18.198474851023995,38.878170734491654,895.0,5.108564122468549,,,5.92477068332143,2.773367882,Southend-on-Sea,61.0,521592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000033,2013,176350,18.525659200453642,38.542103770910124,900.0,5.103487383045081,,,6.20036794470488,2.959504604,Southend-on-Sea,50.0,525820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000033,2014,178610,18.693802138738032,38.367952522255194,1032.0,5.777951962376127,9.0,0.0503891159509546,6.31890934716327,2.727431059,Southend-on-Sea,40.0,530156.0,2882350.0,105.0,18575.0,752.0,727.0,60261.0,10980.0,1862.0,125273.0,167692.0,48753.0,20703.0,4026.0,131974.0,46285.0,86638.0,4205640.044,,,,,3951939.99996,,,5899682.25013,8811292.16575,2081116.13252,,38581.59981,1374240.76602,,2549708.0,16137.674262359329,0.5878730194278036,103.99753653210907,4.210290577235317,4.070320810704888,337.38872403560833,61.4747214601646,10.424948211186384,701.3773025026594,938.8724035608309,272.95784110632104,115.91176305917922,22.540731202060357,738.8947987234758,259.1400257544371,485.0680253065338
E06000033,2015,179203,18.845108619833372,37.88329436449167,1080.0,6.026684821124647,7.5,0.04185197792447671,6.46978445215481,2.794376373,Southend-on-Sea,38.0,534163.0,2874067.0,128.0,18343.0,808.0,663.0,61052.0,11202.0,1910.0,130577.0,167659.0,50825.0,20922.0,3130.0,119561.0,47282.0,88316.0,4077318.769,,,,,3761565.16657,,,6282339.08337,8952586.49917,2143477.30015,,29894.59993,1263782.90823,,2571345.0,16038.051818328935,0.7142737565777358,102.3587774758235,4.5088530883969575,3.699714848523741,340.6862608326869,62.510114227998415,10.658303711433403,728.654096192586,935.5814355786455,283.6169037348705,116.75027761812024,17.466225453814946,667.1819110171147,263.8460293633477,492.8265709837447
E06000033,2016,180465,18.90837558529355,37.61006289308176,1129.0,6.256060731997895,9.5,0.052641786495996455,6.48843180907724,2.917164087,Southend-on-Sea,31.0,538278.0,2921809.0,123.0,19748.0,776.0,819.0,62311.0,11899.0,1848.0,135610.0,168773.0,52771.0,21706.0,3065.0,118220.0,49377.0,92431.0,4401231.0,,,,,3607715.0,,,6666702.33344,9183747.99911,2201832.5995899998,,30912.53327,1245447.65806,,2655824.55,16190.446901061146,0.6815726041060594,109.42842102346715,4.300002770620342,4.538276120023274,345.2802482475826,65.9352228964065,10.240212783642257,751.4476491286399,935.2118139251379,292.4168121242346,120.2781702823262,16.983902695813594,655.0854736375475,273.6098412434544,512.1824176433103
E06000033,2017,181405,18.905212094484718,37.33689810093437,1002.0,5.523552272539345,11.75,0.06477219481271189,6.71086376014594,2.838429928,Southend-on-Sea,36.0,541073.0,2878221.0,205.0,19453.0,796.0,641.0,62290.0,11498.0,1842.0,136104.0,169021.0,53170.0,22593.0,2982.0,108666.0,51071.0,91434.0,4240105.355,,,,,3316371.33336,,,6751411.66675,9353196.99941,2180210.16615,,31334.16663,1158521.56632,,2620404.75,15866.271602216037,1.1300680797111435,107.23519197376037,4.387971665610099,3.533529946804112,343.3753204156446,63.3830379537499,10.154075135745982,750.2770044927097,931.7328629310108,293.1010721865439,124.54452743860422,16.43835616438356,599.0242826823957,281.53027755574544,504.0324136600425
E06000033,2018,181877,18.939173177477088,36.90186224756291,1007.0,5.536708874679041,15.5,0.0852224305437191,6.84617456365655,2.952064991,Southend-on-Sea,31.0,543747.0,2891777.0,188.0,19658.0,906.0,677.0,63901.0,11322.0,1927.0,139629.0,175329.0,55314.0,22786.0,2838.0,107641.0,49852.0,90873.0,4309000.277,,,,,3139990.33335,,,6895873.7834,9764656.49946,2217173.63346,,31700.13332,1148112.98315,,2602632.25,15899.629969704802,1.0336656091754317,108.08403481473742,4.981388520813517,3.7222958372966346,351.34184091446417,62.25086184619276,10.595072494048177,767.7111454444488,963.9976467612728,304.12861439324377,125.28247112059249,15.603952121488698,591.8340416875141,274.09732951390225,499.6398665031862
E06000033,2019,182115,19.103313840155945,36.672432254344784,1097.0,6.023666364659693,49.25,0.27043351728303544,6.91463902384652,3.096064806,Southend-on-Sea,38.0,545397.0,2936737.0,93.0,20583.0,904.0,662.0,64813.0,11512.0,2112.0,145833.0,181161.0,56615.0,23673.0,2308.0,103521.0,50550.0,91347.0,4454181.7870000005,,,,,2964261.00002,,,7210367.49997,10168213.49979,2239320.56682,,26220.79999,1103290.2663,,2584773.375,16125.728248634105,0.5106663372045137,113.02199159871509,4.963896439063229,3.63506575515471,355.89050874447463,63.212805095681304,11.597067786837986,800.7742360596326,994.7615517667407,310.8749965681026,129.98929248002636,12.67331082008621,568.4375257392306,277.5718639321308,501.5896548883947
E06000033,2020,181276,19.180145192965423,36.484697367550034,956.0,5.273726251682517,67.25,0.37098126613561644,6.87869239858212,3.047389746,Southend-on-Sea,38.0,545268.0,3016831.0,81.0,19094.0,937.0,694.0,70568.0,12469.0,2242.0,166204.0,193212.0,59053.0,24336.0,2170.0,91817.0,51868.0,92385.0,4059864.275,,,,,3191982.6667,,,8007978.74992,10836435.16619,2299322.76636,,25331.30003,981410.12489,,2593260.5,16642.197533043534,0.4468324543789581,105.33109733224475,5.168913700655354,3.82841633751848,389.28484741499153,68.78461572408924,12.367881021205234,916.8560647851895,1065.8443478452746,325.7629250424767,134.24832851563363,11.970696617312827,506.5038946137381,286.1272314040469,509.637238244445
E06000033,2021,180655,19.190169106861145,36.59129279566024,1109.0,6.138772798981484,100.25,0.5549251335418339,7.1063371314767,3.077697277,Southend-on-Sea,46.0,544046.0,3046123.0,35.0,19233.0,952.0,859.0,67887.0,12732.0,2264.0,174789.0,195308.0,60867.0,23952.0,1832.0,94457.0,53353.0,90534.0,4049889.694,,,,,2841937.00005,,,8352277.4168,10975602.83252,2313847.13335,,22199.33322,995192.51611,,2518023.5,16861.548254961115,0.19373944811934352,106.46259444798095,5.269712988846143,4.754919598129031,375.78256898508204,70.47687581301376,12.53217458691982,967.529268495198,1081.110403808364,336.92397110514514,132.58420746727188,10.140876255846779,522.8584871716808,295.33087930032383,501.14306274390407
E06000033,2022,180685,19.364086670171847,36.495005119406706,1898.0,10.504469103688741,159.75,0.8841353737166893,7.22757117276101,3.059143543,Southend-on-Sea,40.0,542741.0,3161067.0,49.0,20418.0,954.0,740.0,69077.0,12597.0,2258.0,182475.0,203845.0,64121.0,24391.0,1762.0,107933.0,55738.0,90954.0,4227853.618,,,,,2759444.33335,,,8718296.50018,11387560.83305,2394894.66634,,21563.00002,1111288.07467,,2520698.125,17494.90549851952,0.27119019287710655,113.00329302377065,5.279907020505299,4.095525361817527,382.30622353820183,69.71801754434513,12.496886847275645,1009.9067437806126,1128.1788748374242,354.87727260148876,134.99183662174502,9.751777956111464,597.3545119960152,308.48161164457485,503.38434291723166
E06000033,2023,182327,19.38879046987007,36.70986743598041,2635.0,14.452055921503671,204.0,1.1188688455357683,7.37219192602904,3.378606558,Southend-on-Sea,41.0,544236.0,3291833.0,56.0,20417.0,1230.0,638.0,69368.0,12877.0,2385.0,190454.0,217618.0,65548.0,24737.0,1887.0,108346.0,58341.0,92054.0,4199555.344,,,,,2678480.66667,,,9011455.3334,12078846.16607,2416263.63262,,22812.43333,1115951.42454,,2518946.0,18054.555825522275,0.3071404674019756,111.98012362403813,6.746120980436249,3.499207467901079,380.45928469179,70.62585354884355,13.080893120601996,1044.5737603317118,1193.5588256264841,359.50791709401244,135.6738168236191,10.349536821205856,594.2400193059723,319.98003586961886,504.8840818968118
E06000033,2024,184503,19.4582201915416,36.85468528967009,2668.0,14.460469477461071,203.75,1.1043180869687756,7.598582609,3.517143726,Southend-on-Sea,39.0,548837.0,3446013.0,23.0,19825.0,1679.0,607.0,70704.0,13348.0,2420.0,196396.0,235868.0,69141.0,26622.0,1625.0,106800.0,59918.0,94167.0,3969977.088,,,,,2670640.0,,,9156460.10962,12974212.49977,2513573.93298,,21237.66665,1087482.11636,,2531208.15,18677.273540267637,0.12465921963328508,107.45082735782074,9.100123033229812,3.2899194051045244,383.2132810848604,72.34570711587345,13.116317891849997,1064.4596564825504,1278.3965572375516,374.74187411586803,144.290336742492,8.807444865395142,578.8523763841238,324.7535270429207,510.3819450090242
E06000033,2025,185214,19.714492424978673,36.828209530597036,,,238.75,1.2890494239096395,,,Southend-on-Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000034,2011,158268,12.787802967119063,42.64222710844896,,,,,,1.833747149,Thurrock,47.0,469856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000034,2012,160026,13.195355754689864,42.149400722382616,1067.0,6.667666504193068,,,6.09055858170531,1.964978337,Thurrock,44.0,474879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000034,2013,161702,13.51869488318017,41.732940841795404,1113.0,6.883031749761908,,,6.17684745017775,2.069000721,Thurrock,34.0,479996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E06000034,2014,164451,13.61803819982852,41.52543918857289,1415.0,8.60438671701601,19.25,0.11705614438343337,6.31195600703424,2.060384274,Thurrock,24.0,486179.0,2987535.0,110.0,15793.0,894.0,726.0,58610.0,10037.0,1698.0,142250.0,212341.0,68110.0,21507.0,2726.0,103136.0,53258.0,120436.0,3391495.97,,,,,3950831.00005,,,4896966.83348,7000841.49885,2076272.63363,,26719.79998,1074307.38338,,2314274.5,18166.718353795357,0.6688922536196192,96.03468510376952,5.436269770326723,4.414688873889487,356.39795440587164,61.03337772345562,10.325264060419213,864.999300703553,1291.2113638713051,414.1659217639297,130.7805972599741,16.576366212428017,627.1533769937549,323.8533058479425,732.3518859721133
E06000034,2015,166622,13.734080733636615,41.18543769730288,1665.0,9.992678037714107,32.0,0.19205146979390475,6.37508535012518,1.992647171,Thurrock,26.0,492775.0,3026398.0,152.0,15602.0,830.0,665.0,60453.0,9638.0,1458.0,151103.0,210474.0,71314.0,22818.0,2272.0,97025.0,61751.0,122935.0,3395409.33,,,,,3930337.50003,,,5301995.83322,7211106.666,2129963.3001,,22367.66666,1022024.21675,,2349506.3,18163.25575254168,0.9122444815210476,93.63709474139068,4.981334997779404,3.991069606654583,362.81523448284145,57.84350205855169,8.750345092484785,906.8610387583872,1263.1825329188223,427.9987036525789,136.94470117991622,13.635654355367238,582.3060580235502,370.6053222263567,737.8077324723026
E06000034,2016,168977,13.766370571142819,40.891363913432,1894.0,11.208626026027211,38.0,0.22488267634056705,6.51046351262217,2.132701397,Thurrock,27.0,500050.0,3049388.0,231.0,16179.0,816.0,696.0,62114.0,9864.0,1263.0,157013.0,210314.0,73977.0,23624.0,2154.0,96805.0,64689.0,126415.0,3561690.74,,,,,3816903.99994,,,5560741.66682,7452288.33263,2176125.49983,,20801.39983,1015486.40816,,2405096.05,18046.171964231817,1.3670499535439733,95.74675843457986,4.829059576155334,4.118903756132492,367.5884883741574,58.37480840587772,7.4743900057404264,929.1974647437225,1244.630926102369,437.79330914858235,139.80600910183043,12.747296969410039,572.8886179775945,382.82724867881427,748.1195665682312
E06000034,2017,170966,13.726705894739306,40.72447153235146,1651.0,9.656890843793503,42.0,0.24566288033878084,6.67673469992079,2.252406597,Thurrock,39.0,506565.0,3054981.0,174.0,16919.0,801.0,643.0,63938.0,9561.0,1047.0,160465.0,213567.0,76440.0,23649.0,2007.0,94899.0,63449.0,125632.0,3565956.555,,,,,3672413.99998,,,5749789.85007,7750771.49933,2245317.86657,,20427.53315,1005913.09962,,2377078.875,17868.93885333926,1.0177462185463775,98.96119696313887,4.685142075032463,3.7609817156627634,373.980791502404,55.92339997426389,6.124024659873893,938.5784307991063,1249.178199174105,447.10644221658106,138.32574897932923,11.739176210474596,555.0752781254752,371.1205736813167,734.8361662552788
E06000034,2018,173113,13.697989174700918,40.652637294715014,1776.0,10.259194861160053,85.5,0.4938970499038201,6.86810081754135,2.213140965,Thurrock,34.0,513056.0,3091658.0,93.0,16744.0,758.0,540.0,66352.0,9164.0,837.0,167163.0,223361.0,79691.0,25005.0,1793.0,92529.0,59684.0,124384.0,3425415.52,,,,,3603588.66661,,,6000333.75002,8267063.16601,2329128.96674,,18842.13315,982488.09106,,2351538.525,17859.190239901105,0.5372213525269622,96.72294974958554,4.378642851778896,3.119349788866232,383.2872170200967,52.936521231796576,4.834992172742659,965.6293865856405,1290.261274427686,460.34093337877573,144.44322494555578,10.357396613772506,534.5005863222289,344.7690237012818,718.5133409969211
