drug,model,term,irr_10pct,ci_low,ci_high,upper90,se_log_irr_10pct,p,n_obs,n_areas,years,q_fdr,max_compatible_paf_pct
metformin,FE only (t-1),exposure_lag1,0.9532209525178594,0.9213797478477094,0.9861625311838723,0.9807925799840902,0.017333904961316014,0.005712137349139396,3234,294,2014-2024,,0.0
metformin,"distributed lag (t, t-1, t-2)",exposure,1.0048291168011225,0.9429385495277346,1.0707819236757445,1.0598975768872987,0.03243451906220594,0.8819246359399572,3234,294,2014-2024,,59.89757688729864
metformin,"distributed lag (t, t-1, t-2)",exposure_lag1,0.9954077323781811,0.9249615389768334,1.0712191933670112,1.0586568264108847,0.03744912109301338,0.9021789376865412,3234,294,2014-2024,,58.6568264108846
metformin,"distributed lag (t, t-1, t-2)",exposure_lag2,0.967876452605571,0.9146421988398439,1.0242090608727508,1.0149393112717315,0.028863009308581992,0.2579564111520032,3234,294,2014-2024,,14.939311271731526
metformin,"lag and lead (t-1, t+1)",exposure_lag1,0.9734496517790767,0.9236000548018026,1.0259897881363316,1.0173584680486616,0.02681988157713013,0.3157019808713748,2940,294,2014-2023,,17.358468048661575
metformin,"lag and lead (t-1, t+1)",exposure_lag-1,0.9976963170630555,0.9446539586951304,1.053717006020012,1.0445060097674022,0.027872581289493405,0.93405362493408,2940,294,2014-2023,,44.50600976740211
metformin,prior 3 years (t-3..t-1),exposure_prior3,0.9680623230124867,0.9330397729741322,1.0043994783299701,0.998468899485159,0.0188003262332311,0.08425704747657363,3234,294,2014-2024,,0.0
metformin,+ area trends (t-1),exposure_lag1,0.9658398530620288,0.9249563193528162,1.0085304594876285,1.0015443343832426,0.022067103476063537,0.11524018929712132,3234,294,2014-2024,,1.544334383242639
metformin,population covariate (t-1),exposure_lag1,0.9702156146201301,0.9383378856572351,1.0031763112638195,0.9978045117997619,0.017045013528624208,0.07607193240349458,3234,294,2014-2024,,0.0
metformin,+ LTBI programme (t-1),exposure_lag1,0.9739463573252137,0.9415098224221705,1.0075003832745102,1.0020308292385438,0.01728135037296598,0.12661101000623343,3234,294,2014-2024,,2.0308292385438063
metformin,+ asylum support (t-1),exposure_lag1,0.9769370641631148,0.9415575934150504,1.0136459352146414,1.0076545936841699,0.018819752208178404,0.215043133522829,2353,291,2015-2024,,7.654593684169868
metformin,exclude COVID years (t-1),exposure_lag1,0.9654345376213229,0.9348378980248537,0.9970325854368791,0.9918854476450923,0.01643120146768313,0.032284941988471476,2352,294,2014-2024,,0.0
metformin,outcome years 2018-2024 (t-1),exposure_lag1,0.98498120363489,0.9314779234177464,1.0415576656441374,1.0322505763957421,0.028494932989629414,0.5953723020712568,2058,294,2018-2024,,32.25057639574211
metformin,EPD exposure only (t-1),exposure_lag1,0.9771330088274427,0.9442228292398058,1.0111902480782762,1.0056377658639208,0.01747989623011777,0.18570996958722696,2940,294,2015-2024,,5.637765863920836
metformin,ADQ measure (t-1),exposure_lag1,0.9907485469310717,0.9406310525846726,1.0435363371736774,1.0348666994817985,0.026484583100057794,0.7256329666333652,2940,294,2015-2024,,34.86669948179852
insulins,primary (t-1),exposure_lag1,0.9811411398716003,0.9449236263948967,1.0187468166302824,1.0126072498684817,0.01918990667655537,0.32113222821867815,3234,294,2014-2024,0.8019461635761193,12.607249868481707
insulins,FE only (t-1),exposure_lag1,0.9796408786729847,0.9407756794129185,1.0201116718557885,1.0134964414440422,0.02065373894160037,0.3192948251407631,3234,294,2014-2024,,13.496441444042151
insulins,"distributed lag (t, t-1, t-2)",exposure,0.9314755297010952,0.8721417279334921,0.9948459460686427,0.9843780376833865,0.0335806006030288,0.034525520234945345,3234,294,2014-2024,,0.0
insulins,"distributed lag (t, t-1, t-2)",exposure_lag1,1.0330801730516603,0.9544242294250396,1.1182183048678258,1.1040766364967212,0.04040399001587467,0.4205399861083653,3234,294,2014-2024,,
insulins,"distributed lag (t, t-1, t-2)",exposure_lag2,1.0063754378196612,0.9514390515030977,1.0644838681434103,1.0549236329644756,0.028640229670658095,0.8243935321065782,3234,294,2014-2024,,54.92363296447551
insulins,"lag and lead (t-1, t+1)",exposure_lag1,1.05496224412251,1.0060838590322363,1.1062152787090305,1.0978133269107737,0.024203852879431702,0.02706371613952024,2940,294,2014-2023,,97.81332691077363
insulins,"lag and lead (t-1, t+1)",exposure_lag-1,0.9030520515908016,0.8522043655891965,0.956933619224696,0.9480621101103806,0.029568281087876725,0.0005630838435949294,2940,294,2014-2023,,0.0
insulins,prior 3 years (t-3..t-1),exposure_prior3,0.9885675912004331,0.9484449251100142,1.0303875918345702,1.0235491144594533,0.021139436416513026,0.5864933054953212,3234,294,2014-2024,,23.54911445945327
insulins,+ area trends (t-1),exposure_lag1,1.0423628032274572,0.9796730632600396,1.109064089132562,1.0980632680846303,0.03164613995267261,0.1898367016635254,3234,294,2014-2024,,98.0632680846302
insulins,population covariate (t-1),exposure_lag1,0.9859335165037699,0.9444519078223405,1.029237053696908,1.0221514136457541,0.021930692519003665,0.5183051426390194,3234,294,2014-2024,,22.151413645754108
insulins,+ LTBI programme (t-1),exposure_lag1,0.983486815055893,0.9467351177478177,1.0216651915160393,1.0154308974205102,0.019431063388046604,0.3914839632508811,3234,294,2014-2024,,15.430897420510167
insulins,+ asylum support (t-1),exposure_lag1,0.9800615342171655,0.9355044989379107,1.0267407713619707,1.0190915014423307,0.02373949228661612,0.3962308611694022,2353,291,2015-2024,,19.09150144233072
insulins,exclude COVID years (t-1),exposure_lag1,0.9792392979101187,0.9398849685118147,1.0202414494295087,1.0135378656483378,0.020927831515441902,0.31612328979913196,2352,294,2014-2024,,13.5378656483378
insulins,outcome years 2018-2024 (t-1),exposure_lag1,0.9822463971273309,0.9151560129700896,1.0542551991090456,1.0423360433771118,0.03609573149656693,0.6197066681843895,2058,294,2018-2024,,42.33604337711179
insulins,EPD exposure only (t-1),exposure_lag1,0.9854276232245258,0.9442900825293614,1.0283573009819722,1.0213338339130649,0.02175626145899039,0.49984748231560683,2940,294,2015-2024,,21.33383391306485
fluoroquinolones,primary (t-1),exposure_lag1,1.0096349398922029,0.9969224831519607,1.022509502071036,1.020429358035736,0.0064648377581574415,0.13801419411637797,3233,294,2014-2024,0.8019461635761193,20.42935803573596
fluoroquinolones,FE only (t-1),exposure_lag1,1.009786710994058,0.9954788176804164,1.0243002498798994,1.0219537258635485,0.0072809005580003125,0.18101796217980137,3234,294,2014-2024,,21.95372586354847
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure,1.0023480896869787,0.9864136850513288,1.0185398967238124,1.0159201110041236,0.008175913635893161,0.7742200205803855,3233,294,2014-2024,,15.92011100412359
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure_lag1,1.002150843564855,0.9847803065886731,1.019827779392458,1.0169659566046134,0.008921038518061914,0.8096799174203005,3233,294,2014-2024,,16.965956604613403
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure_lag2,1.006580735280026,0.9918489671280056,1.0215313119402742,1.019113649871291,0.007522250478633759,0.38322474239963533,3233,294,2014-2024,,19.11364987129092
fluoroquinolones,"lag and lead (t-1, t+1)",exposure_lag1,1.0143726944671558,0.9995510512434477,1.029414117468573,1.026981789216922,0.007509916320346404,0.05740611963938334,2939,294,2014-2023,,26.981789216921932
fluoroquinolones,"lag and lead (t-1, t+1)",exposure_lag-1,0.9944880364001728,0.980038386796823,1.009150731101013,1.0067797289502436,0.007467513959090319,0.45919841512944926,2939,294,2014-2023,,6.779728950243586
fluoroquinolones,prior 3 years (t-3..t-1),exposure_prior3,1.011273967322568,0.9980038347181713,1.024720548566952,1.0225474940721375,0.006739311262547346,0.09621104011070884,3233,294,2014-2024,,22.5474940721375
fluoroquinolones,+ area trends (t-1),exposure_lag1,1.008208190968208,0.9939893330357875,1.0226304473820633,1.02029874721004,0.007246678937454904,0.2592946773296949,3233,294,2014-2024,,20.298747210039974
fluoroquinolones,population covariate (t-1),exposure_lag1,1.0109373080935737,0.9983825274687793,1.0236499665980385,1.0215961312788602,0.006375872637340828,0.08798794406420281,3233,294,2014-2024,,21.596131278860152
fluoroquinolones,+ LTBI programme (t-1),exposure_lag1,1.0091551127470804,0.9965070426073948,1.021963717304907,1.019894280771279,0.006434964669356057,0.1567050490847504,3233,294,2014-2024,,19.894280771278954
fluoroquinolones,+ asylum support (t-1),exposure_lag1,1.007682793194376,0.9947545593530077,1.0207790476079404,1.018662870736631,0.0065881005624894625,0.24535522342883587,2353,291,2015-2024,,18.66287073663096
fluoroquinolones,exclude COVID years (t-1),exposure_lag1,1.0058796725215122,0.9921119623969202,1.019838439552239,1.0175820717142436,0.007031514005485427,0.40442749504366804,2351,294,2014-2024,,17.582071714243625
fluoroquinolones,outcome years 2018-2024 (t-1),exposure_lag1,0.9952170235081432,0.9760178558927551,1.0147938563833403,1.0116218035013858,0.009938748079532999,0.6295218600884258,2058,294,2018-2024,,11.621803501385742
fluoroquinolones,EPD exposure only (t-1),exposure_lag1,1.0061872402410204,0.9935607414529524,1.0189742007552751,1.016908247564294,0.0064429887053030314,0.3383919872475045,2939,294,2015-2024,,16.908247564294086
fluoroquinolones,ADQ measure (t-1),exposure_lag1,1.0038630438645548,0.9917149624947404,1.016159934001554,1.014173536930448,0.006211811557318749,0.5348044412873829,2939,294,2015-2024,,14.173536930448083
all_antibacterials,primary (t-1),exposure_lag1,1.0115305422662382,0.9709785911669464,1.0537761051021008,1.0468695282031917,0.020875220081083643,0.5828714479787542,3233,294,2014-2024,0.8875031316217623,46.869528203191635
all_antibacterials,FE only (t-1),exposure_lag1,1.0086753830215007,0.9612714768862679,1.0584169537716837,1.0502604147246803,0.024559379525631746,0.7250499959292105,3234,294,2014-2024,,50.2604147246803
all_antibacterials,"distributed lag (t, t-1, t-2)",exposure,1.0202421336990863,0.9853848964615609,1.0563324190502943,1.050447249326183,0.01773619459749638,0.25852171827773196,3233,294,2014-2024,,50.4472493261829
all_antibacterials,"distributed lag (t, t-1, t-2)",exposure_lag1,0.9717942553980752,0.9284647306256559,1.0171458792929227,1.00971699966302,0.023271283626284247,0.21889848516396437,3233,294,2014-2024,,9.716999663019967
all_antibacterials,"distributed lag (t, t-1, t-2)",exposure_lag2,1.0300173484614952,0.9872167254251363,1.0746735856554357,1.0673682575278827,0.021653739262413433,0.17198770915305495,3233,294,2014-2024,,67.3682575278826
all_antibacterials,"lag and lead (t-1, t+1)",exposure_lag1,1.0159571248004717,0.9740601662343142,1.0596561847130797,1.052508417310536,0.02148640469349557,0.46124496579075935,2939,294,2014-2023,,52.50841731053586
all_antibacterials,"lag and lead (t-1, t+1)",exposure_lag-1,0.9930979802734083,0.9624776492778953,1.0246924686127084,1.0195478134746456,0.015978819277987968,0.664691082234411,2939,294,2014-2023,,19.547813474645608
all_antibacterials,prior 3 years (t-3..t-1),exposure_prior3,1.0234208990863232,0.979767799066049,1.0690189427383399,1.0615559759984594,0.022240057923769662,0.29789770853424224,3233,294,2014-2024,,61.55597599845935
all_antibacterials,+ area trends (t-1),exposure_lag1,0.9947085077039101,0.9545879087655218,1.0365153446978972,1.029679769136186,0.021005101504576303,0.8005900902404292,3233,294,2014-2024,,29.679769136186056
all_antibacterials,population covariate (t-1),exposure_lag1,1.0149221724266322,0.9755807748311401,1.0558500563538524,1.0491627490213478,0.020170536209888394,0.46274454819397937,3233,294,2014-2024,,49.162749021347715
all_antibacterials,+ LTBI programme (t-1),exposure_lag1,1.0072303149237032,0.9654441877290655,1.050825019401336,1.0436935556465385,0.021618003517664075,0.738942022748238,3233,294,2014-2024,,43.6935556465385
all_antibacterials,+ asylum support (t-1),exposure_lag1,1.0045017317069587,0.9642498523794498,1.0464338952319687,1.0395786090049666,0.020865542963271932,0.8295604127019978,2353,291,2015-2024,,39.57860900496654
all_antibacterials,exclude COVID years (t-1),exposure_lag1,1.0297226627496794,0.9836014246142605,1.0780065335876465,1.0700966351027625,0.023379605506140946,0.21028571470599822,2351,294,2014-2024,,70.09663510276248
all_antibacterials,outcome years 2018-2024 (t-1),exposure_lag1,0.9573375989440736,0.9143356919264257,1.0023619185433177,0.9949855901108834,0.0234481200860181,0.06297198837277018,2058,294,2018-2024,,0.0
all_antibacterials,EPD exposure only (t-1),exposure_lag1,1.0070874029057226,0.9678422230460635,1.0479239414657382,1.041250963663303,0.02027989949979988,0.7276550211138499,2939,294,2015-2024,,41.250963663302905
all_antibacterials,ADQ measure (t-1),exposure_lag1,1.006799497337881,0.9702224005454297,1.0447555398328974,1.0385603354791055,0.018880836665348885,0.719663847899083,2939,294,2015-2024,,38.560335479105504
vitamin_d,primary (t-1),exposure_lag1,1.0083923782876574,0.9886441668874735,1.0285350610927901,1.0252709160969353,0.010090898464753887,0.4075529808575461,3233,294,2014-2024,0.8019461635761193,25.270916096935302
vitamin_d,FE only (t-1),exposure_lag1,1.0107935769589012,0.9882369322643224,1.033865080189187,1.0301219538962123,0.011514562295017435,0.3511493968300312,3234,294,2014-2024,,30.12195389621228
vitamin_d,"distributed lag (t, t-1, t-2)",exposure,1.0114900387945662,0.9760748457369571,1.048190211077678,1.0422033989331978,0.018183948431934258,0.5298234665415303,3233,294,2014-2024,,42.20339893319776
vitamin_d,"distributed lag (t, t-1, t-2)",exposure_lag1,0.9914482237277794,0.9466043196165318,1.038416537895336,1.0307206777908142,0.02361507433397316,0.7160899497457272,3233,294,2014-2024,,30.720677790814193
vitamin_d,"distributed lag (t, t-1, t-2)",exposure_lag2,1.007644254894582,0.9752127611306941,1.0411542843685009,1.0356945356931333,0.016691224934610182,0.648218215937678,3233,294,2014-2024,,35.69453569313327
vitamin_d,"lag and lead (t-1, t+1)",exposure_lag1,1.0025843426830934,0.9770710213241591,1.0287638690082563,1.0245108006262011,0.013151502716275472,0.8444129112975693,2939,294,2014-2023,,24.510800626201124
vitamin_d,"lag and lead (t-1, t+1)",exposure_lag-1,1.004358849540493,0.978440684319884,1.0309635676601874,1.026640760212389,0.013339025634235106,0.7443758646366493,2939,294,2014-2023,,26.640760212389015
vitamin_d,prior 3 years (t-3..t-1),exposure_prior3,1.0090420974500958,0.9883385360405165,1.0301793538330162,1.0267526718647446,0.010577272736732505,0.3947586730929269,3233,294,2014-2024,,26.752671864744592
vitamin_d,+ area trends (t-1),exposure_lag1,0.9857161805315359,0.9624248154385717,1.0095712132265728,1.0056987933520192,0.012200262513122314,0.23830987886718846,3233,294,2014-2024,,5.698793352019167
vitamin_d,population covariate (t-1),exposure_lag1,1.0101883511838983,0.9909989150549534,1.0297493663865966,1.02658027568803,0.009785020019605175,0.3002250738151939,3233,294,2014-2024,,26.580275688029985
vitamin_d,+ LTBI programme (t-1),exposure_lag1,1.0056928744664109,0.9852478011712269,1.02656220754837,1.0231792325472628,0.010478992832403142,0.5880080369499701,3233,294,2014-2024,,23.17923254726282
vitamin_d,+ asylum support (t-1),exposure_lag1,1.006840246775242,0.984049944358745,1.0301583657799243,1.0263747115289934,0.011681421010953432,0.5595078303161827,2353,291,2015-2024,,26.374711528993377
vitamin_d,exclude COVID years (t-1),exposure_lag1,1.0189193936681609,0.9978739960823879,1.0404086436454,1.0369246949084898,0.010648425926561985,0.07838522889351164,2351,294,2014-2024,,36.92469490848978
vitamin_d,outcome years 2018-2024 (t-1),exposure_lag1,0.9887833948273089,0.9583074432921286,1.0202285380644591,1.0151082266670544,0.015972777960207192,0.48006338572019025,2058,294,2018-2024,,15.108226667054344
vitamin_d,EPD exposure only (t-1),exposure_lag1,1.006030215012899,0.9857468386861705,1.0267309554528719,1.023375549617868,0.010391744527502557,0.5628953034093302,2939,294,2015-2024,,23.37554961786801
levothyroxine,primary (t-1),exposure_lag1,0.9697467512027445,0.9380607187248533,1.002503081833142,0.9971650074312565,0.016949120994013165,0.06990860045767908,3233,294,2014-2024,,0.0
levothyroxine,FE only (t-1),exposure_lag1,0.9482063740370745,0.919441785021999,0.9778708586134405,0.9730415071980748,0.015717062353760237,0.0007149485117201795,3234,294,2014-2024,,0.0
levothyroxine,"distributed lag (t, t-1, t-2)",exposure,0.9874713577252446,0.9230808961473469,1.056353442474545,1.044967479986425,0.03440337554105595,0.7140147755198158,3233,294,2014-2024,,44.96747998642499
levothyroxine,"distributed lag (t, t-1, t-2)",exposure_lag1,1.0247436376822112,0.946207128779269,1.1097987861547152,1.0956677230305856,0.04068176195319306,0.5479589726647555,3233,294,2014-2024,,95.66772303058548
levothyroxine,"distributed lag (t, t-1, t-2)",exposure_lag2,0.9553618977534577,0.8892320653236176,1.0264096305916768,1.014644762679337,0.03659794740646137,0.21212291589521515,3233,294,2014-2024,,14.644762679336884
levothyroxine,"lag and lead (t-1, t+1)",exposure_lag1,0.9966591403717269,0.9431374250846474,1.0532181373222014,1.0439164439859019,0.028161644086185423,0.9054099112731087,2939,294,2014-2023,,43.91644398590184
levothyroxine,"lag and lead (t-1, t+1)",exposure_lag-1,0.9673152299138849,0.9086241901421359,1.0297973179395332,1.0194899349673523,0.03193512924917607,0.29807353641470224,2939,294,2014-2023,,19.48993496735228
levothyroxine,prior 3 years (t-3..t-1),exposure_prior3,0.9681261687245922,0.9359074045338325,1.0014540690980034,0.9960214331201966,0.017268302842198716,0.06067496751631855,3233,294,2014-2024,,0.0
levothyroxine,+ area trends (t-1),exposure_lag1,0.980017422982733,0.9295181917801252,1.0332601963500945,1.0245122222577598,0.026991822201102755,0.454570872511451,3233,294,2014-2024,,24.51222225775982
levothyroxine,population covariate (t-1),exposure_lag1,0.9680598770984223,0.9355097295772775,1.0017425752175466,0.9962512891092484,0.01745020194225849,0.06285341414244136,3233,294,2014-2024,,0.0
levothyroxine,+ LTBI programme (t-1),exposure_lag1,0.9747318428500239,0.9400076590542167,1.010738749109495,1.0048634761457573,0.018507335221497397,0.16671069384807002,3233,294,2014-2024,,4.863476145757324
levothyroxine,+ asylum support (t-1),exposure_lag1,0.976653509172758,0.9409021777989279,1.013763278995515,1.0077054811021058,0.01902691980315166,0.21439361198975737,2353,291,2015-2024,,7.705481102105775
levothyroxine,exclude COVID years (t-1),exposure_lag1,0.9673020253971103,0.9298968269121706,1.0062118519582033,0.9998545370729099,0.020120988706038748,0.09848768552865782,2351,294,2014-2024,,0.0
levothyroxine,outcome years 2018-2024 (t-1),exposure_lag1,0.9795854193562447,0.9294248244507072,1.0324531565879669,1.0237680305230015,0.026818119489699897,0.44183344799910074,2058,294,2018-2024,,23.76803052300145
levothyroxine,EPD exposure only (t-1),exposure_lag1,0.9780106122881274,0.9430249132785938,1.014294261243575,1.0083734534198012,0.018585622209419374,0.231563176495162,2939,294,2015-2024,,8.373453419801217
levothyroxine,ADQ measure (t-1),exposure_lag1,0.9635911621746527,0.915716891365262,1.013968330797923,1.0056978678518724,0.025999924838941414,0.1537319752602222,2939,294,2015-2024,,5.697867851872425
