scenario,seed,irr_10pct,p,detected
RR 100,3008,1.053939997065761,0.06266186467794709,False
RR 100,3009,1.0437606853691161,0.03908800720925018,True
RR 100,3010,1.0436603487219112,0.07627651962786919,False
RR 100,3011,1.0665054537089442,0.0029023451978065257,True
RR 100,3012,1.044332336753576,0.03427728301755229,True
RR 100,3013,1.0274927832901952,0.18054310065311974,False
RR 100,3014,1.012109918830646,0.5279327429109117,False
RR 100,3015,1.031004470990739,0.08147838344046594,False
RR 100,3016,1.0595712229500172,0.006576519851410582,True
RR 100,3017,1.0413023109858057,0.07078723148752582,False
RR 100,3018,1.061028355643842,0.00047308601546657415,True
RR 100,3019,1.0506340729920727,0.012567074717951935,True
RR 100,3020,1.0351955905412307,0.08662200066010224,False
RR 100,3021,1.0156799155652576,0.4438135230427588,False
RR 100,3022,1.0313587554543227,0.07098985335980447,False
RR 100,3023,1.034713660955614,0.11808961720328796,False
RR 100,3024,1.0418819714226644,0.025401936660442617,True
RR 100,3025,1.0526132231067755,0.015838926651036235,True
RR 100,3026,1.050740191145685,0.016218554424774666,True
RR 100,3027,1.0142718808614697,0.5046033263025137,False
RR 100,3028,1.028137933915139,0.18632443193398307,False
RR 100,3029,1.055933492659016,0.0019386465354849706,True
RR 100,3030,1.0415147137553582,0.05569365573191665,False
RR 100,3031,1.0285328113935883,0.17989849446825856,False
RR 100,3032,1.0251225711242955,0.1612477014894308,False
RR 100,3033,1.0371532694845842,0.05241917709612451,False
RR 100,3034,1.0627819150457525,0.003975975659913202,True
RR 100,3035,1.0668803989627986,0.00035956749272911254,True
RR 100,3036,1.0729730588890383,5.045825529647746e-06,True
RR 100,3037,1.0484038207386772,0.02034748643075587,True
RR 100,3038,1.0819921240539063,0.0006041660699811905,True
RR 100,3039,1.0573263657103598,0.017153209418906308,True
RR 100,3040,1.0397483413263793,0.03582997341062886,True
RR 100,3041,1.0691273105354924,0.0025560523753765337,True
RR 100,3042,1.0821115002991177,3.0227952458524065e-05,True
RR 100,3043,1.046609696977333,0.013690259005016586,True
RR 100,3044,1.0470283690723878,0.01566149862343638,True
RR 100,3045,1.0417220501622775,0.0389088789439913,True
RR 100,3046,1.036242231537723,0.09057132099298684,False
RR 100,3047,1.049142624488155,0.0031776397392197534,True
RR 100,3048,1.0770750246535468,4.261366736401335e-06,True
RR 100,3049,1.033079911162833,0.16603870474056803,False
RR 100,3050,1.0643253514421798,0.0003751108959693817,True
RR 100,3051,1.0178446456058456,0.38552348472129605,False
RR 100,3052,1.0559792376723616,0.004944339706107743,True
RR 100,3053,1.0358218034784465,0.08522201584963232,False
RR 100,3054,1.0817647331640983,0.0002350683236280641,True
RR 100,3055,1.0340137852762412,0.11514804441580434,False
RR 100,3056,1.0449701944405456,0.03367598463555263,True
RR 100,3057,1.0243920034748273,0.1854882194605605,False
RR 100,3058,1.049088628102314,0.006551042061744486,True
RR 100,3059,1.0365953896689553,0.04526390645441947,True
RR 100,3060,1.0407039335135995,0.014982005166358335,True
RR 100,3061,1.0148749303970028,0.4466043279425914,False
RR 100,3062,1.076888464590283,0.00048361036886796513,True
RR 100,3063,1.0527526893445285,0.011089420556269313,True
RR 100,3064,1.0559992736863995,0.0027966456587264345,True
RR 100,3065,1.0154882504458502,0.4628347453081346,False
RR 100,3066,1.0408054723296822,0.054548183370755225,False
RR 100,3067,1.0395664187101263,0.07178452369417467,False
RR 100,3068,1.0654161452750686,0.00010976115651595453,True
RR 100,3069,1.0449318124562057,0.030560775455137926,True
RR 100,3070,1.0619138072518444,0.0007088686105234876,True
RR 100,3071,1.0164102924534983,0.4550899499732559,False
RR 100,3072,1.0108414257357405,0.5998003663110982,False
RR 100,3073,1.021283507845408,0.3280153882332393,False
RR 100,3074,1.0427368368192667,0.03933072097549435,True
RR 100,3075,0.9994779168575445,0.9798012668816362,False
RR 100,3076,1.0125709397085751,0.4881174078678232,False
RR 100,3077,1.0249055019050768,0.26244351826626544,False
RR 100,3078,1.0485325796457103,0.0031951501230833407,True
RR 100,3079,1.0636860053526334,0.0003517139567190892,True
RR 100,3080,1.0636538926627344,0.006398906069714038,True
RR 100,3081,1.0245027059975782,0.20671991131308665,False
RR 100,3082,1.042150661998631,0.013379074931914047,True
RR 100,3083,1.06083160304529,0.004516176021565599,True
RR 100,3084,1.0289944223406484,0.1307532094345255,False
RR 100,3085,1.056004224713225,0.0014526355509639135,True
RR 100,3086,1.040509603914161,0.0149000993666134,True
RR 100,3087,1.0209852540192426,0.24423774726175707,False
RR 100,3088,1.0674643602256388,6.557231609171747e-05,True
RR 100,3089,1.0763570674023815,0.00013008328023473523,True
RR 100,3090,1.025429280137965,0.10619046122764059,False
RR 100,3091,1.0554679330443004,0.011908609777387493,True
RR 100,3092,1.0536106812326251,0.0031907534316344167,True
RR 100,3093,1.0574562828217302,0.0025692614554294973,True
RR 100,3094,1.0102187095917396,0.6353188123006979,False
RR 100,3095,1.043174667605906,0.08057742280662436,False
RR 100,3096,1.0087032241794107,0.6885895995303822,False
RR 100,3097,1.0187855563070853,0.40453388185457495,False
RR 100,3098,1.0317441728055399,0.0929588684990966,False
RR 100,3099,1.0289710495328006,0.1559219956020492,False
RR 100,3100,1.0231439364511927,0.16724101212353037,False
RR 100,3101,1.0699428581619703,0.0001378680310258408,True
RR 100,3102,1.0469005012406891,0.008231132479656037,True
RR 100,3103,1.056098608247584,0.0006835183255538181,True
RR 100,3104,1.05432414266808,0.009003925589292253,True
RR 100,3105,1.0343418240462032,0.0818324160392419,False
RR 100,3106,1.037773281130502,0.03822812781524208,True
RR 100,3107,1.0504971403303742,0.008016059545486008,True
RR 100,3108,1.0621248525370208,0.000586951478940625,True
RR 100,3109,1.0302567066071513,0.09700594857661592,False
RR 100,3110,1.061864180909843,0.00024874894510769737,True
RR 100,3111,1.0468388306058594,0.01958178878600133,True
RR 100,3112,1.0465329448225864,0.023488246492355945,True
RR 100,3113,1.0245457312803399,0.23176212101837812,False
RR 100,3114,1.0246188442194855,0.20590580741560138,False
RR 100,3115,1.053287337851316,0.001040716806379716,True
RR 100,3116,1.032888674361655,0.035939668697953925,True
RR 100,3117,1.0478962877100746,0.034955119584878507,True
RR 100,3118,1.0309079352530406,0.08620717987827912,False
RR 100,3119,1.0290030131510763,0.1511476048653689,False
RR 100,3120,1.0457894212000778,0.025235332107383927,True
RR 100,3121,1.045962643235039,0.015228276988069504,True
RR 100,3122,1.0175231651615815,0.3968115759187313,False
RR 100,3123,1.0242013924023667,0.19494391668326527,False
RR 100,3124,1.0285811869412325,0.17705415059078922,False
RR 100,3125,1.0481439386684848,0.024568184434695092,True
RR 100,3126,1.058692996445777,0.0014277709916717487,True
RR 100,3127,0.9998494242983189,0.9940996882003436,False
RR 100,3128,1.0520854587182948,0.004316845213196175,True
RR 100,3129,1.0409436883939023,0.01657058104864456,True
RR 100,3130,1.0324983147667433,0.08479303765997523,False
RR 100,3131,1.0404476881936837,0.05109484137652436,False
RR 100,3132,1.011005466366398,0.5715766485014406,False
RR 100,3133,1.0373642862596324,0.04972075605837704,True
RR 100,3134,1.024221640167391,0.19376298623051758,False
RR 100,3135,1.0328542114579065,0.09612568176888323,False
RR 100,3136,0.9970367108079579,0.8827236158050071,False
RR 100,3137,1.0352420652720895,0.06887265600277268,False
RR 100,3138,1.0353196789961026,0.11840759195600985,False
RR 100,3139,1.0276998120781884,0.1298966127525895,False
RR 100,3140,1.0087431590731843,0.665427389856809,False
RR 100,3141,1.0370137852086692,0.05911988047826663,False
RR 100,3142,1.0343644123318085,0.07318710462778824,False
RR 100,3143,1.0434290462329268,0.004479194358717371,True
