drug,model,term,irr_10pct,ci_low,ci_high,upper90,se_log_irr_10pct,p,n_obs,n_areas,years,q_fdr,max_compatible_paf_pct
transplant_immunosuppressants,primary (t-1),exposure_lag1,0.9986462672815514,0.9923525569918611,1.0049798936161305,1.0039592868933869,0.0032256044903942785,0.674509017340741,1660,151,2014-2024,0.9001498462985842,3.9592868933868672
transplant_immunosuppressants,FE only (t-1),exposure_lag1,0.996700990044031,0.9899485009357009,1.003499538224237,1.0024037951009577,0.0034683126409140253,0.34071254226951864,1661,151,2014-2024,,2.403795100957671
transplant_immunosuppressants,"distributed lag (t, t-1, t-2)",exposure,0.9991074214912605,0.9884219427828984,1.0099084171163206,1.0081647005824113,0.005486034547713503,0.8706973408749357,1660,151,2014-2024,,8.164700582411246
transplant_immunosuppressants,"distributed lag (t, t-1, t-2)",exposure_lag1,0.9980626692585777,0.9847948943434657,1.011509195964757,1.0093359923526142,0.0068278973427301866,0.7764006217498852,1660,151,2014-2024,,9.335992352614166
transplant_immunosuppressants,"distributed lag (t, t-1, t-2)",exposure_lag2,1.0016059031235642,0.9922874156401595,1.011011899737499,1.009494285979002,0.00476892611921945,0.7365141831672797,1660,151,2014-2024,,9.494285979001917
transplant_immunosuppressants,"lag and lead (t-1, t+1)",exposure_lag1,0.9988853891409417,0.9888896624185675,1.0089821529724148,1.0073526024741042,0.005131268304948085,0.827942984650611,1509,151,2014-2023,,7.352602474104181
transplant_immunosuppressants,"lag and lead (t-1, t+1)",exposure_lag-1,0.9986211875553045,0.9910842363119635,1.0062154554544485,1.0049910645457008,0.003865297479303662,0.7211203384610269,1509,151,2014-2023,,4.991064545700747
transplant_immunosuppressants,prior 3 years (t-3..t-1),exposure_prior3,0.9992618890748138,0.9917788858399326,1.006801351807082,1.0055858270883262,0.0038350563358028906,0.8473229726122345,1660,151,2014-2024,,5.585827088326218
transplant_immunosuppressants,+ area trends (t-1),exposure_lag1,1.0002271835484589,0.9923998630856159,1.0081162401601134,1.006844172327306,0.004008327996728088,0.9548069197285608,1660,151,2014-2024,,6.8441723273060475
transplant_immunosuppressants,population covariate (t-1),exposure_lag1,0.998467791387715,0.9924245223572301,1.0045478602954219,1.0035682152348782,0.0030974151382966134,0.6205629397844858,1660,151,2014-2024,,3.5682152348781546
transplant_immunosuppressants,+ LTBI programme (t-1),exposure_lag1,0.998111214808585,0.9918201080915748,1.004442225963307,1.0034220403219007,0.003225999793885242,0.5578473275892772,1660,151,2014-2024,,3.4220403219007407
transplant_immunosuppressants,+ asylum support (t-1),exposure_lag1,0.9994708206075134,0.9934518719822636,1.0055262357628239,1.0045505755243171,0.003081806940259234,0.8636291989725331,1394,150,2015-2024,,4.550575524317142
transplant_immunosuppressants,exclude COVID years (t-1),exposure_lag1,1.0006136380162147,0.9938824919205602,1.0073903713197427,1.0062981662063577,0.003443748221900442,0.8586174737065029,1207,151,2014-2024,,6.2981662063576955
proton_pump_inhibitors,primary (t-1),exposure_lag1,1.0042240253250725,0.960375244977288,1.0500748517981024,1.0425672152222263,0.022778734633853718,0.8531924239864653,1660,151,2014-2024,0.9001498462985842,42.567215222226245
proton_pump_inhibitors,FE only (t-1),exposure_lag1,0.9759192800496923,0.9280368321484994,1.0262722428459703,1.0180079910317337,0.025667579751001927,0.34228648487278945,1661,151,2014-2024,,18.007991031733656
proton_pump_inhibitors,"distributed lag (t, t-1, t-2)",exposure,0.9425623688772197,0.8674402910034777,1.0241901701334208,1.010609921682629,0.04237520937246831,0.16273300314722172,1660,151,2014-2024,,10.609921682628967
proton_pump_inhibitors,"distributed lag (t, t-1, t-2)",exposure_lag1,1.1079474191769236,1.013384887446002,1.2113339155417544,1.1940899575807324,0.04551685222325008,0.024315080667240384,1660,151,2014-2024,,
proton_pump_inhibitors,"distributed lag (t, t-1, t-2)",exposure_lag2,0.9531314763376726,0.8754989413949215,1.0376478693831361,1.0235759984040498,0.0433463836923649,0.26811465457605144,1660,151,2014-2024,,23.575998404049763
proton_pump_inhibitors,"lag and lead (t-1, t+1)",exposure_lag1,1.0700293740380298,1.0130242464275059,1.1302423069753778,1.1203415408535007,0.027931602153002364,0.015381054879235901,1509,151,2014-2023,,
proton_pump_inhibitors,"lag and lead (t-1, t+1)",exposure_lag-1,0.9373704744979867,0.87508038966268,1.0040945001627586,0.9930591707210721,0.035083077411411846,0.06525172594143114,1509,151,2014-2023,,0.0
proton_pump_inhibitors,prior 3 years (t-3..t-1),exposure_prior3,1.0019125356787615,0.9535316953820241,1.0527481509128758,1.044407509059514,0.02525169515930701,0.9396843745198661,1660,151,2014-2024,,44.40750905951392
proton_pump_inhibitors,+ area trends (t-1),exposure_lag1,1.0077929356619004,0.9463166378891054,1.073262965592126,1.0624611177055405,0.03211264344625382,0.8089860454138124,1660,151,2014-2024,,62.46111770554047
proton_pump_inhibitors,population covariate (t-1),exposure_lag1,1.0057941126390526,0.9584619100650584,1.0554637449814908,1.0473187772214858,0.02459328965378103,0.8142728547813741,1660,151,2014-2024,,47.31877722148577
proton_pump_inhibitors,+ LTBI programme (t-1),exposure_lag1,1.0085602124899768,0.9627175478783991,1.0565858121725114,1.0487159495240221,0.023734181743526202,0.7194939020380974,1660,151,2014-2024,,48.71594952402209
proton_pump_inhibitors,+ asylum support (t-1),exposure_lag1,0.9941652253653537,0.9498981729175583,1.0404952062283046,1.0329062647674139,0.023239093417107812,0.8011870185968327,1394,150,2015-2024,,32.906264767413845
proton_pump_inhibitors,exclude COVID years (t-1),exposure_lag1,0.999383474359941,0.9539783977648849,1.0469496281716648,1.0391551235979353,0.023723232587962353,0.9792603064779958,1207,151,2014-2024,,39.15512359793524
statins,primary (t-1),exposure_lag1,0.9972073635416382,0.9545823479311228,1.0417357162081282,1.0344475382668092,0.02228817501310483,0.9001498462985842,1660,151,2014-2024,0.9001498462985842,34.44753826680921
statins,FE only (t-1),exposure_lag1,0.9716240037643217,0.9267304899418738,1.0186922896539459,1.010976775222114,0.024135771702856773,0.23299269926666855,1661,151,2014-2024,,10.976775222113924
statins,"distributed lag (t, t-1, t-2)",exposure,0.97272867715398,0.892726507290559,1.0599002848357997,1.0453811356421907,0.043788224651940044,0.5277461369735664,1660,151,2014-2024,,45.38113564219067
statins,"distributed lag (t, t-1, t-2)",exposure_lag1,1.0667218280955195,0.9669099345381874,1.1768370743640413,1.1584023797213439,0.050122530896448005,0.19752094292087174,1660,151,2014-2024,,
statins,"distributed lag (t, t-1, t-2)",exposure_lag2,0.9542265515722462,0.881140692430908,1.0333744878055995,1.0202251339054471,0.04065500470542817,0.24912307080095353,1660,151,2014-2024,,20.225133905447095
statins,"lag and lead (t-1, t+1)",exposure_lag1,1.0189510213219264,0.9579943134155575,1.0837863746302023,1.073094799885662,0.03147302274050608,0.550840626065183,1509,151,2014-2023,,73.09479988566186
statins,"lag and lead (t-1, t+1)",exposure_lag-1,0.9655116816295612,0.8984080382929666,1.0376274116318105,1.025684201136418,0.036751964344298164,0.33959211491714625,1509,151,2014-2023,,25.684201136417983
statins,prior 3 years (t-3..t-1),exposure_prior3,0.9939903711024647,0.9466778357280551,1.0436674659067813,1.0355193580592228,0.024881979014375093,0.8085833409772902,1660,151,2014-2024,,35.51935805922277
statins,+ area trends (t-1),exposure_lag1,1.008143003621812,0.9511462506803613,1.0685552458673997,1.0586074666081955,0.029692586895641918,0.7847509048081968,1660,151,2014-2024,,58.60746660819544
statins,population covariate (t-1),exposure_lag1,0.9969037699810117,0.9539991664893169,1.0417379401489055,1.0343987712447533,0.022444616315726248,0.8901109719431904,1660,151,2014-2024,,34.3987712447533
statins,+ LTBI programme (t-1),exposure_lag1,1.000871179044952,0.9572725303124477,1.0464555132652453,1.0389918487554486,0.022723444996288426,0.9694312333714505,1660,151,2014-2024,,38.99184875544856
statins,+ asylum support (t-1),exposure_lag1,1.0117011892562717,0.9664497625102345,1.0590713930996651,1.0513113813714436,0.023346540916049464,0.6182823157719727,1394,150,2015-2024,,51.3113813714436
statins,exclude COVID years (t-1),exposure_lag1,0.9878554287136204,0.9456593536961858,1.031934326271664,1.0247198055825997,0.022272421864717486,0.5832717103634171,1207,151,2014-2024,,24.71980558259965
metformin,primary (t-1),exposure_lag1,0.9639293628392849,0.9294930699203016,0.9996414676049382,0.9938140443813956,0.01856054358987493,0.04777994689155182,1661,151,2014-2024,0.6211393095901736,0.0
metformin,FE only (t-1),exposure_lag1,0.9448127937134245,0.9101841463252551,0.980758914301688,0.974890955323683,0.01905095323473353,0.00288414766294587,1661,151,2014-2024,,0.0
metformin,"distributed lag (t, t-1, t-2)",exposure,0.9752939552870288,0.9039463462343067,1.0522729619760667,1.0395035682228084,0.038759648489838344,0.5186532325924096,1661,151,2014-2024,,39.50356822280839
metformin,"distributed lag (t, t-1, t-2)",exposure_lag1,1.0195463826793774,0.9333176886353743,1.1137416970575622,1.098036225653967,0.045085428223523356,0.6676624520665037,1661,151,2014-2024,,98.036225653967
metformin,"distributed lag (t, t-1, t-2)",exposure_lag2,0.9633771651478509,0.9073891665752832,1.0228197520047297,1.0130248326920137,0.03054773641420004,0.22194350014178166,1661,151,2014-2024,,13.0248326920137
metformin,"lag and lead (t-1, t+1)",exposure_lag1,0.9806689855075825,0.9211167189780283,1.0440714399402962,1.0336119882881623,0.03196337659024119,0.5413926572805801,1510,151,2014-2023,,33.61198828816222
metformin,"lag and lead (t-1, t+1)",exposure_lag-1,0.97550576061736,0.9152264345679242,1.0397552485980228,1.029151068827546,0.03254314347435016,0.4460354601328709,1510,151,2014-2023,,29.151068827546013
metformin,prior 3 years (t-3..t-1),exposure_prior3,0.9644948993663135,0.9253173455852091,1.0053312145740727,0.9986534952227174,0.02115703519255573,0.08750908333844697,1661,151,2014-2024,,0.0
metformin,+ area trends (t-1),exposure_lag1,0.9673967733096632,0.9240052707425389,1.0128259509362811,1.0053835031959997,0.02341374952341332,0.15686700106918447,1661,151,2014-2024,,5.383503195999668
metformin,population covariate (t-1),exposure_lag1,0.9648267399968946,0.9297523218364286,1.0012243221660992,0.9952834314050534,0.018893015868711678,0.058061044742942526,1661,151,2014-2024,,0.0
metformin,+ LTBI programme (t-1),exposure_lag1,0.9670154922837476,0.9311915466779281,1.0042176238099045,0.9981435931226018,0.019259957778151322,0.08160009974034503,1661,151,2014-2024,,0.0
metformin,+ asylum support (t-1),exposure_lag1,0.9721038926399613,0.9340964600383291,1.0116578089237054,1.0051940589660278,0.020348456638847316,0.16440594470261793,1394,150,2015-2024,,5.194058966027754
metformin,exclude COVID years (t-1),exposure_lag1,0.9618814331808008,0.9291955481413289,0.9957170945864537,0.9902000209816978,0.017638766795576695,0.027571249623464557,1208,151,2014-2024,,0.0
insulins,primary (t-1),exposure_lag1,0.9869792185313095,0.9454450638629205,1.030338001694737,1.0232432951963693,0.021935306301748905,0.5501751454007363,1661,151,2014-2024,0.9001498462985842,23.243295196369232
insulins,FE only (t-1),exposure_lag1,0.9845526772037718,0.9390074312873036,1.032307031756098,1.024478867317089,0.024165311215409182,0.5194301276467823,1661,151,2014-2024,,24.478867317089016
insulins,"distributed lag (t, t-1, t-2)",exposure,0.8982897525887339,0.8315659350971306,0.970367406297946,0.9584050580354965,0.03937861660805033,0.006452008262469434,1661,151,2014-2024,,0.0
insulins,"distributed lag (t, t-1, t-2)",exposure_lag1,1.0948180312357192,0.9963135085836969,1.2030615977723278,1.1849697654201017,0.04810279143421625,0.05967047790976239,1661,151,2014-2024,,
insulins,"distributed lag (t, t-1, t-2)",exposure_lag2,0.9828063719402126,0.9219934663820831,1.0476303791137729,1.0369309801730981,0.03258876882839784,0.5945999755301012,1661,151,2014-2024,,36.93098017309812
insulins,"lag and lead (t-1, t+1)",exposure_lag1,1.0877825600763757,1.0309940004681728,1.1476991112159647,1.137851692701426,0.027356066178656883,0.0020995181074981665,1510,151,2014-2023,,
insulins,"lag and lead (t-1, t+1)",exposure_lag-1,0.8749097834800489,0.8194531609061403,0.9341194417782985,0.9243401877021722,0.0334099671400564,6.338548683193909e-05,1510,151,2014-2023,,0.0
insulins,prior 3 years (t-3..t-1),exposure_prior3,0.9912640820863091,0.9458169057777492,1.038895027602,1.0310884956176922,0.023944885005294746,0.7140387681627317,1661,151,2014-2024,,31.088495617692196
insulins,+ area trends (t-1),exposure_lag1,1.091817003133307,1.0179749106389937,1.1710154699026167,1.1579101593068448,0.03572857736966607,0.013946901644605485,1661,151,2014-2024,,
insulins,population covariate (t-1),exposure_lag1,0.9929948489053352,0.9443595195128649,1.044134939690304,1.0357418130086333,0.025621702062194503,0.783801016149619,1661,151,2014-2024,,35.7418130086333
insulins,+ LTBI programme (t-1),exposure_lag1,0.9886077804651353,0.9465187204870429,1.0325684241018456,1.0253736985452806,0.02219740914736152,0.6057365849384895,1661,151,2014-2024,,25.373698545280575
insulins,+ asylum support (t-1),exposure_lag1,0.9906226055229064,0.9402819830959658,1.0436583537864474,1.0349471094362486,0.026609095729356394,0.7232820156548783,1394,150,2015-2024,,34.94710943624854
insulins,exclude COVID years (t-1),exposure_lag1,0.9821283336726283,0.9383881558805718,1.0279073299869468,1.0204086106580412,0.023244035810117105,0.43785259855912895,1208,151,2014-2024,,20.40861065804121
fluoroquinolones,primary (t-1),exposure_lag1,1.0067964303867072,0.9930901375325671,1.020691892840568,1.0184458279018476,0.006993512695041534,0.33277889313096154,1660,151,2014-2024,0.9001498462985842,18.445827901847554
fluoroquinolones,FE only (t-1),exposure_lag1,1.0114563570915556,0.9962102300904275,1.0269358127431163,1.0244321597930826,0.007749081253208737,0.14155893937116404,1661,151,2014-2024,,24.43215979308253
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure,0.9980375353635614,0.9797740235649274,1.0166414887897508,1.0136283464425413,0.009422923118835193,0.834862335112698,1660,151,2014-2024,,13.628346442541284
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure_lag1,1.002244243031926,0.9829425218321352,1.0219249858255537,1.0187361410942763,0.00992161286720726,0.8212450082504017,1660,151,2014-2024,,18.73614109427633
fluoroquinolones,"distributed lag (t, t-1, t-2)",exposure_lag2,1.0066615528850644,0.9902620879015274,1.023332605012078,1.0206348271476398,0.008380152258109277,0.42819494316568973,1660,151,2014-2024,,20.63482714763974
fluoroquinolones,"lag and lead (t-1, t+1)",exposure_lag1,1.0138361975412677,0.9982363770034947,1.0296798024235279,1.0271169105140245,0.007911495532654123,0.08240762075552101,1509,151,2014-2023,,27.116910514024518
fluoroquinolones,"lag and lead (t-1, t+1)",exposure_lag-1,0.9891080312614374,0.9721020373453612,1.0064115287501463,1.0036103309789355,0.008848358589896198,0.21582283049706763,1509,151,2014-2023,,3.6103309789354796
fluoroquinolones,prior 3 years (t-3..t-1),exposure_prior3,1.0092014528054605,0.9951356342152506,1.0234660857540454,1.021160031178363,0.007161026869745076,0.20087620742505152,1660,151,2014-2024,,21.160031178363052
